,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
187,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09",David Guetta,,,$ 1.29,,,,Thriller ( Live From Hammersmith Palais ) $ 0.99 3:32 20-Nov-07,Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",,2007 The Island Def Jam Music Group,,�,0.0
188,"My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,,3:06,7-May-13,Fake ( Demo ) Us and Them ( Deluxe Version ),Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05 ilibool,0.0
189,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,In God 's Hands ( feat . Keith Urban ) The Best of Nelly Furtado ( Deluxe Version ) 2:14 16-Nov-10,Nelly Furtado & Keith Urban,,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,2003 Earth Society,,�� ا 키 댇시래 ラリフィイブ ~ 도 실토둔 옉없 ~ 터배로스 수 한�,0.0
190,"Wind Up ( feat . Elephant Man & Opal ) Major Lazer Free the Universe ( Extended Version ) Electronic , Music , Rock , Reggae , Modern Dancehall , Dance 4:27",,,,$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,,18-Jun-13,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Dance , Music $ 1.29 21-Aug-09",David Guetta,One Love ( Deluxe Version ),,,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,0.0
191,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Nothing But the Beat Dance , Music , House , Electronic , Rock $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France",David Guetta,,,,,3:34,26-Aug-11,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,Song_Name,"Thriller , Electronic",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09 itle,0.0
192,You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),"Country , Music",$ 0.99,"‰ ãÑ 2009 Big Machine Records , LLC",3:57,7-Apr-09,For You,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,ICH Music,0.0
193,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,Medicated ( feat. Chevy Woods & Juicy J ) Wiz Khalifa 5:30 4-Dec-12,,O.N.I.F.C.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 2.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,0.0
194,"Girion , Lord of Dale ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score ‰ ãÑ 2013 WaterTower Music 10-Dec-13",Howard Shore,,,$ 1.29,,4:15,, , M-DOTA (19:48), , M-DOTA (19:48) Recorded and Produced by J. Cole and Wiz Khalifa (vocals) Vocals, , By The Weeknd (writer: J. Cole & Wiz Khal, 0,_._.,0.0
195,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,,,iel,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,iel,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09",0.0
196,Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,"Toyfriend (feat. Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 3.58,,2:42,21-Aug-09 undle,0.0
197,You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),"Country , Music",$ 0.99,"‰ ãÑ 2009 Big Machine Records , LLC",3:57,7-Apr-09,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:41",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S,,9-Sep-14 ummer,0.0
198,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04",,,,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,,"Dangerous ( feat . Sam Martin ) [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license",,,,,,6:14,MeyerWives,0.0
199,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,"Money Right ( feat. Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08",Flo Rida,Mail On Sunday,,,,,( ),0.0
200,Fake ( Demo ) Us and Them ( Deluxe Version ),Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12 osure,0.0
201, ,Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc . for the world outside of the United States,5:05,4-Oct-05 oolSTU,"Medicated ( feat . Beyoncé & Wiz Khalifa ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:30 3-Dec-12",Wiz Khalifa,O.N.I.F.C.,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,0.0
202, , Liz And The Bad Seeds,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc . for the world outside of the United States,5:05,4-Oct-05 oolSTU,------------------------------------------------ 1. LPs,,- _ _,,,SOLD Tracklist,3:30,��,0.0
203, , Liz And The Bad Seeds, ,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc . for the world outside of the United States,5:05,4-Oct-05 oolSTU,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 27-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,ectedICITED,0.0
204, , Liz And The Bad Seeds, ," Grate yourself for the next 12 songs from their debut, Alligator, and all the album's titles and release dates. Their single ""Liz And The Bad Seeds"" debuted at No.",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc . for the world outside of the United States,5:05,4-Oct-05 oolSTU,", & Justin Bieber",Justin Bieber,Artist_Name,Dance,,2015 300 Entertainment/RGF Productions,5:11,itolitol PRICE,0.0
205,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04",,,,$ 1.29,NetMessage Date,4:00,NetMessage Date,0.0
206,Thriller ( Live From Hammersmith Palais ) $ 0.99 3:32 20-Nov-07,Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",,2007 The Island Def Jam Music Group,,,I 'm a Machine ( feat . Chris Matalife ) 3:06,David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , License exclusive Parlophone Music France",,26-Aug-11 illet_license_info,0.0
207,Fake ( Demo ) Us and Them ( Deluxe Version ),Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,LOCATION,,,"Pop , Art , Rock , Hip-Hop , Country , Country , Country , Country",$ 2.99,,3:43,POP,0.0
208,In God 's Hands ( feat . Keith Urban ) The Best of Nelly Furtado ( Deluxe Version ) 4:34 16-Nov-10,Nelly Furtado & Keith Urban,,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,,,Toyfriend (feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:10,21-Aug-09 yrics,0.0
209,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Dance , Music $ 1.29 21-Aug-09",David Guetta,One Love ( Deluxe Version ),,,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,�Col,0.0
210,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Remember You ( feat . Wiz Khalifa ) O.N.I.F.C. ( Deluxe Version ) 5:20,Wiz Khalifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,4-Dec-12 LIBE,0.0
211,Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,,David Guetta,,"Dance , Music , Rock , Pop , House , Electronic , Adult Alternative",,2003 Indie Label,,,0.0
212,Medicated ( feat . Chevy Woods & Juicy J ) Wiz Khalifa 5:30 4-Dec-12,,O.N.I.F.C.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,Who 's That Chick ? (feat. Rihanna ) [ Single Version ] Who 's That Chick (feat. Rihanna ) - EP 2010 Gum Prod licence exclusive Epitaph ID: E23E67C843-01E0-42E6-9E0D-AD1290E10C0,David Guetta & Rihanna,,"House , Music , Dance , Rock , Electronic",$ 0.99,,2:45,,0.0
213, ,,O.N.I.F.C.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 2.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,Dangerous (feat. Sam Martin ),,,,,,3:09,,0.0
214, , M-DOTA (19:48),O.N.I.F.C.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 2.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,Remember You,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,__________,0.0
215, , M-DOTA (19:48), ,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 2.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,* * Remember You ( feat . The Weeknd ) O.N.I.F.C . * Lyrics *,Wiz Khalifa,,"Hip-Hop , Music ,",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,4-Dec-12 ɪ,0.0
216, , M-DOTA (19:48), , M-DOTA (19:48) Recorded and Produced by J. Cole and Wiz Khalifa (vocals) Vocals,$ 2.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,"Lifted ( feat. Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6,0.0
217, , M-DOTA (19:48), , M-DOTA (19:48) Recorded and Produced by J. Cole and Wiz Khalifa (vocals) Vocals, ,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,_._.,Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In The Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 3.50,2011 Atlantic Recording Corporation for,7:52,18-Apr-11 yrics,0.0
218, , M-DOTA (19:48), , M-DOTA (19:48) Recorded and Produced by J. Cole and Wiz Khalifa (vocals) Vocals, , By The Weeknd (writer: J. Cole & Wiz Khal,,_._.,,Kenny Chesney,Greatest Hits,,,2000 BMG Entertainment,4:16,26-Sep-00 yrics,0.0
219,,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09","I ""A Machine"" ( Bitch Boy ) Dance , Music , Rock , House , Electronic 26-Aug-11",Cameron Marcy,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,yrics,0.0
220,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,"Remember You ( feat. The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,0.0
221,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,9-Sep-14,"This Is Not a Love Song PopLife ( Extended Version ) [ Bonus Version ] Electronic , Rock , Pop , House , Electronic , Electronica",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07 yrics,0.0
222,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,"I Do n't Need No B **** ( feat . Lil Wayne & Justin Bieber ) Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured",,,,$ 1.01,,,��,0.0
223,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08",Flo Rida,Mail On Sunday,,,,,,Stars Come Out ( Tim Mason Remix ) - EP,,,"dance , music , electronic , house",,,,ipel,0.0
224,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 ENTERtainment/RGF Productions,Fetty Wap,,Latin Dance,Album Only,,5:11,_Columbia MusicGroup,0.0
225,"Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:30 4-Dec-12",Wiz Khalifa,O.N.I.F.C.,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07 yrics,0.0
226,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,� Cover_Name,,$ 0.99,,5:10,NetMessage Song_Name,0.0
227,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,��Col Song_Name,0.0
228,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Album Only,Fetty Wap,,"Hip-Hop/Rap , Music , Rap",,2015 300 Entertainment/RGF Productions,5:11,,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:52",,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.00,,,24-Nov-14 ɿdCOST,0.0
229,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04",,,,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States",Flo Rida,,,,,,한국어,0.0
230,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) 3:34,David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",,26-Aug-11,"Toyfriend (feat. Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 1:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09 oolucoprods,0.0
231,Let Go Ryan Adams Ryan Adams 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 9-Sep-14,,,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,,3:43,,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15 ipelCol Song_Name,0.0
232,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,David Guetta,David Guetta,"Dance , Music 2012 Gum Prod licence exclusive Parlophone Music France 4:03 29-Sep-09",,,,,IEDM,
233,Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,"Fly from the Inside (Live Acoustic from WXDX , Pittsburgh ) Shinedown",,,"Pop , Rock , Electronic",$ 2.99,2011 American Alternative Recording Corporation FOR THE UNITED STATES AND WEA CORPORATION FOR THE WORLD Outside of the United States,3:58,31-May-03 SHINY,
234,Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) 5:20,Wiz Khalifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,4-Dec-12,"Remember You ( feat. The Weeknd ) Wiz Khalifa Hip-Hop , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12 Genre,
235,Obsession ( feat . JD Davis & Miss B ) Pop Life ( Extended Version ) [ Bonus Version ] Album Only 3:06 18-Sep-07,David Guetta,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",,‰ ãÑ 2007 Gum Records,,,I Do n't Need No B,,,,$ 1.,,,Eps_Desc Genre_Info _ FLAC -,
236,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,David Guetta & Rihanna,,"House , Music , Dance , Rock , Electronic",$ 0.99,,2:45,,,David Guetta & JD Davis,,,$ 1.29,▰ ބ 2005 Dark Horse,4:01,19-Jun-06 ogyolove,
237,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,"The Nature of Evil Howard Shore Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29 3:20",,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],,,‰ ãÑ 2013 WaterTower Music,,10-Dec-13 �ValCol Name,
238,"Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"VHS OUTro ( Interlude ) EXO , Music , Rock , Adult Alternative , Radio , Rock , Adult Alternative $ 1.29 1:25 - 20-Sep-15",,VHS,,,2015 KIDinaKORNER/Interscope Records,,The Elegant Future is produced by DJ M.S,
239,Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) 5:20,Wiz Khalifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,4-Dec-12,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12 itolitol,
240,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Like Me $ 0.99 5:11,Kenny Chesney,The Road and the Radio,"Country , Music , Hon",,2005 BMG Music,,6-Nov-05 ielinLyrics,
241,Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,,Howard Shore,,,$ 1.29,,4:15,"비도는 ɂ녕 , JAY-Z / 夵퐸 시임들남",
242,"Because of Your Love Country , Music , Contemporary Country , Urban Cowboy $ 0.99",Kenny Chesney,Greatest Hits,,,2000 BMG Entertainment,4:16,26-Sep-00,________ __ _ _ | __ __ _ | | |_._ _ | | | . _ . [ _ _ _ _ _ ] __ _ _ _,,Listen ( Deluxe Version ),,$ 1.29,,3:20,,
243,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,,abul, 0, Col Artist_Name,Listen ( Deluxe Version ),,$ 1.29,,3:20,
244,"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,,[,Uptown Funk ( Trinidad James Remix ) [ - Vocal ] ** ( AlbumName,,R .A.V.A . Vocal,,,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,
245,"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,"Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop , Music , Hardcore Rap , East Coast Rap , Rap 5:30 4-Dec-12",Wiz Khalifa,! _,,$ 1.37,OVO,,! _,
