COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL  COL price VAL 29.99 	1
COL title VAL world of wild cats COL manufacturer VAL arc media inc. COL price VAL 19.95 	COL title VAL world of wild cats COL manufacturer VAL  COL price VAL 8.95 	0
COL title VAL adobe soundbooth cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe flash cs3 professional ( mac ) COL manufacturer VAL  COL price VAL 699.0 	0
COL title VAL middle school advantage 2008 COL manufacturer VAL encore COL price VAL 39.99 	COL title VAL elementary advantage 2008 encore COL manufacturer VAL  COL price VAL 39.95 	0
COL title VAL adobe creative suite cs3 design standard [ mac ] COL manufacturer VAL adobe COL price VAL 1199.0 	COL title VAL adobe cs3 web standard COL manufacturer VAL  COL price VAL 1035.99 	0
COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft excel 2007 ( pc ) COL manufacturer VAL  COL price VAL 229.95 	0
COL title VAL virtual labs : light COL manufacturer VAL edmark COL price VAL 19.95 	COL title VAL virtual labs : light COL manufacturer VAL  COL price VAL 5.49 	0
COL title VAL adobe dreamweaver cs3 upgrade COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe photoshop cs3 extended for mac upgrade COL manufacturer VAL  COL price VAL 329.99 	0
COL title VAL punch ! home design architectural series 18 COL manufacturer VAL punch ! software COL price VAL 129.99 	COL title VAL punch software 14100 punch ! professional home design suite for windows COL manufacturer VAL punch software COL price VAL 62.99 	0
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft ( r ) project 2002 COL manufacturer VAL  COL price VAL 329.99 	0
COL title VAL microsoft licenses word olp c ( 05903871 ) COL manufacturer VAL microsoft licenses COL price VAL 205.73 	COL title VAL microsoft ( r ) word 2007 COL manufacturer VAL  COL price VAL 109.99 	0
COL title VAL high school advantage 2008 COL manufacturer VAL encore COL price VAL 39.99 	COL title VAL encore software 10443 elementary school advantage 2007 win 98 me 2000 xp COL manufacturer VAL  COL price VAL 26.97 	0
COL title VAL resumemaker professional 12.0 COL manufacturer VAL individual software COL price VAL 29.99 	COL title VAL adobe cs3 flash professional COL manufacturer VAL  COL price VAL 724.99 	0
COL title VAL adobe flash pro cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 822.99 	0
COL title VAL spy sweeper spanish COL manufacturer VAL webroot software COL price VAL 29.95 	COL title VAL webroot ( r ) spy sweeper ( tm ) 2006 COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL punch ! 5 in 1 home design COL manufacturer VAL punch ! software COL price VAL 39.99 	COL title VAL punch software 90500 home design studio mac COL manufacturer VAL punch software COL price VAL 135.99 	0
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99 	COL title VAL microsoft ( r ) money 2004 standard COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL microsoft sql server standard edition 2005 64 bit cd/dvd 5 client COL manufacturer VAL microsoft COL price VAL 1849.0 	COL title VAL microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ) COL manufacturer VAL  COL price VAL 158.39 	0
COL title VAL microsoft visio standard 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 129.95 	COL title VAL microsoft ( r ) money 2007 deluxe COL manufacturer VAL  COL price VAL 49.99 	0
COL title VAL sound forge 9.0 COL manufacturer VAL sony media COL price VAL 399.96 	COL title VAL sony creative software sfas9000 sound forge audio studio 9 COL manufacturer VAL  COL price VAL 53.97 	0
COL title VAL mediarecover COL manufacturer VAL aladdin systems COL price VAL 29.99 	COL title VAL mediapilot kit COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL nero 7 ultra edition enhanced pc & home entrmnt soln COL manufacturer VAL neso usa COL price VAL 99.99 	COL title VAL ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln COL manufacturer VAL  COL price VAL 83.97 	0
COL title VAL quickbooks pos : pro multistore 6.0 COL manufacturer VAL intuit inc. COL price VAL 1399.95 	COL title VAL quickbooks ( r ) COL manufacturer VAL  COL price VAL 103.99 	0
COL title VAL adobe creative suite cs3 web premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 499.0 	COL title VAL adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac COL manufacturer VAL  COL price VAL 859.96 	0
COL title VAL recam remote monitoring software COL manufacturer VAL mobi-technologies-inc . COL price VAL 129.0 	COL title VAL software COL manufacturer VAL  COL price VAL 153.99 	0
COL title VAL microsoft onenote 2007 COL manufacturer VAL microsoft COL price VAL 99.95 	COL title VAL microsoft ( r ) money 2004 standard COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL instant immersion spanish 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL instant immersion japanese 2.0 COL manufacturer VAL  COL price VAL 22.43 	0
COL title VAL microsoft visual studio team edition for software testers 2005 w/msdn premium renewal COL manufacturer VAL microsoft software COL price VAL 2309.0 	COL title VAL microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping COL manufacturer VAL  COL price VAL 2072.97 	0
COL title VAL diskeeper 2007 pro premier 10-lic pack COL manufacturer VAL diskeeper corporation COL price VAL 1372.21 	COL title VAL diskeeper 2007 professional COL manufacturer VAL  COL price VAL 46.95 	0
COL title VAL instant immersion translator deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 49.99 	COL title VAL topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ) COL manufacturer VAL  COL price VAL 31.06 	0
COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe cs3 design standard upgrade windows COL manufacturer VAL  COL price VAL 413.99 	0
COL title VAL palo alto marketing plan pro 9.0 COL manufacturer VAL palo-alto-software COL price VAL 179.0 	COL title VAL palo alto business plan pro 2007 COL manufacturer VAL  COL price VAL 83.99 	0
COL title VAL microsoft visio standard 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 129.95 	COL title VAL microsoft ( r ) powerpoint ( r ) 2002 upgrade COL manufacturer VAL  COL price VAL 108.87 	0
COL title VAL quickbooks premier non-profit edition 2005 COL manufacturer VAL intuit inc. COL price VAL 499.95 	COL title VAL 299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win COL manufacturer VAL  COL price VAL 344.58 	0
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0 	COL title VAL apple remote desktop 3 ( 10 managed systems ) COL manufacturer VAL  COL price VAL 299.99 	0
COL title VAL microsoft powerpoint 2004 upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 109.99 	COL title VAL publisher 2007 upgrade microsoft 164-04052 COL manufacturer VAL  COL price VAL 69.71 	0
COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 29.99 	COL title VAL encore software 13911 3d home architect home & landscape deluxe suite version 9 COL manufacturer VAL  COL price VAL 33.97 	0
COL title VAL symc backup exec aofo 11d win advanced open file option COL manufacturer VAL symantec COL price VAL 769.49 	COL title VAL symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk COL manufacturer VAL  COL price VAL 30.24 	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95 	COL title VAL windows vista ultimate upgrade COL manufacturer VAL  COL price VAL 259.0 	0
COL title VAL zonealarm anti-spyware COL manufacturer VAL zone labs COL price VAL 29.99 	COL title VAL zone labs zonealarm pro COL manufacturer VAL  COL price VAL 30.17 	0
COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft ( r ) money 2007 deluxe COL manufacturer VAL  COL price VAL 49.99 	0
COL title VAL world of warcraft 60 day pre-paid time card COL manufacturer VAL blizzard entertainment COL price VAL 29.99 	COL title VAL world of wild cats COL manufacturer VAL  COL price VAL 8.95 	0
COL title VAL quickbooks pro 2007 for mac ( mac ) COL manufacturer VAL intuit COL price VAL 199.95 	COL title VAL quickbooks pro 2007 3 user COL manufacturer VAL  COL price VAL 409.52 	0
COL title VAL encyclopedia of our living oceans COL manufacturer VAL dk multimedia COL price VAL 19.95 	COL title VAL encyclopedia of our living oceans COL manufacturer VAL  COL price VAL 8.95 	0
COL title VAL instant immersion italian deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 49.99 	COL title VAL instant immers japanese dlx 2 . COL manufacturer VAL  COL price VAL 36.11 	0
COL title VAL instant immersion german audio COL manufacturer VAL topics entertainment COL price VAL  	COL title VAL topics entertainment instant immersion german 2.0 COL manufacturer VAL  COL price VAL 17.55 	0
COL title VAL valuesoft tune transfer for ipod software for windows xp COL manufacturer VAL valuesoft COL price VAL 29.95 	COL title VAL individual software professor teaches windows xp COL manufacturer VAL  COL price VAL 19.99 	0
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0 	COL title VAL adobe cs3 web standard COL manufacturer VAL  COL price VAL 1035.99 	0
COL title VAL adobe cs3 design premium macosx dvd COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe premiere pro cs3 COL manufacturer VAL  COL price VAL 825.99 	0
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99 	COL title VAL microsoft ( r ) mappoint ( r ) 2006 COL manufacturer VAL  COL price VAL 249.99 	0
COL title VAL state standards grade 8 COL manufacturer VAL topics entertainment COL price VAL 29.95 	COL title VAL adobe cs3 design standard upgrade COL manufacturer VAL  COL price VAL 413.99 	0
COL title VAL microsoft works suite 2006 COL manufacturer VAL microsoft COL price VAL 99.0 	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL  COL price VAL 349.99 	0
COL title VAL sims 2 seasons expansion pack COL manufacturer VAL aspyr media COL price VAL 34.99 	COL title VAL the sims : hot date expansion pack COL manufacturer VAL  COL price VAL 19.87 	0
COL title VAL adobe fireworks cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 299.0 	COL title VAL adobe indesign cs3 for mac COL manufacturer VAL  COL price VAL 725.99 	0
COL title VAL quickverse mac bible study 2007 gold box COL manufacturer VAL findex COL price VAL 349.95 	COL title VAL findex.com inc quickverse bible study 2007 bible suite COL manufacturer VAL  COL price VAL 24.89 	0
COL title VAL quickbooks credit card processing kit 3.0 COL manufacturer VAL intuit COL price VAL 39.95 	COL title VAL quickbooks ( r ) pro 2007 edition 3-user COL manufacturer VAL  COL price VAL 499.99 	0
COL title VAL adobe photoshop elements 4.0 ( mac ) COL manufacturer VAL adobe COL price VAL 89.99 	COL title VAL adobe photoshop cs3 extended software full version for macintosh COL manufacturer VAL  COL price VAL 969.0 	0
COL title VAL adobe creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0 	COL title VAL adobe cs3 design standard upgrade windows COL manufacturer VAL  COL price VAL 413.99 	0
COL title VAL cakewalk sonar home studio 6 COL manufacturer VAL cakewalk COL price VAL 139.0 	COL title VAL cakewalk sonar 6 studio edition software music production software COL manufacturer VAL  COL price VAL 279.95 	0
COL title VAL hoyle puzzle & board games COL manufacturer VAL encore software COL price VAL 19.95 	COL title VAL 10568 hoyle puzzle & board games 2005 complete package 1 user pc cd win COL manufacturer VAL  COL price VAL 14.51 	0
COL title VAL adobe premiere elements 3.0 COL manufacturer VAL adobe COL price VAL 161.73 	COL title VAL adobe premiere pro 2.0 software professional editing software COL manufacturer VAL  COL price VAL 848.95 	0
COL title VAL webroot spy sweeper antispyware 5.x COL manufacturer VAL webroot software COL price VAL 29.95 	COL title VAL webroot software 54210 desktop firewall COL manufacturer VAL webroot software COL price VAL 26.99 	0
COL title VAL microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client COL manufacturer VAL microsoft COL price VAL 709.0 	COL title VAL microsoft windows server 2003 terminal server cals 20-pack ( per device ) COL manufacturer VAL  COL price VAL 2429.99 	0
COL title VAL onone plug-in suite 3 for adobe photoshop COL manufacturer VAL onone software COL price VAL 399.95 	COL title VAL adobe photoshop cs3 for mac upgrade COL manufacturer VAL  COL price VAL 189.99 	0
COL title VAL microsoft visual studio professional 2005 upgrade COL manufacturer VAL microsoft software COL price VAL 549.0 	COL title VAL word mac 2004 upgrade microsoft d48-00488 COL manufacturer VAL  COL price VAL 97.36 	0
COL title VAL adobe creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0 	COL title VAL adobe cs3 web standard upgrade COL manufacturer VAL  COL price VAL 413.99 	0
COL title VAL instant immersion italian deluxe v2 .0 ( large box ) COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL topics entertainment instant immersion ingles audio deluxe COL manufacturer VAL  COL price VAL 17.55 	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99 	COL title VAL microsoft academic microsoft visio 2003 professional COL manufacturer VAL  COL price VAL 159.0 	0
COL title VAL instant immersion french 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL topics entertainment instant immersion italian 2.0 COL manufacturer VAL  COL price VAL 17.55 	0
COL title VAL microsoft mappoint 2006 standard edition COL manufacturer VAL microsoft COL price VAL 299.0 	COL title VAL microsoft windows xp home edition sp2 retail box COL manufacturer VAL  COL price VAL 199.99 	0
COL title VAL sibelius 4 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.99 	COL title VAL adobe cs3 flash professional upgrade COL manufacturer VAL  COL price VAL 205.99 	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0 	COL title VAL adobe soundbooth cs3 audio editing software mac music production software COL manufacturer VAL  COL price VAL 198.95 	0
COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 129.95 	COL title VAL pinnacle ( tm ) studio plus 10.5 titanium edition COL manufacturer VAL  COL price VAL 99.99 	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft ( r ) works suite 2006 COL manufacturer VAL  COL price VAL 99.99 	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL  	COL title VAL prw photo explosion deluxe v. 3.0 complete package 1 user cd win COL manufacturer VAL  COL price VAL 47.6 	0
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99 	COL title VAL punch software 90500 home design studio mac COL manufacturer VAL punch software COL price VAL 135.99 	0
COL title VAL peachtree by sage complete accounting 2007 COL manufacturer VAL sage software COL price VAL 269.99 	COL title VAL peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version COL manufacturer VAL  COL price VAL 144.59 	0
COL title VAL punch 5 in 1 home design COL manufacturer VAL punch ! software COL price VAL 39.99 	COL title VAL instant home design 3.0 COL manufacturer VAL  COL price VAL 15.9 	0
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0 	COL title VAL adobe cs3 web premium academic COL manufacturer VAL  COL price VAL 479.99 	0
COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe cs3 web premium upgrade COL manufacturer VAL  COL price VAL 517.99 	0
COL title VAL adobe creative suite cs3 web standard COL manufacturer VAL adobe COL price VAL 999.0 	COL title VAL adobe cs3 design standard academic COL manufacturer VAL  COL price VAL 385.99 	0
COL title VAL valuesoft tune transfer for ipod software for windows xp COL manufacturer VAL valuesoft COL price VAL 29.95 	COL title VAL corel intervideo windvd 8 platinum software for windows authoring software COL manufacturer VAL  COL price VAL 69.95 	0
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 upgrade from freehand for mac COL manufacturer VAL  COL price VAL 206.99 	0
COL title VAL jumpstart reading with karaoke COL manufacturer VAL knowledge adventure COL price VAL 29.99 	COL title VAL superstart ! fun with reading & writing ! COL manufacturer VAL  COL price VAL 8.49 	0
COL title VAL punch ! master landscape & home design COL manufacturer VAL punch ! software COL price VAL 59.99 	COL title VAL punch software 41100 punch ! home design architectural series 18 COL manufacturer VAL punch software COL price VAL 118.99 	0
COL title VAL apple logic pro 7.2 upgrade COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL adobe cs3 web premium upgrade COL manufacturer VAL  COL price VAL 517.99 	0
COL title VAL punch ! master landscape & home design COL manufacturer VAL punch ! software COL price VAL 99.99 	COL title VAL instant landscape design 3.0 COL manufacturer VAL  COL price VAL 17.9 	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL  	COL title VAL 04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd - COL manufacturer VAL  COL price VAL 12567.39 	0
COL title VAL adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ) COL manufacturer VAL adobe software COL price VAL 273.0 	COL title VAL adobe after effects cs3 professional software for mac effects software COL manufacturer VAL  COL price VAL 998.95 	0
COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449.95 	COL title VAL designing forms with microsoft office infopath 2007 COL manufacturer VAL  COL price VAL 36.39 	0
COL title VAL apple mac os x tiger 10.4.6 family pack ( mac ) COL manufacturer VAL apple computer COL price VAL 199.0 	COL title VAL apple mac os x v10 .4 tiger software single user apple & mac software COL manufacturer VAL  COL price VAL 114.0 	0
COL title VAL jumpstart 4th-6th grade v 2.0 b43 COL manufacturer VAL knowledge adventure COL price VAL 19.99 	COL title VAL smart steps 4th grade ( jc ) COL manufacturer VAL dorling-kindersley-multimedia - ( dk ) COL price VAL 11.95 	0
COL title VAL middle school advantage 2008 COL manufacturer VAL encore COL price VAL 39.99 	COL title VAL encore software 10449 high school advantage 2007 win 98 me 2000 xp COL manufacturer VAL  COL price VAL 26.97 	0
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL premiere pro cs3 mac upgrade COL manufacturer VAL  COL price VAL 320.25 	0
COL title VAL mcafee total protection 2007 3 users COL manufacturer VAL mcafee COL price VAL 99.99 	COL title VAL quickbooks pro 2007 3 user COL manufacturer VAL  COL price VAL 409.52 	0
COL title VAL microsoft onenote 2007 upgrade COL manufacturer VAL microsoft COL price VAL 79.95 	COL title VAL microsoft powerpoint mac 2004 version upgrade COL manufacturer VAL  COL price VAL 89.99 	0
COL title VAL adobe creative suite cs3 design premium upsell COL manufacturer VAL adobe COL price VAL 1599.0 	COL title VAL total training for adobe creative suite 3 design premium COL manufacturer VAL  COL price VAL 279.95 	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33 	COL title VAL microsoft ( r ) office 2004 for mac student and teacher edition COL manufacturer VAL  COL price VAL 146.95 	0
COL title VAL apple ilife '06 family pack ( mac dvd ) [ older version ] COL manufacturer VAL apple computer COL price VAL 99.0 	COL title VAL apple mac os x 10.4.6 tiger family pack COL manufacturer VAL  COL price VAL 185.99 	0
COL title VAL zipmagic personal edition COL manufacturer VAL allume systems COL price VAL 19.95 	COL title VAL i copydvds 2 professional edition COL manufacturer VAL me-too-software COL price VAL 27.9 	0
COL title VAL microsoft windows vista ultimate full version [ dvd ] COL manufacturer VAL microsoft COL price VAL 399.95 	COL title VAL studio ultimate version 11 COL manufacturer VAL  COL price VAL 129.0 	0
COL title VAL f-secure internet security 2007 3 pcs COL manufacturer VAL global-marketing-partners COL price VAL 79.99 	COL title VAL ca internet security suite plus 2008 w / $ 10000 warranty COL manufacturer VAL  COL price VAL 92.2 	0
COL title VAL adobe after effects professional 7.0 COL manufacturer VAL adobe COL price VAL 999.0 	COL title VAL diskeeper 2007 professional COL manufacturer VAL  COL price VAL 46.95 	0
COL title VAL 3d bridge deluxe ( mac ) COL manufacturer VAL freeverse software COL price VAL 24.99 	COL title VAL freeverse software 4012 3d bridge deluxe ( retail box ) for mac COL manufacturer VAL freeverse software COL price VAL 18.99 	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0 	COL title VAL microsoft ( r ) money 2007 deluxe COL manufacturer VAL  COL price VAL 49.99 	0
COL title VAL perfect attorney premium COL manufacturer VAL cosmi corporation COL price VAL 39.99 	COL title VAL mylabels premium COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL adobe creative suite cs3 web standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0 	COL title VAL adobe cs3 after effects upgrade COL manufacturer VAL  COL price VAL 306.99 	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33 	COL title VAL c8d-00006 microsoft dynamics crm small business edition v. 3.0 license 20 user c COL manufacturer VAL  COL price VAL 9654.16 	0
COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL adobe COL price VAL 299.0 	COL title VAL adobe cs3 web premium upsell COL manufacturer VAL  COL price VAL 1434.99 	0
COL title VAL isi researchsoft reference manager 11 single user COL manufacturer VAL isi researchsoft COL price VAL 299.99 	COL title VAL isi researchsoft 6201 reference manager 11 single user edition 0787731062117 COL manufacturer VAL  COL price VAL 164.58 	0
COL title VAL apple . mac 4.0 online service family pack COL manufacturer VAL apple COL price VAL 179.95 	COL title VAL apple mac os x v10 .4 tiger software family pack apple & mac software COL manufacturer VAL  COL price VAL 199.95 	0
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0 	COL title VAL adobe premiere pro 2.0 software professional editing software COL manufacturer VAL  COL price VAL 848.95 	0
COL title VAL adobe creative suite cs3 master collection upsell COL manufacturer VAL adobe COL price VAL 1999.0 	COL title VAL adobe creative suite 3 ( cs3 ) design premium upgrade mac COL manufacturer VAL  COL price VAL 569.97 	0
COL title VAL acrobat professional 8 ( windows ) COL manufacturer VAL adobe COL price VAL 273.0 	COL title VAL adobe dv rack 2.0 hd software for windows professional editing software COL manufacturer VAL  COL price VAL 499.0 	0
COL title VAL quickbooks premier professional services edition 2007 COL manufacturer VAL intuit COL price VAL 399.95 	COL title VAL quickbooks pro 2007 3 user COL manufacturer VAL intuit COL price VAL 398.99 	0
COL title VAL apple . mac 4.0 online service COL manufacturer VAL apple COL price VAL 99.95 	COL title VAL apple apple mac os x server 10 4 7 10 client COL manufacturer VAL  COL price VAL 499.0 	0
COL title VAL quickbooks premier nonprofit edition 2007 COL manufacturer VAL intuit COL price VAL 399.95 	COL title VAL quickbooks ( r ) premier : contractor edition 2007 COL manufacturer VAL  COL price VAL 399.99 	0
COL title VAL steinberg cubase 4 digital audio software COL manufacturer VAL steinberg COL price VAL 999.99 	COL title VAL steinberg cubase 4 software competitive crossgrade music production software COL manufacturer VAL  COL price VAL 399.99 	0
COL title VAL instant immersion spanish 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL instant immersion 33 languages COL manufacturer VAL  COL price VAL 47.36 	0
COL title VAL microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client COL manufacturer VAL microsoft COL price VAL 709.0 	COL title VAL 10759354 symantec backup exec 11d for windows small business server agent for windows sys COL manufacturer VAL  COL price VAL 260.63 	0
COL title VAL adobe indesign cs3 upgrade from pagemaker [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe cs3 master collection upsell from cs1 COL manufacturer VAL  COL price VAL 2054.99 	0
COL title VAL family tree maker 2008 platinum COL manufacturer VAL encore COL price VAL 99.95 	COL title VAL ghostsurf ( tm ) 2007 platinum COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL microspot macdraft professional ( mac ) COL manufacturer VAL microspot ltd. COL price VAL 349.99 	COL title VAL adobe acrobat v8 .0 professional for mac COL manufacturer VAL  COL price VAL 405.99 	0
COL title VAL instant immersion german audio COL manufacturer VAL topics entertainment COL price VAL  	COL title VAL topics entertainment instant immersion italian 2.0 COL manufacturer VAL  COL price VAL 17.55 	0
COL title VAL upg serverlock for solaris gold COL manufacturer VAL watchguard technologies inc COL price VAL  	COL title VAL wg7569 watchguard livesecurity service gold watchguard serverlock for solaris technic COL manufacturer VAL  COL price VAL 2279.02 	0
COL title VAL netgear vpn01l vpn client software COL manufacturer VAL netgear COL price VAL 89.99 	COL title VAL prosafe vpn client software single user netgear inc. vpn01l COL manufacturer VAL  COL price VAL 27.78 	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL microsoft ( r ) office ultimate 2007 COL manufacturer VAL  COL price VAL 539.95 	0
COL title VAL adobe indesign cs3 upgrade from pagemaker [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 	COL title VAL adobe cs3 web standard upgrade COL manufacturer VAL  COL price VAL 413.99 	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft microsoft office 2004 software suite mac apple & mac software COL manufacturer VAL  COL price VAL 399.95 	0
COL title VAL quicken legal business pro 2007 COL manufacturer VAL nolo press COL price VAL 79.99 	COL title VAL individual software business planmaker pro 2008 ( pc ) COL manufacturer VAL  COL price VAL 39.99 	0
COL title VAL instant immersion italian 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL instant immersion language lab deluxe edition COL manufacturer VAL  COL price VAL 14.9 	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95 	COL title VAL microspot interiors version 3.6 COL manufacturer VAL  COL price VAL 85.99 	0
COL title VAL microsoft productivity pack for windows mobile COL manufacturer VAL microsoft COL price VAL 29.99 	COL title VAL microsoft office and windows training professional COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL super solvers mission t.h.i.n.k 25 user site license COL manufacturer VAL learning company COL price VAL 399.95 	COL title VAL super solvers mission think 25 user site license COL manufacturer VAL  COL price VAL 79.95 	0
COL title VAL watchguard serverlock manager ( 100 servers ) COL manufacturer VAL watchguard-technologies-inc COL price VAL 14995.0 	COL title VAL vpn manager 10 fireboxes watchguard wg4010 COL manufacturer VAL  COL price VAL 831.36 	0
COL title VAL norton internet security 2008 10 user COL manufacturer VAL symantec COL price VAL 199.99 	COL title VAL symantec ( tm ) norton internet security ( tm ) 2005 3-user COL manufacturer VAL  COL price VAL 119.99 	0
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0 	COL title VAL adobe premiere pro cs3 video editing software for mac av production software COL manufacturer VAL  COL price VAL 798.95 	0
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99 	COL title VAL encore software 13881 tlc dr seuss reading learning system 2008 COL manufacturer VAL  COL price VAL 17.97 	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95 	COL title VAL microsoft windows vista business full version COL manufacturer VAL  COL price VAL 249.95 	0
COL title VAL adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) COL manufacturer VAL adobe systems inc COL price VAL  	COL title VAL 22030094 adobe encore dvd v. 2.0 complete package 1 user dvd win universa COL manufacturer VAL  COL price VAL 377.61 	0
COL title VAL sibelius 4 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.99 	COL title VAL resume maker professional 12 COL manufacturer VAL  COL price VAL 17.95 	0
