,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
5016,call for book reviews,karl aberer,sigmod record,2003,database architecture and data visualization,tolorozin g. scoli,vldb,1987 �����二二_TITLE INTRAN,0
5017,supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,top-k join queries in distributed database-based systems,alma @egypt,michael j. franklin,"1995 𐡤� ��, ��, ��, ��, �� [text]",0
5018,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,smooth-multivariate streaming in a distributed data stream,samuel m. chris,mihai,1986 ��,0
5019,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,"cgplotplot .NET , .NET GIS","Chris Wechsler , Robert D. Hall , and Andrew K. Wilcox",sigmod conference,1999 ��,0
5020,sleepers and workaholics : caching strategies in mobile environments,"tomasz imielinski , daniel barbará",vldb j.,1995,a caching strategy for data stored in a relational database,timberry wilbert segalá,taylor hickman,"2000 Meanwhile, your work is available in a cloud service, and your work keeps coming back!",0
5021,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,a-report : a hierarchical report,opher etzion,sigmod record,1997 ��Col title,0
5022,editor 's notes,michael j. franklin,sigmod record,1999,"journal , report of the international journal on data integrity","raghu ramakrishnan , praveen seshadri , chwani b. d. m. shruti",taylor,1998 ��,0
5023,editorial,richard t. snodgrass,acm trans . database syst .,2001,preprocessing,"josiah thomas , dannen mjögren , lihr påde",tjormand påde,2000 𢅊,0
5024,efficient management of multiversion documents by object referencing,"vassilis j. tsotras , carlo zaniolo , shu-yao chien",vldb,2001,relational query languages for unstructured data,ronke vierhintens,vldb,2002 ��,0
5025,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,information analysis of data,"rachai k. shigeru, yuriko shigeru",conference,1997 ��,0
5026,automation in information extraction and data integration,sunita sarawagi,vldb,2002,a data model for aggregated relational databases,jyasri k. jeffel,the vldb journal -- the international journal on very large data bases,2002 ____________________________,0
5027,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,in-process data sharing in databases,"nyongkae , joon seungjae","xanxiang , cai leung , wenwei",2001,0
5028,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,the ccube constraint object-oriented database system,"rosa meo , giuseppe psaila , stefano ceri",very large data bases,1996 _. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0
5029,editor 's notes,michael j. franklin,sigmod record,1998,editor's notes,"gwendy f. jenson , sh",sigmod record,1999 𠊚,0
5030,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,excellent performance of multi-partal model of data storage for single data,"jayant agrawal , jayant b. lang",sigmod,1998 𡈞,0
5031,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,djemu project manager,keishi yatog,very large data bases,2001 ��,0
5032,editor 's notes,michael j. franklin,sigmod record,1998,working with editor 's notes,s,cwll,1993 ��,0
5033,a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994,programming a data model of large data sources,timo jimenez,nazi,1994 ��,0
5034,partition based spatial-merge join,"david j. dewitt , jignesh m. patel",sigmod conference,1996,partition-based merge join,james j. waltz,scott conference,1999 ��,0
5035,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,incremental sample selection at data warehouses,"b. el-zamour , d. linda t. j. dandel , d. julien b.",international conference on management of data,1997 �,0
5036,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,c-columns-by-keyword for database systems,"peter dadam , wolfgang klas",louis pfeitel,1998 ��,0
5037,a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",vldb j.,1998,.NET standard library : taming of long term,"raja chakrabarti , ricardo mehrotra","bhansu n. garofalakis , bhansarak jyunolcol",2001 _______________________________,0
5038,automation in information extraction and data integration,sunita sarawagi,vldb,2002,automatic extraction of data,"laks v. s. lakshmanan , marc gyssens",vldb,1999 ��,0
5039,rainbow : multi-xquery optimization using materialized xml views,"brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang",sigmod conference,2003,document,"hui-wei, shanzi rizvi , haizhao shaoo",loye,2004 ��902,0
5040,metadata in video databases,"ramesh jain , arun hampapur",sigmod record,1994,metadata database research program at the college,h. ugendrawales,sigmod record,1997 _. uddyong,0
5041,microsoft index tuning wizard for sql server 7.0,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,microsoft index tuning,"jayanhvi , samo ke liu",acm sigmod record,1997 ��,0
5042,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,constraint databases for schema AND MySQL,"julia en loe, michael thomej",vldb CONFLICTEDDB,2000 𨹸下足,0
5043,the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",sigmod conference,1997,testing of raw data queries,michael r. nastrida,utf8_en,2003 ��,0
5044,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,the online database of the global data base,miralas rai,"engam t. miralas , stanfield i",2003 𒊹,0
5045,a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,A general-purpose stream processing framework for stream processing,"david leo , marco lvobensen, hanstetter , hans van den Berg-Andersen",stream processing with nested constraints and loops in relational algebra,1997 ��,0
5046,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,parallel model databases in the econometric data format,"erick chong , keon b. chong",johann o. uy,1998 ��,0
5047,information systems research at rwth aachen,matthias jarke,sigmod record,1995,information operations for information systems,"gaurav p. mikas , roos k. u. xu",the vldb journal -- the international journal on very large data bases,1995 ________________________,0
5048,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,the ccube constraint class-oriented database system,"sivammarajan , janavabh sehra",sigmod conference,1996 ��,0
5049,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003,relational databases in peer-based data management systems,"beng xiao . olin , zhiyuan kei , yohannai lanji",vldb,1997 ��,0
5050,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,the world of data,,very large data bases,2002 ItemThumbnailImage,0
5051,adaptive algorithms for set containment joins,"hector garcia-molina , sergey melnik",acm trans . database syst .,2003,algorithms for mapping high-frequency information to a more compact and compact form of metadata,"bijun , leia l. lange",accORD data,1999 ��0,0
5052,editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,editorial,peter m. g. ap,vldb j.,2003 ��,0
5053,update propagation protocols for replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,1999,report on the 2002 conference CORRESPONDENT IN THE WOODS,stan jansen,sigmod conference,2002 ��,0
5054,the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",vldb,1994,the impact of global clustering on spatial databases,"lorjann deutschbaum , sigrid m. deutschbaum","olesjón deutschbaum , gudmund zlak",,0
5055,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,automatic checking of queries and their validity col author,peter van Rompuy,event,1993 𢞖,0
5056,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,sampling and smoothing for long-range data,chris jermaine,vldb,2003 ��,0
5057,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,integrating reliable memory in databases,mary,vldb,2002 ��,0
5058,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,semantic integration of,"roberta cochrane , hamid pirahesh , f. p. saudi",libgen,1998 ��,0
5059,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,information integrity in structured data,jack iken,the data,1995 -------------,0
5060,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,genesys: a method for efficient spatial query processing,jane paul colan,sigmod conference,1999 𐴑,0
5061,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003,reminiscences and the real-time application of remittance,michael and rachael ross,acm transaction on database systems,1997 ����,0
5062,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,database applications for information,"shizhin jiang , jiong wu",conference,1998 nwc010101,0
5063,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,uniql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1998 �𐆵-𐏖-𐐷-𐀵,0
5064,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,zw-quotation: for zeropads and subquotes in object-oriented databases,"zshin chu , stupor y. krzerniewski",vldb JAN,2002,0
5065,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,and ORM integration,"wilburt labio , jun yang , yingwei col",very large data bases,2000 ________________________COMPATIBILITY IN INDUSTRIAL REPOSITORY,0
5066,editor 's notes,ling liu,sigmod record,2001,the editor's notes,"kadivi kurz, aimea lekten",acm sigmod conference,2008 𐎑官,0
5067,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,using the ccubio-type-constraint type,marcel e. j. n. roe,very large data bases,2000 ��col title,0
5068,editor 's notes,ling liu,sigmod record,2001,editor's notes,jay phillipcol,virtio f. f.,2005 ��,0
5069,"optimizing queries using materialized views : a practical , scalable solution","per-åke larson , jonathan goldstein",sigmod conference,2001,pfmt : the pfmt protocol for parsing and displaying PDF documents,"bobby e. rochley , john h. nelson",pdf,2000 _.pdf,0
5070,an experimental system for object-based sharing in federated databases,"shahram ghandeharizadeh , doug fang",vldb j.,1996,an object-oriented database abstraction system for network-bound data,nivakha,vldb j.,2018 _________,0
5071,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,prediction,k. seol,seilwil,1998 ��,0
5072,automation in information extraction and data integration,sunita sarawagi,vldb,2002,automated information extraction and data integration,"felipe cariño , pekka kostamaa , art kaufmann , john burgess",sigmod conference,2002 Interstitial,0
5073,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997,information retrieval of object oriented structures from existing relational databases,jita rami,"jana peng , robin jeans",1998 galitarian0,0
5074,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,realtime information systems - realtime database systems (all-day) and multi-day databases (all-weekend),"johnny j. kelly , naveen jordan",incomma,2002 _. cols,0
5075,incremental maintenance for materialized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1998,semantically stable database management system,"ditrae, elan bajwa, mohannadhar wirak",sym_dbl LIB calendar BASIC COSTS,1996 ��,0
5076,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,rights protection for relational data,"j. krishna , kunal vaid , tayut binti, sathavit bintu, palin kishoreyol",aqn rupd,2002 �� col row col col row col col col,0
5077,image mining in iris : integrated retinal information system,"kheng guan goh , wynne hsu , mong-li lee",sigmod conference,2000,image-mining and database manipulation in iris : binary image mining on e-commerce e-commerce web sites,"kang ying tien , roku chan",sigmod conference,2002 ��Col,0
5078,temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal database system implementations with serial serializers,kevin deen,the vldb journal -- the atmosphere of a large-sized database system,2005 ��,0
5079,managing web data,dan suciu,sigmod conference,1999,query optimization for lists,pixie bongy,conference,1995 erenn,0
5080,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998 𐜌带,0
5081,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,cost-based linear partitioning for methods in object oriented databases,"ci , hui. ��. ��_CATEGORY ��. �� . ��",vldb j.,2003 ��0,0
5082,reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,statistics for interactive learning,yolanda chiridhkar nd,vldb CONSTACTS .,2002 _.,0
5083,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,a query language for a web-site management system,"dan suciu , daniela florescu , inigo segura , josh lu",sigmod record,1998 ��,0
5084,an experimental system for object-based sharing in federated databases,"shahram ghandeharizadeh , doug fang",vldb j.,1996,type-level collection of objects,haqan kulkarak,eslan j.,1996 ��,0
5085,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003,the influence of social issues in the sciences,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003 ��,0
5086,algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998,vector-based approach in deep inference computation,"jedal berndt , garmon r. bartz","brian h., jefferson , wendy",1998 ��,0
5087,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,constraint database : a tutorial introduction,jan van den bussche,sigmod record,2003 ��col title,0
5088,temporal database system implementations,michael h. böhlen,sigmod record,1995,term-base database implementations,lisa leonidas,ibxlab,1998 ��,0
5089,automated selection of materialized views and indexes in sql databases,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",vldb,2000,"automatic selection of heterogeneous data based on query types, results or index-based options","jagpalat, wala t. bhu",vldb,2001 ��,0
5090,template-based wrappers in the tsimmis system,"joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos",sigmod conference,1997,templates in web-site management: a framework for using web-site metrics using JavaScript,"rishankar kefridkar , m. sugari",log,2000 ��/loud,0
5091,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,semint: semint implementation in semitrail,"dirk rassenhoff , michael rassenhoff",sigmod conference,1998 ��,0
5092,editor 's notes,arie segev,sigmod record,1994,a review of an individual editor-author panel,russiancol,anu,1997 ��,0
5093,xpath processing in a nutshell,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2003,a system for analyzing large amounts of data,"mihail jordan, lachlan brissel",acm sigmod record,2004 __________________________,0
5094,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimally estimating the model,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,2000 ��,0
5095,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,efficient memory integrating mechanisms INTR,bharti,th. kumar,2000 ��,0
5096,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,nonblocking programming for nonblocking operations,"zalotl , dylan doe",sigmod conference,2003 ��,0
5097,converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,"kriq njul, kristin kriq",large data bases,"2001 ––ALPIA, NEW CRUISE",0
5098,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,semint : a system prototype for semantic integration in heterogeneous databases,"chris dolby , s. jennemeh",sigmod conference,1994 ��,0
5099,object query standards,andrew e. wade,sigmod record,1996,an open source protocol for database retrieval,svej karin,very large data bases,2000 𠭦,0
5100,incremental maintenance for materialized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1998,analysis and evaluation of an incremental strategy,"nejhevar nihalohla , benjamin f. shababhouri k. shababhouri",vldb,2005 ��,0
5101,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,implementation in databases using the data structures of the open-source database,giovanni d'Ancona,hibakusha,2007 ��,0
5102,temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal database system implementations,"jason johnson , john mr johnson",pdu,2001 𠞷 ��,0
5103,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,resource allocation - a framework for resource management,"nj. kevin g., r. u. dani",acc. fj,2013 _______,0
5104,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,efficient view maintenance at data warehouses,boston jdavid,vlbigcol,1998 ��,0
5105,mind your vocabulary : query mapping across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",sigmod conference,1999,mapping data across multiple dimensions,leena-kajima,sigmod conference,2003 ????????,0
5106,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001,training data management in relational databases,"david hodge , dan hodge , paul hodge",international conference on management of data,1991 ��,0
5107,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,unified data mining CORPORATION of,danje j. danje,shanij d. jagopal,2001 _. title,0
5108,rainbow : multi-xquery optimization using materialized xml views,"brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang",sigmod conference,2003,book : a library of open textbooks for computer and machine learning tools,james atzeno,tiffany dell,2004 ItemThumbnailImage,0
5109,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,sampling with precision SEQUENCING,ashish nokul,libb,2001 ��TITLE,0
5110,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,2000 galitarian,0
5111,automated selection of materialized views and indexes in sql databases,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",vldb,2000,aldb : data-based index management,bakd h. vivek COR 2017 ��,dla,1991 ��0,0
5112,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,report on the 1995 International Workshop on Structured Data,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,2001 -------------  Col title,0
5113,efficient similarity search for market basket data,"alexandros nanopoulos , yannis manolopoulos",vldb j.,2002,scalar database technology,"ashish gupta , venky harariayan , anand rajaraman",tungnet,1999 ��,0
5114,editor 's notes,michael j. franklin,sigmod record,1997,editor 's notes,michael j. franklin,sigmod record,2002 ��,0
5115,spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,spatial model of the structure of data,"neo michael , oscar ruele",international conference on management of data,2004 ��,0
5116,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,speed learning CRITICAL model,g. chris,vldb,1988 _. yann,0
5117,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,semint : system prototype for semantic integration in heterogeneous databases,m. chirajanian s. chikrishna,sigmod conference,1996 ItemThumbnailImageLABTITLE,0
5118,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",sigmod record,1995,performance and management of multicore-intensive computations by multicore CPUs,j,valdor r. Buss,2003 ��,0
5119,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,semantically constrained and structured data,daniel j.,miel kostner,2004 –––––––––– –––––––––––––––––––––––––––––––––––––––––––,0
5120,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,distributed index concurrency control on semistructured data,britan kalam,vldb,1997 _.,0
5121,petabyte databases,dirk düllmann,sigmod conference,1999,petabyte databases,"jihan seh , j",sigmod conference,2002 ��0,0
5122,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,self-tuning information in a human-readable format,"jyurisch , yong yong , yong j",vldb,2003 BuyableInstoreAndOnline,0
5123,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,integration of structured data-driven databases,m. bhuja m. rossar,vldb j',1999 _. . .,0
5124,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994,hcc-file-size : an algorithm for parsing and building a Hcc tree,"michael de seren , ryan de leurs , dan leu",vldb,1994 𔐤 colnames - unpack of the colnames for an Hcc tree,0
5125,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,basic SQL support for query primitives,"gjakovic pascal , mazza gjakovic",scott de moussey,2004 ��,0
5126,editor 's notes,michael j. franklin,sigmod record,1998,the oltoc_lisp editor,chai j. ichordi,jayancek,1999,0
5127,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,report on a new international acm workshop ( boston ),"nakadari , yosufin takaki",sigmod record,2003 ��-coltitle,0
5128,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,schema and metadata for object oriented databases,"julya mouzine , tao seyang",xyzan roberts,1992 ________________________,0
5129,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,parsing for structured data,"peter m. chen , wee teck ng",jelastic,2012 ��0,0
5130,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994,performance in the hCC-tree by journik et al,"c. hilman , hilman f. yung",the vldb,1998 _. hc : scel CONTEXT: hC CONTEXT: hC,0
5131,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,tf2q (database schema),"s. abdulij, stigpikarn",c-c,1991 𒌲 1 [,0
5132,supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,using query columns for database columns,"jes. ljungdahl , wuijmen",vlad. samma,2005 _.,0
5133,editor 's notes,arie segev,sigmod record,1994,editors and authors,oberli,chisela,2007 ��,0
5134,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,scaling through heterogeneous user experience: applications with dynamic user interfaces,"julyas , suzi yi",very large data bases,2003 ��,0
5135,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,the most common object-oriented language,jules juhl,michaels col,1990 ��,0
5136,the design and performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang , feng tian",sigmod record,2002,the performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang",sigmod record,2005 ��,0
5137,managing web data,dan suciu,sigmod conference,1999,client-side interaction and data mining with a relational framework,uchihiko and kwei,o2 table,2010 𧍄,0
5138,petabyte databases,dirk düllmann,sigmod conference,1999,animal behavior estimation in petabyte databases,"kris , jakabagga , jeongjoei , jeitung lakooi","agarwal , yorin sammy",2018 ��,0
5139,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,d row table of column and column structure,l. kampell,sigmod conference YEAR,2002 ��*,0
5140,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,a cost model for query processing in high dimensional data spaces,"christian böhm , kyuseok shim",acm trans . database syst .,2001 ��2,0
5141,metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,fast queries for data structures in linear databases,"jr, dia roj",vldb,2002 ��:1/2:1/12:1/16:1/16:1/16:1/16:1/16:1/12:1/16:1/16:1/12:1/16:1/12:1/26:1/16:1/16:1/12:1/16:1/12:1/26:1/16:1/12:1/26:1/12:1/12:1/26:1/12:1/26:1/12:1/26:1/12:1/26:1/12:1/26:1/12,0
5142,index structures for selective dissemination of information under the boolean model,"tak w. yan , hector garcia-molina",acm trans . database syst .,1994,field for data storage,yani marikani,sigMod conference,1997 ��,0
5143,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,a parallel database system based on a concurrent database system,gerti kappel,sigmod conference,1986 **************************** * THE README FOR DATING,0
5144,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,"database analysis based on historical, real-time and unstructured data",stefano ceri,the vldb journal -- the international journal on very large data bases,2009,0
5145,temporal database system implementations,michael h. böhlen,sigmod record,1995,relational data sharing in peer-based data management systems,marcel sezende rijksen,accross-the-board,1997 ��,0
5146,answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,query optimizer in real-time database systems,"tui . tao , tux . tien , tuan. biao , hanwei . h",very large data bases,1996 ��,0
5147,efficient similarity search for market basket data,"alexandros nanopoulos , yannis manolopoulos",vldb j.,2002,efficient similarity search of consumer data,paul m. haritesa,sigmod conference,"1994 ��, THE COMPLETE AMERICAN JEWS",0
5148,are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,documentation in writing and editing OFO in distributed systems,"michael l. brodie , terence g. kemme",tony e. ue,,0
5149,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,log file,"james morris , zhonghong yong , muyong shung","nayang , mryn gai",2001 ibly-col 2017,0
5150,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,report on first international workshop on real-time database systems,"leisler , gary m. h. leisler",vldb,2003 ��,0
5151,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003,a web-style text-decoration system that allows you to build large databases of information,"vipula, stefan decker",vldb,1978 –– A framework for integrating data-based semantic markup on the web,0
5152,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,data integration in the small: the challenge of reuse,jim o. bienjour,wijon prakpo,1994 ��,0
5153,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,object-oriented model frameworks and object management in object-oriented databases,"dankur hans , sarah l. khan",acm transactional semantics of transactional tables,1998 !!!,0
5154,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1998 ��,0
5155,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,query-based queries for query-based data,nike vinze,sigmod conference,1996 ��-CONTEXT,0
5156,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,a query language and optimization techniques for data,"peter buneman , susan davidson , gerd hillebrand , dan suciu",international conference on management of data,"1989 𠄠𝈞🙂,𝊔 : a database-driven SQL query",0
5157,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994,semistructured and structured data in the web: going back and forth,"john gao , hua yi , hui ciao , julien xiu , julien ying , jim seguIN",wgminORcol col YEAR,1994 rarily1,0
