,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
5648,apple mac os x v10 .4 tiger software family pack apple & mac software,,199.0 ,adobe photoshop cs3 [ mac ],adobe,199.95 ,0
5649,professor teaches excel & word,individual software,19.99 ,learn to play chess with fritz and chesster ( mac ),,29.99 ,0
5650,genuine fractals print pro 4.1 sharpener pro 2.0,onone software, ,onone software inc. gfn-42001 genuine fractals print pro v. 4.1 with nik sharpener pro 2.0 license standard license pc mac,,61.94 ,0
5651,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson,32.91 ,epson s041886 story teller 8 x 10 20 pages,,1698.95 ,0
5652,kids power fun for little ones,topics entertainment,19.99 ,kids power fun for kids,,15.9 ,0
5653,hasbro family game collection 2006,encore software,19.99 ,encore software 11273 hasbro family collection 2006 sb cs by hasbro,,262.82 ,0
5654,microspot macdraft professional edition,,99.95 ,swift publisher for mac,curious-labs-inc .,249.99 ,0
5655,the print shop 22 pro publisher deluxe sb cs by the print shop,,99.95 ,10731 the print shop 22 pro publisher deluxe complete package 1 user win,abacus,29.84 ,0
5656,adobe creative suite cs3 web standard,adobe,20.97 ,sonicwall gms standard edition 10 node license,,1835.31 ,0
5657,microsoft visual studio professional 2005 upgrade,microsoft software,549.0 ,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99 ,0
5658,modeless liquid ledger personal finance software ( mac ),csdc,79.99 ,modeless software liquid ledger personal finance,,399.95 ,0
5659,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,27.99 ,digital video & audio prod book,sony creative software,17.1 ,0
5660,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99 ,punch software 25100 punch ! master landscape and home design,punch ! software,16.93 ,0
5661,corel corporation dvd movie factory 6 plus retial ( english ),corel,74.08 ,adobe creative suite cs3 design standard [ mac ],,1199.0 ,0
5662,steinberg cubase studio 4 software music production software,,399.99 ,12031 novanet media/client server v. 10 license 3 additional servers linux,,809.0 ,0
5663,adobe creative suite cs3 design premium upgrade [ mac ],adobe,859.96 ,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99 ,0
5664,adobe creative suite cs3 production premium,adobe,1699.0 ,encore software 10027 hoyle board games ( win 98 me 2000 xp ),encore,1687.48 ,0
5665,adobe after effects professional 7.0,adobe,350.0 ,adobe acrobat professional 7,hewlett packard, ,0
5666,riverdeep arthur 's kindergarten,riverdeep, ,tlc arthur 's kindergarten learning system ( pc ) encore,,39.99 ,0
5667,mavis beacon teaches typing v17 deluxe pc/mac,encore software,29.9 ,instant immersion italian 2.0,,6.56 ,0
5668,microsoft publisher 2007 version upgrade,microsoft,109.99 ,the sky 6 professional edition astronomy software,,495.0 ,0
5669,hoyle backgammon jc,encore,7.69 ,encore software 10669 hoyle backgammon win 98 me 2000 xp,topics entertainment,29.99 ,0
5670,microsoft office basic edition 2003 license and media,topics entertainment,29.99 ,make finale 2007 software music production software,,124.95 ,0
5671,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99 ,encore software 10463 clickart fonts ( 2006 ) by encore,,329.99 ,0
5672,microsoft office 2004 professional ( mac ),microsoft,499.99 ,clip art and more 250 000 ( jewel case ),,9.59 ,0
5673,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,99.0 ,apple iwork '06 software apple & mac software,avanquest,79.0 ,0
5674,encore software 10931 the print shop design suite proed sb cs by the print shop,encore software,30.66 ,swift publisher for mac,,39.99 ,0
5675,adobe photoshop cs3 upgrade [ mac ],adobe,199.0 ,the print shop ( r ) elements : labels logos & more,,19.99 ,0
5676,microsoft office 2004 standard upgrade ( mac ),microsoft,400.34 ,punch ! master landscape & home design,,59.99 ,0
5677,singleclick network now ! pro,,39.99 ,encore software 10392 network now ! pro ( win 98 me 2000 xp ),,46.52 ,0
5678,route 66 route canada ( french ),csdc, ,encore inc print shop 22 deluxe,,35.98 ,0
5679,world of warcraft burning crusade,,19.95 ,adobe premiere pro cs3 video editing software for windows professional editing software,,39.99 ,0
5680,marine aquarium + sharks,,9.95 ,encore software 10272 marine aquarium + sharks win 98 me 2000 xp,microsoft,1849.0 ,0
5681,system mechanic ( r ) 5 professional,individual software,49.99 ,atlantis quest,,17.27 ,0
5682,printmaster 17 gold by encore software,encore software,25.97 ,elementary advantage 2008,, ,0
5683,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99 ,9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d,,42.79 ,0
5684,scholastic brain play : pre-kindergarten 1st grade,topics entertainment,19.99 ,brain play preschool 1st grade,,25.99 ,0
5685,iaudioize magnetic time for pc and mac,sos aggregation,31.53 ,computrace lojack for laptops 3 yr subscription,, ,0
5686,mariner calc speadsheet ( mac ),mariner software,59.99 ,mariner calc spreadsheet software,,52.99 ,0
5687,adobe cs3 production premium,adobe,599.0 ,microsoft office small business 2007,,1749.99 ,0
5688,quickbooks ( r ) premier 2003,intuit,499.99 ,sage ( ptree ) premium accounting accountants edition 2007,sage software,492.01 ,0
5689,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,encore,19.95 ,sibelius sibelius photoscore professional 4,,17.97 ,0
5690,sunset boulevard,yamaha,31.95 ,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping,,10015.97 ,0
5691,onone plug-in suite 3 for adobe photoshop,onone software,399.95 ,cakewalk sonar 6 producer ed,,295.99 ,0
5692,sentinel : descendants in time,dreamcatcher interactive,19.99 ,dreamcatcher interactive sentinel : descendants in time,,17.55 ,0
5693,home design architect series 3000 v10 .0,,149.95 ,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,499.99 ,0
5694,black & white platinum pack ( mac ),feral interactive,29.99 ,feral interactive limited black & white platinum pack,,27.37 ,0
5695,adobe dreamweaver cs3 upgrade [ mac ],,199.0 ,adobe illustrator cs3 upgrade from freehand for mac,,206.99 ,0
5696,ulead systems dvd workshop 2,ulead systems,494.99 ,corel ulead dvd workshop 2 authoring software,,299.95 ,0
5697,adobe premiere pro cs3,adobe,205.99 ,adobe cs3 flash professional upgrade,, ,0
5698,kaplan sat/act/psat express,topics entertainment,9.99 ,microsoft word 2004 upgrade for mac os x apple & mac software,microsoft,229.99 ,0
5699,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep, ,encore software 12431 adventure workshop 8 4th-6th,,299.0 ,0
5700,hollywood volume 1,yamaha,23.59 ,phillip keveren 501056 hollywood volume 1,,279.0 ,0
5701,suitcase fusion 1u box,extensis, ,extensis suitcase fusion 1u box,,99.99 ,0
5702,adventure workshop preschool ( jewel case ),encore software,29.99 ,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,17.97 ,0
5703,delorme mapping topo usa 6.0 west region,delorme,49.95 ,adobe indesign cs3 for mac academic,,43.36 ,0
5704,the print shop 21 deluxe by broderbund,encore software, ,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97 ,0
5705,microsoft office & windows training professional,topics entertainment,49.95 ,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,,29.99 ,0
5706,emc retrospect 7.5 svr 1-client windows,dantz,249.0 ,emc insignia retrospect server client v. 7.5 complete package,,181.97 ,0
5707,eu063av aba microsoft windows xp professional license and media 1 user cto english -,microsoft software,137.09 ,encore software 11861 jewels of cleopatra win xp vista,,18.97 ,0
5708,punch ! home design architectural series 18,punch software,129.99 ,microsoft windows vista business full version [ dvd ],,119.99 ,0
5709,peachtree ( r ) compatible continuous checks-office accounting 12.0,sage software,121.89 ,printmaster 17 platinum by encore software,,39.99 ,0
5710,microsoft office 2004 standard ( mac ),microsoft,399.99 ,microsoft ( r ) money 2007 premium,,69.99 ,0
5711,microsoft visual studio team edition for software developers 2005 with msdn premium,,5479.0 ,scholastic brain play : pre-kindergarten 1st grade,,4792.85 ,0
5712,corefx three level,core learning,51.09 ,sos aggregation company corefx three level-core learning ltd.,sonic systems inc. ., ,0
5713,h & r block taxcut 2006 home & business + state,h & r block,79.99 ,adobe creative suite cs3 production premium,,73.95 ,0
5714,leave the lights on ( mac ),,29.99 ,aspyr leave the lights on-bundle,topics entertainment,199.99 ,0
5715,hoyle casino 2007,encore,18.97 ,emc insignia retrospect workgroup 6 upgrade,,59.99 ,0
5716,sos aggregation company panda antivirus 2007,,29.95 ,punch ! home design architectural series 4000 v10,punch ! software,23.72 ,0
5717,adobe indesign cs3 for mac upgrade,adobe,499.0 ,vocabulary puzzles grade 1,,205.99 ,0
5718,final cut express 2.0 upgrade,apple computer,99.99 ,apple software m9372z/a final cut express 2.0 upgrade,apple software,109.99 ,0
5719,pc cakewalk guitar tracks pro 3,cakewalk,149.99 ,onone essentials for adobe photoshop elements,,68.97 ,0
5720,turbocad mac 3d for mac,,249.99 ,imsi design llc turbocad mac 3d,adobe,204.67 ,0
5721,apple logic pro 7.2 upgrade,apple,299.0 ,apple/emagic logic pro 7.2 software upgrade music production software,,1687.48 ,0
5722,webroot software 65210 spy sweeper 3 pc,webroot software,39.99 ,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,31.99 ,0
5723,intuit quicken deluxe 2007 software for windows tax & finance software,,59.95 ,microsoft windows vista business upgrade license 1 pc english,,54.95 ,0
5724,scrabble with bonus clue,encore,19.99 ,microsoft windows vista business upgrade license 1 pc english,,18.97 ,0
5725,punch ! 5 in 1 home design,punch ! software,39.99 ,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97 ,0
5726,apple ilife '06 family pack software av production software,apple computer,99.0 ,hp dss software v. 4.0 complete package t1936aa ua0 ),,99.0 ,0
5727,game of life jc,,9.99 ,encore software 11750 game of life win 95 98,,7.69 ,0
5728,punch ! super home suite,punch ! software,49.99 ,adobe photoshop cs3 extended software full version for windows,valuesoft,969.0 ,0
5729,delorme mapping topo usa 6.0 west region,delorme,49.95 ,aspyr media sid meiers civilization iv mac,aspyr media,43.36 ,0
5730,microsoft powerpoint 2004 software mac apple & mac software,microsoft,229.99 ,encore software 10565 hoyle card games 2007 win 98 me 2000 xp,encore software,228.95 ,0
5731,casual games pack,egames,16.62 ,egames . inc casual games pack,,398.99 ,0
5732,instant immersion hawaiian audio,, ,adobe cs3 design standard upsell,adobe,36.11 ,0
5733,microsoft windows server 2003 client additional license for users-5 pack,microsoft,484.94 ,12031 novanet media/client server v. 10 license 3 additional servers linux,,39.99 ,0
5734,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies, ,instant immersion italian v2 .0 ( large box ),,29.99 ,0
5735,3d home architect home design deluxe version 9,encore,29.99 ,encore inc 3d home architect home design deluxe version 9,,25.49 ,0
5736,microsoft onenote 2007,,99.95 ,adobe cs3 web premium upgrade,,249.95 ,0
5737,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99 ,sage ( ptree ) premium accounting accountants edition 2007,,724.99 ,0
5738,adobe cs3 design standard upgrade windows,adobe,399.0 ,3d home architect home design deluxe version 9,,413.99 ,0
5739,micromat protogo,micromat,43.36 ,micromat inc. diskstudio,,45.99 ,0
5740,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema, ,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software,,159.95 ,0
5741,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,93.33 ,c6q-00002 microsoft digital image suite plus complete package 1 pc cd-rom ( mini box ),,49.99 ,0
5742,hoyle texas hold 'em poker ( jewel case ),encore,9.99 ,microsoft office 2004 professional ( mac ),,499.99 ,0
5743,neuratron photoscore professional 4,sibelius-software-ltd .,199.99 ,adobe acrobat professional 7,,350.0 ,0
5744,encore software 14060 terror strike win 2000 xp,encore,19.95 ,apple logic pro 7.2 upgrade,,79.99 ,0
5745,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95 ,adobe premiere pro cs3,adobe,32.29 ,0
5746,mavis beacon teaches typing 17 standard,,19.99 ,microsoft virtual pc for mac 7.0 with windows 2000,,22.99 ,0
5747,microsoft word 2007 upgrade ( pc ),,109.95 ,adobe photoshop cs3 for mac upgrade,adobe,109.95 ,0
5748,microsoft office 2004 professional ( mac ),,89.99 ,microsoft money 2007 home and business ( pc ),intuit,199.95 ,0
5749,corel painter x win/mac,corel,395.99 ,microsoft office visio standard 2007 ( pc ),microsoft,449.95 ,0
5750,webroot spy sweeper antispyware 5.x,webroot software,29.95 ,adobe creative suite cs3 master collection upgrade [ mac ],,859.96 ,0
5751,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,179.95 ,sony media software cinescore soundtrack creation software audio software for video,adobe,649.0 ,0
5752,office mac 2004 microsoft 731-01002,microsoft,229.99 ,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97 ,0
5753,adobe acrobat v8 .0 professional for mac,,405.99 ,3d home architect landscape v. 8 by encore software,encore software,61.8 ,0
5754,computrace lojack for laptops 4 year subscription,absolute software,119.99 ,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68 ,0
5755,digidesign music production toolkit ( pro tools le ),digidesign,495.0 ,digidesign music production toolkit music production software,,495.0 ,0
5756,sierra hallmark card studio special edition windows ),sierrahome, ,sierrahome hse hallmark card studio special edition win 98 me 2000 xp,topics entertainment,19.26 ,0
5757,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0 ,microsoft windows xp home edition full version with sp2,,146.95 ,0
5758,microsoft ( r ) windows vista ( tm ) business,microsoft,449.95 ,entertainment partners budgeting ( mac ),,199.99 ,0
5759,sos aggregation company corefx three level-core learning ltd.,,59.95 ,microsoft office small business 2007 full version,microsoft,51.09 ,0
5760,steinberg nuendo 3 digital audio software,steinberg,545.51 ,microsoft windows vista business upgrade license 1 pc english,,179.99 ,0
5761,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95 ,midway arcade treasures ( jewel case ),,145.7 ,0
5762,adobe cs3 design standard academic,adobe,599.0 ,dvo enterprises inc. cookn low fat,,385.99 ,0
5763,topics entertainment topics entertainment play electric guitar deluxe windows,topics entertainment,39.99 ,superstart ! science arcade,,39.9 ,0
5764,adobe after effects cs3,,998.95 ,adobe after effects cs3 professional software for mac effects software,adobe,199.0 ,0
5765,adobe creative suite cs3 design premium upgrade [ mac ],,82.99 ,punch ! home design architectura series 18,punch software,129.99 ,0
5766,windows vista business spanish full version [ dvd ],microsoft,299.99 ,microsoft windows xp home edition sp2 oem,microsoft,95.99 ,0
5767,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,punch ! software,99.0 ,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,449.95 ,0
5768,adobe after effects cs3 upgrade,adobe,413.99 ,adobe cs3 web standard upgrade,,17.97 ,0
5769,microsoft outlook 2007,microsoft,109.95 ,instant immersion translator deluxe 2.0,topics entertainment, ,0
5770,3d bridge deluxe ( mac ),freeverse software,24.99 ,microsoft word 2007 upgrade ( pc ),,24.99 ,0
5771,microsoft licenses word mac 10.0 eng govt ( d4800369 ),,191.94 ,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,,449.99 ,0
5772,canopus 77010158100 let 's edit,canopus,99.0 ,canopus let 's edit video editing software win consumer video editing software,punch ! software,39.99 ,0
5773,instant immersion italian audio ( audio book ),,29.99 ,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,19.95 ,0
5774,scratches : directors cut,,15.58 ,got game entertainment exclusive 00050 scratches : directors cut,,109.99 ,0
5775,ca arcserve bkup r11 .5 win client vss software snap-shot - prod only,computer associates, ,computer associates babwbr1151s33 brightstor arcserve backup client for vss software snap-shot v. 11.5 for windows with service pack 1 add-on backup & recovery 1 server ( s ) complete product standard multilingual pc,,799.97 ,0
5776,punch software 25100 punch ! master landscape and home design,punch ! software,45.99 ,adobe creative suite cs3 production premium,punch software,1699.0 ,0
5777,microsoft onenote 2007,,99.95 ,microsoft ( r ) money 2004 standard,destineer,34.95 ,0
5778,microsoft publisher 2007 version upgrade,microsoft,99.95 ,microsoft windows vista home basic upgrade ( pc ),,99.95 ,0
5779,pitstop pro 7.0 upgr 6.x or higher,enfocus software,199.0 ,rollercoaster tycoon 3 ( mac ),,49.99 ,0
5780,sibelius 5 professional edition,sibelius-software-ltd .,599.0 ,resume maker professional 12,nova development,29.99 ,0
5781,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99 ,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,12.05 ,0
5782,punch ! master landscape professional & home design v 10.0,punch ! software,45.97 ,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,299.99 ,0
5783,marine aquarium + sharks,encore software,9.95 ,marine aquarium + sharks ( win 98 me 2000 xp ),,9.95 ,0
5784,adobe acrobat standard 8.0,adobe,449.99 ,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,181.97 ,0
5785,apple mac os x v10 .4 tiger software family pack apple & mac software,apple computer,99.0 ,microsoft money 2007 home and business ( pc ),microsoft,199.95 ,0
5786,instant immersion translator deluxe 2.0,,49.99 ,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59 ,0
5787,registry mechanic by encore software,encore software,46.52 ,3d home architect home v. 8by encore software,,33.92 ,0
5788,grisoft avg anti-virus & anti-spyware,grisoft,32.29 ,adobe cs3 web premium,,1659.99 ,0
5789,printmaster gold v 17.0,nova development,19.95 ,printmaster gold v 17.0 ( win 98 me 2000 xp ),scholastic,19.99 ,0
5790,printmaster platinum v 17.0,,39.99 ,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95 ,0
5791,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,499.99 ,adobe premiere elements 3.0,,185.32 ,0
5792,hoyle puzzle & board games,encore software,14.51 ,10568 hoyle puzzle & board games 2005 complete package 1 user pc cd win,,17.97 ,0
5793,quicken 2007 basic,intuit,29.95 ,quickbooks ( r ) pro 2007,,29.99 ,0
5794,myob premier accounting for small business 2007-windows,,449.95 ,iwork '06 ( mac ) apple,apple,289.99 ,0
5795,abacus vuvideo anywhere for your ipod,abacus software,26.14 ,print shop deluxe 21,,44.9 ,0
5796,gmp data rescue license 24300 ),global-marketing-partners,349.0 ,25510587 adobe after effects cs3 professional complete package 1 user dvd win c,adobe,1054.23 ,0
5797,webroot desktop firewall,webroot software,29.99 ,webroot software inc 31250 spy sweeper spanish,,26.99 ,0
5798,40 years of the avengers,git corp,49.99 ,git 40 years of marvel avengers dvd-rom,,39.99 ,0
5799,adobe indesign cs3 upgrade from pagemaker,,199.0 ,adobe cs3 web premium upgrade,apple,517.99 ,0
5800,onone plug-in suite 3 for adobe photoshop,onone software,399.95 ,onone software pps-30212 on1 plug-in suite v. 3.0 for adobe photoshop upgrade image collection/editing/archive pc mac intel-based mac,,274.97 ,0
5801,ulead videostudio 10,corel,69.99 ,upg sgms 1000 incremental node,,89.95 ,0
5802,onone software inc. gpp-55211 genuine fractals print pro 5 1u,,299.95 ,microsoft office & windows training,,274.97 ,0
5803,amazing spider-man complete comic book collection win/mac,,49.99 ,git amazing spider-man the complete collection dvd-rom,apple,42.99 ,0
5804,microspot macdraft professional ( mac ),microspot ltd.,349.99 ,microsoft money 2007 premium ( pc ),,799.0 ,0
5805,allume stuffit deluxe 11 os x 10.4 or higher,aladdin systems,79.99 ,learning quickbooks 2007,,79.99 ,0
5806,adobe creative suite cs3 web standard [ mac ],adobe,1698.95 ,peachtree by sage premium accounting 2007,,121.89 ,0
5807,adobe premiere elements 3.0,,99.99 ,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,aladdin systems,49.99 ,0
5808,crystal reports xi professional edition,business objects,495.0 ,microsoft windows xp professional edition ( upgrade ),,199.99 ,0
5809,punch software 14100 punch ! professional home design suite for windows,dantz, ,microsoft visio standard 2007 version upgrade,punch software,62.99 ,0
5810,apple aperture v 1.5 photo editing,apple,299.0 ,microsoft office mac 2004 english 3pk dsp 731-01163 ),,299.99 ,0
5811,quicken 2007 premier,intuit,79.95 ,intuit quicken 2007 macintosh,,69.99 ,0
5812,onone plug-in suite 3 for adobe photoshop,,399.95 ,adobe photoshop cs3 extended for mac,steinberg,935.99 ,0
5813,art ( dvd ) ( pc & mac ),fogware publishing,29.99 ,individual software professor teaches excel & word,,19.99 ,0
5814,everquest : titanium,sony-creative-software,19.95 ,sony online entertainment inc 41032 everquest : titanium win 2000 xp,sony-creative-software,23.09 ,0
5815,adobe cs3 flash professional upgrade,individual software,29.99 ,adobe cs3 design standard macosx dvd,adobe,205.99 ,0
5816,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99 ,microsoft office accounting professional 2007 ( pc ),,145.99 ,0
5817,microsoft windows xp professional full version with sp2,microsoft,299.99 ,microsoft windows xp pro oem sp2 no open box returns,adobe,149.99 ,0
5818,instant immersion italian 2.0,topics entertainment,29.99 ,instant immersion translator deluxe 2.0,,22.9 ,0
5819,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,5121.98 ,130-00360 microsoft visual studio team edition 2005 for software architects complete pac,,87.76 ,0
5820,adobe production studio premium,adobe,1699.0 ,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,69.95 ,0
5821,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95 ,microsoft windows xp pro sp2 retail,,139.99 ,0
5822,individual software resume maker professional deluxe 12.0,individual software,29.99 ,adobe indesign cs3 [ mac ],,699.0 ,0
5823,punch ! professional home design suite,punch ! software,69.99 ,punch software 42100 punch ! home design architectural series 18 ( small box ),topics entertainment,10.57 ,0
5824,microsoft word 2004 upgrade ( mac ),microsoft,109.99 ,d-link vpn client software ( 5-user license ) ds-605 ds-605,netgear,349.99 ,0
5825,quickbooks pro 2007 win,,199.95 ,microsoft virtual pc for mac 7.0 with windows xp home,,138.17 ,0
5826,kaspersky anti-virus 6.0 ( pc ),kaspersky lab,59.99 ,vcomm system suite professional 7,,49.95 ,0
5827,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software, ,cabprenaen150 ca business protection suite for microsoft small business server premium edition,,666.65 ,0
5828,instant immersion translator deluxe 2.0,topics entertainment,49.99 ,topics entertainment instant immersion spanish audio deluxe,microsoft,239.99 ,0
5829,makemusic finale 2007 win/mac,,600.0 ,make finale 2007 software music production software,,429.95 ,0
5830,great invasions,strategy first,39.99 ,strategy first inc. great invasions,microsoft,34.07 ,0
5831,the printshop 20,encore software,49.95 ,palo alto software business plan pro 2007,,19.9 ,0
5832,adobe indesign cs3 upgrade [ mac ],adobe,199.0 ,punch ! super home suite,,1639.99 ,0
5833,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73 ,sibelius 5 professional edition,,111.78 ,0
5834,punch software 14100 punch ! professional home design suite for windows,punch software,62.99 ,blues clues preschool,humongous entertainment, ,0
5835,corel wordperfect office 12 standard upgrade,corel,234.95 ,punch ! master landscape professional & home design v 10.0,,69.95 ,0
5836,solitaire antics deluxe,, ,masque publishing solitaire antics deluxe,mcafee,8.46 ,0
5837,math success deluxe 2008,topics entertainment,49.99 ,high school success deluxe 2006,,7.9 ,0
5838,weekly reader mastering high school 2008,fogware publishing,24.91 ,fogware publishing weekly reader ls mastering high school 2008,,18.97 ,0
5839,punch ! 5 in 1 home design,punch ! software,35.97 ,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,385.99 ,0
5840,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,,178.49 ,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,punch ! software,129.99 ,0
5841,adobe creative suite cs3 web premium upsell [ mac ],adobe,479.99 ,adobe cs3 web premium academic,,229.95 ,0
5842,microsoft office 2004 software suite oem mac apple & mac software,microsoft,229.99 ,spelling,,4.93 ,0
5843,symc backup exec sbs aws 11d win sbs agent for windows systems,,447.74 ,11105972 symantec backup exec 11d for windows small business server agent for windows sys,fogware publishing,9.99 ,0
5844,adobe after effects cs3,adobe,999.0 ,apple final cut studio 2 ( mac ),,1299.99 ,0
5845,acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment, ,computrace lojack for laptops : 3 year subscription,,99.99 ,0
5846,emc retrospect 7.5 svr 1-client windows,dantz,249.0 ,emc insignia retrospect server client v. 7.5 complete package,,181.97 ,0
5847,encore inc hoyle solitaire,encore,9.99 ,hp dss software v. 4.0 complete package t1936aa ua0 ),,630.36 ,0
5848,adobe cs3 design standard macosx dvd,adobe,399.0 ,adobe cs3 design standard academic,,385.99 ,0
5849,final cut express 2.0 upgrade,apple computer,99.99 ,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99 ,0
5850,hoyle casino ( 2007 ),,18.97 ,encore software 10675 hoyle casino 2007 win 98 me 2000 xp,,49.99 ,0
5851,quickbooks point-of-sale basic 6.0,intuit,299.77 ,quickbooks ( r ) pro 2003,,49.99 ,0
5852,microsoft word 2004 ( mac ),microsoft,209.99 ,microsoft word 2004,,1035.99 ,0
5853,microsoft excel 2004 ( mac ),microsoft,229.99 ,microsoft ( r ) project standard 2007,,349.95 ,0
5854,istopmotion,navarre,39.95 ,graphicsim istopmotion,,39.95 ,0
5855,corel dvd moviefactory 6.0,,49.95 ,corel ulead dvd moviefactory 6 software for windows authoring software,individual software,19.99 ,0
5856,apple remote desktop 3 unlim managed systems,apple,499.0 ,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95 ,0
5857,microsoft windows xp pro sp2 retail,microsoft,99.95 ,instant immers spanish dlux 2,,9.99 ,0
5858,adobe illustrator cs3 [ mac ],,599.0 ,adobe illustrator cs3 for mac,individual software,619.99 ,0
5859,punch ! master landscape professional & home design v 10.0,punch ! software,69.95 ,punch software 85100 punch!master landscape pro v10 and home design,topics entertainment,29.99 ,0
5860,punch software 25100 punch ! master landscape and home design,punch software,199.99 ,video patrol 5.0 by honest technology,global-marketing-partners,45.99 ,0
5861,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.97 ,topics entertainment instant immersion hawaiian audio,simply-put-software,49.99 ,0
5862,microsoft data analyzer 2002,microsoft,179.0 ,destineer railroad tycoon 3,,219.99 ,0
5863,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0 ,adobe photoshop cs3 extended for mac upgrade,,329.99 ,0
5864,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99 ,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99 ,0
5865,punch software 85100 punch!master landscape pro v10 and home design,punch ! software,69.95 ,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,59.97 ,0
5866,microsoft office small business 2007,microsoft software,400.34 ,microsoft w87-02380 office sbe 2007 win32,,1599.0 ,0
5867,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,adobe,424.74 ,iriscard pro,iris,199.99 ,0
5868,adobe acrobat capture 3.0 22101258 ),adobe,299.99 ,adobe acrobat v8 .0 professional for mac upgrade,topics entertainment,49.99 ,0
5869,microsoft licenses sps extrnlconnnonemplyenglands c ( h3200034 ),microsoft licenses,101515.55 ,microsoft ( r ) project standard 2007,,55420.56 ,0
5870,clickart 1.2 million 2006 dvd,encore software, ,encore inc clickart 1.2 million 2006 dvd,,42.27 ,0
5871,the print shop 22 deluxe sb cs by the print shop,encore software,42.97 ,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,5479.0 ,0
5872,printmaster gold v 17.0,nova development,19.95 ,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95 ,0
5873,instant immersion ingles audio deluxe,topics entertainment, ,topics entertainment instant immersion ingles audio deluxe,,17.55 ,0
