ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
ipanema,'13 w. 46th st. ',` new york ',212/730 -5848,` latin american ',271,ipanema,'14',` new york ',722-470-37,` latin american ',271 � lis. boulevard. ',0
` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',624/539 -3418,american,431 errilla,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',texas,,5013 ޙ,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,vong,` 508 e. 6th st. ',` cargill ',212/488 -8466,"ixcom-mobile , ixcom-west '",371,0
` osteria al droge ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,` osteria ',` 142 w. 44th st. ',` new york ',,italian,317 braska,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` alma mater ',2090 st. ',natu,406/738 -9595,latin,205 ieval,0
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` restaurant ritz-carlton atlanta ',88818 seattle,.,404/669 -0300,continental,665 ____,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` tse yang ',` 34 o' st. dia. yang - yonder valley s. ',` new york ',212/898 -2401,asian,c. 37 th. st. grad.,0
` post house ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,` post office ',' 18th st. st. `,` lincoln city ',212/325 -,iced tea,319 ievalcol name,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` mary ',' 730 n. la cienega blvd. ',"\"" las vegas '",310/358 -8563,french,130 * ibanco,0
ipanema,'13 w. 46th st. ',` new york ',212/730 -5848,` latin american ',271,ipanema,' 13 w. 46th st. ',` new york ',947.737983,` latin american ',221 gillespie,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,remi,' 3rd st. promenade ',` santa ',310/393 -6545,italian,159 �� ALBERTA,0
` straits cafe ',' 3300 geary blvd. ',` san francisco ',415/668 -1783,asian,517,` turkish ',239981,` austin ',399/325 -4242,ican,627 ށ ނ,0
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44 illas,0
` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158,` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158 �urn ` ',0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' 253.34th ST SE. ',` new y,212/758 -1479,' italian ',33 tein,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,' 507 Broadway ',310/822-9062,` st. ',444-734-3199 / jamaica ',asian,2118 �  ici,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivande porta via ',' 2125 fillmore st. ',` san francisco ',510 -531 �,5 ` ނ,510 �� ނ,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` melrose village,' 8520 urn:2534 melrose ave. ' .,` london ',517.893 .6080,american,iaValletta,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,441841,` 1288 - 3333 col s ',` las vegas ',720/796 -3900,buffets,` 472 ',0
` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,` tucson,' 731 6th st. ',` tucson sville ',(854) 423-8100  `` american jesse ',boston \ ' s ',647 � gage s,0
` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` cafe bianco ',' 1486 2nd and 82nd st . ',` new york ',212/988 -2655,` coffee ',200 icedrovel `,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' ',atlanta,474 -2895,french,92 errilla,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',' 3100 las vegas blvd. s ',` las vegas ',-3200 ީ \ އ ',italian,427 ީި ނ ',0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,jordan,' 3400 las vegas blvd. s ',` las vegas ',719/879,alabama state,429 �c2cf826,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' - ',` alice ',213 - 898-1023,iccan,с ウン с val   indico,0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,` l \ ' osteria del forno ',` 519 columbus ave. ',` san jurice ',415/982 -1124,italian,"490 teinland , ' de la cola del luna '",0
` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` tommy,` 7215 1st Ave. ',` los angeles ',213/937 /898.838,asian,14775,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally ',' 3645 las vegas blvd. s ',` las vegas ',600/547 -4141,-,423 �greggans,0
` coco pazzo ','23 e. 74th st. ',` new york ',212/794 -0205,italian,221,,' 4280 - 6650 ',' yore ',639 -711,' 4280 - 6650 ',226 - 213 ICLE,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` valina bureilles - boulevard de la r,' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70 iomemorris col,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivande porta via ',' 2275 fillmore st. `,` san francisco ',415/348 -4430,,?,0
swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164 �,0
` joe allen ',' 326 w. 46th st. ',` new york ',212/581 -6464,american,275,' joe,' 326 w. 46th st. ',` new york ',212/581 -6464,' american ',300 �  ༼ つ ◕ mustapha ca,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,steak charcuterie,73 𐌇 �� �,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' 704 2nd Ave. SE ',atlanta,404/351 -9533,french,92 �,0
` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,` arbor ',' 21 e. 15th st. ',` new york ',212/243 -4020,american,class,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` ',' 7660 s ',cola,414/224 -7444,america,74,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` vegas ',44620 sierra bx ` col phone,` las vegas ',+3 43971858,asian,470,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` chicagoland ',' 4075 S. CELVOIR FL `,` de los pilverias ',303/769 -4543,,633 ONSORED,0
` hayes street grill ',' 320 hayes st. ',` san francisco ',415/863 -5545,seafood,478,` 667 furlong,' 320 yonge street grill ',` san francisco ',415/863 -5545,seafood,714 � igible,0
` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` transterville ',' 877/7111 ',` los angeles ',678.687.1050,` cinamonte ',150 intestinal,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` tavola calda ',` 7327 L.R. ',`,973-3502 },llano */,` caldana ',0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ ' s diner ',' 3000 las vegas blvd. s ',` las vegas ',652 -636,` cola ',500 ��,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` mylano ',` 78945 s. mile marker ',` lincoln o. st cuyamacro ',728/595 -8900,` margarita ',4441 yerli,0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,' bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457 � col ` colatij ',0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,' em press court ',1704 5th avenue. ',` las vegas ',702/733 -6307,asian,442,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` perry \ 's ',` 828/971 -8031 ',' germany ',510,. american,506 ONSORED,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` dining room ritz-carlton buckhead ',' 5418 mile s. ',atlanta,847.093 -0833,uk,647 ށ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's delicatessen ',' 12224 ',` studio city ',818/762 -1221,american,2,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/767 -5931,` only in las vegas ',5,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,` paul o' bell ',' 45th street ',` tr ue ',415 -534 -0902,english,4534 -------------,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe bakers `,` 3619 ',` las vegas - - vegas ',(949) 879-3955,-------------- ',52 ibalaje-cayenne,0
` china grill ','60 w. 53rd st. ',` new york ',212/333 -7788,american,219,\` charlevolio iz. yale ',� 631 N. New York st. ',"` New Milford , IN",212/333 -7788,american,219 ��,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,15 ��,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' 213.75.80.3,"` ro , CA '",425-734-2927,ietana-latla,ietana ibalba,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` 212.-14th street,210.30 thomas street,` st. pla ica ',619-442-5800,' pizza ',urn: ' 202.340.2374 islawolk ',0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',662/973 -7418,` steaks ',72 tein_2,0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,' vio con del barrolle ',' 500 t. w. pinto valley ',oregon c. ',731/962 -734,ernsburg - germany,' 3941 colouzon,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` 621-399-4543 ',' 210-816-3514 ',` los vegas/ ',323 - 580-4943,- albuquerque ',68 �velton,0
` planet hollywood ',' 140 w. 57th st. ',` new york ',212/333 -7827,american,328,` planet hollywood ',' 145 w. 77th st. ',` new york ',203/965-7521,american,324 �,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,asian,' 160 e. 48 th st. ',c,212/890 -2700,' boston ',2163,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 ONSORED,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` la vegas `,1250 West 7th Ave.,` arlington ',314/845 -3540,english,108 �njexs,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 1099 pines vegas ',` las vegas ',702/655 -4543,buffets,437 � _ CLASS ` circus sml `,0
