ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
feast,' 3700 w. flamingo ',` las vegas ',702/252 -7777,` greek and middle eastern ',428 ,menchanko-tei,' 240 columbus ave. ',brooklyn,415-397-6261,mediterranean,668 ,0
abbey,' 224 ponce de leon ave. ',atlanta,404/876 -8532,southern,379 ,majestic,' 3172 peachtree rd. ne ',` santa monica ',404-875-0276,diners,538 ,0
patina,' 419 n. fairfax ave. ',` los angeles ',702/386 -2512,american,338 ,mifune,' 2709 main st. ',la,818-799-4774,` coffee shops ',546 ,0
bizou,' 129 e. fremont st. ',atlanta,213/653 -5858,italian,344 ,` wa-ha-ka oaxaca mexican grill ',' 10428 1/2 national blvd. ',` new york city ',212-840-5000,seafood,609 ,0
` le perigord ',' 246 w. 4th st. at charles st. ',` los angeles ',702/384 -4470,mediterranean,272 ,` la caravelle ',' 3330 piedmont rd. ',` new york city ',213-655-9045,japanese,653 ,0
` border grill ',' 252 california st. ',` los angeles ',212/753 -9015,french,492 ,shiro,' 4427 roswell rd. ',brooklyn,415-673-7779,` french ( new ) ',744 ,0
` l \ ` osteria del forno ',' b peachtree rd. ',` san francisco ',404/876 -1800,american,89 ,` pano \ 's & paul \ 's ',' 3355 geary st. ',` new york city ',415-626-1985,` american ( new ) ',603 ,0
` cafe bianco ',' 1397 n. highland ave. ',` los angeles ',702/384 -4470,asian,318 ,` ruth \ 's chris steak house ( los angeles ) ',' 1021 cobb pkwy . se ',` new york city ',212-489-1515,` french ( classic ) ',47 ,0
` l \ ` orangerie ',' 600 5th ave. ',` san francisco ',702/791 -7111,asian,277 ,` sparks steak house ',' 642 broadway ',` las vegas ',213-651-2866,californian,72 ,0
` bugsy \ 's diner ',' 9 jones st. ',` los angeles ',213/651 -2030 .,asian,282 ,` lespinasse ( new york city ) ',' 4750 w. sahara ave. ',` san francisco ',415-668-6654,` french ( new ) ',724 ,0
` morton \ 's ',' 161 sutter st. ',` los angeles ',404/264 -1334,italian,156 ,` le chardonnay ( los angeles ) ',' 5955 melrose ave. ',` studio city ',213-467-1108,` french bistro ',538 ,0
` pacific dining car ',' 260 e. paces ferry road ',` las vegas ',212/608 -7300,asian,147 ,` fiore rotisserie & grille ','48 w. 65th st. ',` new york city ',818-905-6515,` french bistro ',600 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,mexican,12 ,patina,' 122 e. 17th st. ',` new york city ',415-673-1101,californian,6 ,0
` island spice ',' 106 e. 57th st. ',` san francisco ',212/608 -7300,asian,273 ,` le bernardin ',' 328 lenox ave. ',` new york city ',212-247-1585,steakhouses,40 ,0
` victor \ 's cafe ',' 129 e. fremont st. ',` san francisco ',212/924 -7653,italian,356 ,` roosevelt tamale parlor ','60 w. 55th st. ',` new york city ',212-489-1515,` french ( classic ) ',23 ,0
` bugsy \ 's diner ',' 128 fremont st. ',` las vegas ',702/732 -6330,` coffee shops/diners ',448 ,riviera,' 3925 paradise rd. ',atlanta,702-733-4524,italian,74 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 2355 peachtree rd. ne ',` manhattan beach ',310-545-5177,diners,599 ,0
` yoyo tsumami bistro ',' 8358 sunset blvd. west ',` los angeles ',212/753 -8450,` steak houses ',105 ,'till erman the ',' 303 peachtree st. ne ',` st. hermosa beach ',212-721-7001,hamburgers,598 ,0
` steak house ','21 e. 16th st. ',` san francisco ',818/788 -3536,asian,96 ,` la cote basque ',' 1021 cobb pkwy . se ',` new york city ',415-668-6654,` pacific rim ',84 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,415/771 -3500,french,90 ,'till erman the ','11 e. 53rd st. ',` new york city ',212-489-1515,` american ( new ) ',733 ,0
` gallagher \ 's ',' 9 jones st. ',` new york ',212/496 -1588,american,363 ,` water grill ',' 490 e. paces ferry rd. ne ',marietta,310-859-8744,diners,39 ,0
` l \ ` orangerie ',' 3400 las vegas blvd. s ',` san francisco ',310/652 -9770,american,356 ,felidia,' 8360 melrose ave. ',` new york city ',415-397-6261,californian,661 ,0
` horseradish grill ',' b peachtree rd. ',` los angeles ',404/659 -0400,asian,111 ,` bobby & june \ 's kountry kitchen ','33 w. 55th st. ',queens,718-387-7400,japanese,656 ,0
` ernie \ 's ',' 4320 powers ferry rd. ',` las vegas ',818/784 -4400,american,84 ,` cafe blanc ',' 129 n. la cienega blvd. ',` santa monica ',310-392-9025,diners,752 ,0
` le soleil ',' 625 polk st. ',` san francisco ',415/391 -2373,` coffee shops/diners ',290 ,` masa \ 's ',' 224 s. beverly dr. ',` new york city ',415-673-1155,` french ( classic ) ',107 ,0
` plumpjack cafe ',' 414 n. beverly dr. ',` las vegas ',212/627 -8899,italian,431 ,` bernard \ 's ',' 202 e. fremont st. ',` san francisco ',404-261-3662,` french ( new ) ',721 ,0
maykadeh,' 9001 santa monica blvd. ',` los angeles ',404/325 -5285,american,121 ,` lombardi \ 's ',' 375 14th st. ',` beverly hills ',212-355-7555,` french ( classic ) ',556 ,0
2223,'15 w. 44th st. ',` new york ',212/753 -1530,american,137 ,` san francisco bbq ',' 3000 paradise rd. ',` santa monica ',212-339-6719,` american ( new ) ',66 ,0
` california culinary academy ',' 2150 broadway between 75th and 76th sts . ',` san francisco ',702/871 -8826,french,405 ,` white house restaurant ','60 w. 55th st. ',la,818-762-1221,` french bistro ',93 ,0
` cafe pierre ','33 w. 55th st. ',` san francisco ',212/582 -5252,french,490 ,march,' 239 w. broadway ',` new york city ',212-874-2780,mexican,45 ,0
` viva mercado \ 's ',' 161 sutter st. ',` new york ',212/924 -7653,italian,463 ,oceana,'21 e. 62nd st. ',` san francisco ',212-807-7400,japanese,106 ,0
toulouse,'68 w. 58th st. ',` las vegas ',404/351 -9533,asian,405 ,` mel \ 's drive-in ',' 240 columbus ave. ',atlanta,404-659-0400,chinese,104 ,0
` indigo coastal grill ','65 w. 55th st. ',` new york ',702/385 -3232,italian,291 ,canoe,' 1021 cobb pkwy . se ',marietta,212-582-7200,steakhouses,84 ,0
` cafe pierre ',' 322 w. 46th st. ',` san francisco ',212/245 -5336,mediterranean,153 ,` lespinasse ( new york city ) ',' 328 lenox ave. ',` new york city ',415-563-2248,mexican,742 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,310/451 -0616,caribbean,388 ,` uncle bill \ 's pancake house ',' 5937 geary blvd. ',` manhattan beach ',310-545-5177,diners,599 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',` san francisco ',415/346 -4430,mediterranean,89 ,` swan oyster depot ',' 490 e. paces ferry rd. ne ',atlanta,212-877-3500,steakhouses,72 ,0
` grand cafe hotel monaco ',' 6703 melrose ave. ',` los angeles ',212/582 -7200,asian,456 ,seryna,' 333 bush st. ',la,818-905-6515,californian,641 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1215 powers ferry rd. ',` manhattan beach ',310-545-5177,diners,599 ,0
petrossian,' 2 e. 61st st. ',atlanta,404/872 -7203,french,173 ,` indigo coastal grill ',' 1397 n. highland ave. ',` new york city ',415-922-0337,` american ( new ) ',711 ,0
` chin \ 's ',' 492 broome st. near w. broadway ',` las vegas ',702/791 -7111,asian,429 ,` michael \ 's ( las vegas ) ',' 8360 melrose ave. ',atlanta,415-285-7117,` french ( new ) ',663 ,0
` morton \ 's ',' 3130 piedmont road ',atlanta,702/732 -6330,asian,429 ,` rubin \ 's red hots ',' 4750 w. sahara ave. ',` las vegas ',212-319-1660,` coffee shops ',726 ,0
` california pizza kitchen ',' 419 n. fairfax ave. ',` san francisco ',702/735 -4663,seafood,481 ,` nicky blair \ 's ',' 210 e. 58th st. ',` las vegas ',702-733-4524,mexican,37 ,0
` camille \ 's ',' 251 e. 53rd st. ',` san francisco ',404/876 -0676,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` rose pistola ',' 1350 e. flamingo rd. ',` new york ',212/582 -7200,american,358 ,` edison cafe ',' 3393 peachtree rd. ',venice,310-399-5811,japanese,560 ,0
` ritz-carlton restaurant and dining room ',' 903 n. la cienega blvd. ',` los angeles ',310/550 -8811,mexican,281 ,` water grill ',' 126 clement st. ',la,310-828-7937,californian,594 ,0
joss,' 6th st. ',hollywood,415/296 -7465,american,253 ,` tommy \ 's ',' 8909 sunset blvd. ',la,310-815-1290,hamburgers,84 ,0
` pinot bistro ',' 6th st. ',` los angeles ',818/990 -0500,french,18 ,` caffe greco ',' 15322 ventura blvd. ',encino,818-905-6515,american,644 ,0
tillerman,'15 fulton st. ',` las vegas ',404/876 -1800,asian,164 ,` indigo coastal grill ',' 4427 roswell rd. ',` studio city ',213-651-2866,steakhouses,95 ,0
` binion \ 's coffee shop ','46 e. 29th st. ',` san francisco ',213/651 -2030 .,mediterranean,451 ,` la taqueria ',' 8360 melrose ave. ',` las vegas ',404-256-1675,` french ( new ) ',33 ,0
` rose pistola ',' 1702 post st. ',` las vegas ',212/721 -8271,` steak houses ',142 ,` greenwood \ 's ',' 3645 las vegas blvd. s. ',atlanta,702-894-7111,` french bistro ',704 ,0
` two two two ',' 816 folsom st. ',` san francisco ',212/754 -9494,italian,285 ,` alon \ 's at the terrace ','34 e. 61st st. ',` new york city ',818-762-1221,thai,654 ,0
` luna si ',' 3393 peachtree rd. ',atlanta,404/355 -5993,continental,422 ,` brasserie le coze ',' 8393 w. beverly blvd. ',marietta,404-814-1955,italian,695 ,0
` camille \ 's ',' 617 s. olive st. ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
manora,' 625 polk st. ',` san francisco ',818/784 -4400,` greek and middle eastern ',82 ,` lombardi \ 's ',' 774 ponce de leon ave. ne ',brooklyn,212-489-1515,` american ( new ) ',590 ,0
` border grill ',' 163 ponce de leon ave. ',atlanta,702/733 -8899,american,83 ,` uncle bill \ 's pancake house ',' 3434 peachtree rd. ne ',` manhattan beach ',310-815-1290,diners,96 ,0
swingers,' 6703 melrose ave. ',` los angeles ',213/653 -5858,american,405 ,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598 ,0
carta,' 348 e. 62nd st. ',` los angeles ',702/871 -3262,` coffee shops/diners ',70 ,` pano \ 's & paul \ 's ',' 777 sutter st. ',brooklyn,404-266-1440,` french ( new ) ',686 ,0
` taste of new orleans ',' 129 e. fremont st. ',atlanta,404/233 -7673,` latin american ',91 ,eats,' 3925 paradise rd. ',` new york city ',404-266-1440,thai,609 ,0
2223,' 8800 melrose ave. ',` los angeles ',212/727 -8022,mexican,11 ,` tre visi ',' 3799 las vegas blvd. s. ',` beverly hills ',702-731-4036,californian,556 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,405 ,abruzzi,'13 w. 54th st. ',marietta,404-237-2700,italian,708 ,0
` cafe adriano ',' 625 polk st. ',` san francisco ',' 212 / 752-0808 ',asian,486 ,` pho hoa ',' 423 columbus ave. ',` new york city ',415-673-7779,mexican,107 ,0
` le jardin ',' 3rd st. promenade ',` las vegas ',404/659 -0400,` steak houses ',117 ,yama,' 375 14th st. ',` santa monica ',310-392-9025,diners,730 ,0
` la caravelle ',' 435 s. la cienega blv . ',` san francisco ',212/753 -8450,asian,468 ,` campo santo ',' 8909 sunset blvd. ',` new york city ',415-387-0408,indonesian,609 ,0
` tommy tang \ 's ',' 903 n. la cienega blvd. ',` los angeles ',213/653 -5858,mexican,116 ,` swan oyster depot ',' 405 e. 58th st. ',la,213-935-5280,hamburgers,564 ,0
` sa tsu ki ',' 600 stockton st. ',` las vegas ',310/652 -9770,italian,3 ,` le chardonnay ( los angeles ) ',' 2709 main st. ',la,702-733-8899,chinese,60 ,0
` smith & wollensky ',' 4320 powers ferry rd. ',` new york ',415/495 -6500,italian,406 ,oceana,' 1517 polk st. ',` studio city ',415-431-8956,polish,26 ,0
` mavalli palace ','68 w. 58th st. ',` san francisco ',415/362 -8286,` greek and middle eastern ',238 ,` greenwood \ 's ',' 340 stockton st. ',` new york city ',415-221-5262,diners,46 ,0
` mavalli palace ',' 732 broadway ',` san francisco ',415/788 -9900,french,468 ,` peter luger steak house ','57 w. 58th st. ',` new york city ',213-626-5530,` hot dogs ',749 ,0
` pinot bistro ',' 168 w. 18th st. ',` los angeles ',818/990 -0500,french,18 ,` mulberry st. ',' 17040 ventura blvd. ',encino,818-906-8881,pizza,580 ,0
` bally \ 's big kitchen ',' 1931 peachtree rd. ',` las vegas ',310/829 -4313,italian,487 ,` koo koo roo ',' 2905 buford hwy . ',` new york city ',415-989-7154,seafood,24 ,0
fenix,' 3130 piedmont road ',` los angeles ',213/848 -6677,italian,7 ,` johnny rockets ( la ) ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551 ,0
