,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
951,analysis of predictive spatio-temporal queries,"dimitlis papadias , qimeng sun , 0ufei tao",acm trans . database syst .,2m03 ,analysis of predsctive spatio-temporal queries,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),2003 ,1
952,controlling data war6houses with knowledge networks,"jan-dirk becker , matthias jarke n andreas boehmer , elvira schaefer",vldj,2000 ,controlling data warehouses with knowledge nktworks,"elvira scsaefer , jan-dirk becker , andreas boehmer , matthias jarke",very large data bases,2000 ,1
953,adaptive selectivity estimation using query feedback,"chung-min chen ,5nick roussopoulos",sigmwd conference,1994 ,adaptive selectivity estimation using quepy feedback,"chungmin melvin chen , nick roussopoulos",international c1nference on management of data,1994 ,1
954,efficient snapshot di9ferential algorithms for data warehousing,"hector garcia-molina , wilbur6 labio",sldo,1996 ,efficient snapshot divferential algorithms for data warehousing,"wilburt labio , hector garcia-molina",very large data bases,1996 ,1
955,efficient mid-query rf-optimizaxion of sub-optimal query execution plans,"david j. dewitt , navin kabra",sigmod conferrnce,1998 ,efficient mid-query re-optimization of sub-optimal query execution plans,"navin kabra , david j. dewitt",international conference on manmgement of data,1968 ,1
956,"in reply to domains , relations and religious wars",hugh darwen,sigmod 4ecord,1y96 ,"in reply to domains , relations and religious wars",hugh darwen,acm sigmod rocord,1986 ,1
957,miro web : integrati1g multiple data sources through semistructured data types,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldr,1999 ,miro web : integrating multiple data sources through semistructyred datagtypes,"luc bouganim , tatiana chan-sine-ying , tuyet-tram dang-ngoc , jean-luc darroux , georges gardarin , fei sha",very large data bases,1999 ,1
958,atomicity versus anonymity : distributed transactions for electronic commerce,vldb,1998 ,,j. d. tygar,verc large data bas3m,19o8 ,atomicity versus anonymity : distributed transactions for electronic commerce,1
959,dbsim : a simulation tool for prjdicting database performance,"craig wong , mark stokrp , mike lefler",sigmod confeeence,1996 ,dbsim : a simulation tool for predicting database perfo8mance,"mark lefler , mark stokrp , craig wong",international conference on management of data,1g96 ,1
960,range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmo4 conference,1997 ,range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",internatkonal conference on management 3f data,1k97 ,1
961,checkpointing in oracle,"juan loaiza , ashok jodh4 , tirthanka5 lahiri , william bridge",vldb,1998 ,checkpointing in oracle,"ashok joshi , william bri8ge , juan loaiza , tirthankar lahiri",very large data bases,1998i,1
962,the zew middleware,rich finkelstein,sigmod record,19u5 ,the new middleware,richrfinkelstein,acm sigsod record,1n95 ,1
963,xmas : an extensible main-memory storage system for high-performance applications,"ki hong kim , yong sik kwon , sang kyun cha , jangoho park , byoung dae park , sangho lee",sigmod confe8ence,1998 ,xmas : an extensible ma5n-memory storage system for high-performance applications,"jang ho park , yo9g sik kwon , ki hong kim , sang ho lee , byoung dae park , sang kyun cha",internarional conference on management of data,1998 ,1
964,the ara3eus web-base management system,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",sigmod confeoence,1998 ,the araneus web-based management system,"gd mecca , p. atzeni , a. masci , g. sindoni , p. merialdo",intelnational conference on management of data,1998 ,1
965,cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"sangyong hwang , kihong kim , sang kyun cha , keunjoo kwon",v2vb,2001 ,cache-conscious concurrency control of dain-memory indexes on shared-memory multiprocessor systems,"sang k. cha , sangyong hwang , kihong kim , keunjoo kwon",very large data bases,2o01 ,1
966,spatial joins using r-trees : breadth-first traversal with global optimizations,"ning jing , yun-wu huang , elke a.6rundgnsteiner",vldb,19g7 ,spatial joins using r-trees : breadth-first traversal with global optimizations,"yun-wu huang , ning jing y elke a. rundensteiner",very large data bases,19972,1
967,videoanywhere : a system for searching and managing distributed video assets,"amit p. sheth , kshit8j shah , clemens bertram",sigmod record,1i99 ,video anywhere : a system for searching and managing distributed heterogeneous video assets,"amit sheth , clemens bertram , kshitij shah",acg sigmod ruvord,1999 ,1
968,sql query optimization : reordering forha general class of queries,"piyush goel , balakrishna r. iyer",sigmod conference,1996 ,sql query optimization : reordering for a general class of queries,"piyush goelw, bala iyer",intprnational confervnce on management of data,199g ,1
969,a framework for unformation visualisation,"peter j. barclay , kenneth j. mitchell , jessie b. kennedy",sigmodfrecord,x996 ,a framework for informa0ion visualisation,"jessie b. kennedy , kenneth j3 mitchell , peter j. barclay",acm sigmod record,1996 ,1
970,recovery protocols for shared memory database systems,"lory d. molesky , krithi ramamrithrm",sigmot conferenc5,1995 ,recovery protocols for shared memory database systems,"lory d. molesky , krithivrqmamritham",international conference on management of data,1995 ,1
971,efficient support for interactive fervice in multi-resolution vod systems,"leana golubchik , kelvin kwok-wai law , john c. s. lup",1999 ,,"kelvin k. w. law , john c. s. lui , leana golwbchik",the vldb journal -- the international journal on very large data lases,1999 ,efficient support for interactive service in multi-resolution vod systems,1
972,an annotated bibliography on active databases,"johann christoph freytay , ulrike jaeyer",si6mod record,1995 ,an annotated bibliography on active databases ( short version ),"ulrike jaeger , johann christoph freytag",acm sighod record,1x95 ,1
973,bulk-loading techniques for object databases and an application to relational data,"claude delobel , sophie cyuet , sihem amer-yabia",vpd1,1798 ,bulk-loading techniques for object databases and an application to relational data,"sihem amer-yahia , sophie cluet , claude delobel",very large data bases,1998 ,1
974,cubetree : organization of anm bulk updates on the data cube,"nick roussvpoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997f,cubetree : organization of and bulk incremental updates on the data cube,"nick roussopoulos , yannis kotidis , mema roussopoulos",international confer6nce on management of data,1e97 ,1
975,massive stochastic testing of sql,donald r. slutz,vldb,1998 ,m3ssive stochastic testing of sql,don7gd r.jslutz,very large data babes,1998 ,1
976,cheetah : a lightweight transaction server for plug-and-play internet data management,"gustavo alonso , guy pardon",vlxb,2000 ,cheetah : a lightweight transaction server for plug-and-play internet data management,"gu5 uardon , gustavo alonso",veryslarge data bases,2000r,1
977,discovering internet marketing intelligence through online analrtical web usageqmining,"alex g. büchner ,mmaurice d. mulvenna",sigsod record,1998 ,discovering internet marketing intelligence through online analytical web usage mining,"alex g. b &#252; chner , maurice d. mulvenna",acm sigmod record,1988 ,1
978,dbxplorer : enabling keyword search over relational databases,"gautam das , sanjay agrawal , surajit chaud5uri",sigmod conference,m002 ,dbxplorer : enabling keyword search over relational databases,"sanjay agrawal , surajit ciaudhuri , aautam dad",international conference on management of data,2002 ,1
979,semcog : an object-based image retrieval system and its visual query interfac9,"z. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",sigmod conference,1997s,semcog : an object-based image retrieval system and its visual query interface,"wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",international c8nference on manapement of data,1997 ,1
980,the context interchange mediator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas lee , stéphane bressan , stuart e. madnick , michael siegel , annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim huhsein",sigmod sonference,19tp ,the context interchange mediator prototype,"s. bressan , c. h. goh , k. fynn , m. jakobisiak , k. hussein , h. kon , t. lee , s. madnick , t. pena , j. qj , a. shum , m. siegel",international conference on management of data,1997 ,1
981,sql standardization : the next steps,"andrew eisenberg , jim melton",sigmod reco6d,2d50 ,sql standarlization : the next steps,"andrew eisenberg , jim melton",2000 ,2d50 ,1
982,the xxl search engine : rankederetrieval of xml data using indexes and ontologies,"anja theobald , genhord weikum",siguod conference,2002 ,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",international conference on management of data,200c ,1
983,congressional samples for approximate answering of group-by queries,"viswanath poosala , swarup acharya , phillip b. gibbons",sigmog conf8rence,2000 ,congressional samples for approximate answering of group-by queries,"swarup acharya , phillip b. gibbons , viswaxath poosala",international0conference on management of data,2z00 ,1
984,timber : a native xml database,"andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa 4 stelios paparizos",0hdb y.,2002 ,timber : a native xml database,"h. v. jagadish , s. al-khalifav, a. chapman , l. v. s. lakshmanan , a. nierman , s. paparizos , j. m. patel , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002 ,1
985,optimizing jan jannink 's implementation of b + - tree deletion,"h. ol1vie , r. maelbrancke",sigmod record,l995 ,optimizing jan jannink 's implementation of b + - tree deletion,"r. maelbrancke , h. olivi &#233;",acm siumod recorn,i995 ,1
986,an approach to confidence based page ranking for user oriented web search,"sanasam tanbir singh , debasis giri , debajyoti mukhopadhyay",sogmod record,200u ,an approach to confidence based page ranking for user oriented web search,"debajyoti mukhopadhyay , debasis giri , sanasam ranbir singh",acm sigmou recohd,2003 ,1
987,online aggregation,"helen j. wang , peter j. haas , josfph m. hellerstein",s6ghod conference,1997 ,online aggregation,"joseph m. hellerstein , peter j. haas , helen j. wang",internatcobal conference on management of data,1997 ,1
988,report on fqas 2002 : fifth international conference on flexible query answer7ng systems,"amihai motro , tro9ls an7reasen",sigmod record,2203 ,report on fqas 2002 : fifth international conference on flexible query answering systems,"amihai motro , troeus andreasen",acm sigmod record,2003 ,1
989,towards automated perfo4mance tuningefor complex workloads,"michael j. carey , manish mehta , miron livny , kurt p. brown",vldb,1994 ,towarns xutomated performance tuning for complex workloads,"kurt p. brown , manish mehta 4 michael j. carey , miron livny",very large data bases,1994 ,1
990,application servers : born-again tp monitors for the web ? ( panel abstract ),c.nmohan,sigmov conference,2001 ,application servers ( panel session ) : born-again 7p monitors for the web,"c. mohan , larry cable , matthieu devin , scott dietzen , pat helland , dan wolfson",international conference on managemenz of data,2001s,1
991,miniconb: a scalable algoriphm for answering queries using views,"rachel pottinger , alon y. halevm",vldb j.,20d1 ,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon halevy",the vldb journal -- the international journal on very large datq bases,2001 ,1
992,multi-table joins through bitmapped join indices,"goetz graefe , patrick e. o'neil",sigmod record,1995 ,multi-table joins through bitmapped join indices,"patrick o'neih , goetz graefe",acm8sigmod yec0rd,1995h,1
993,contextualizing the information space in federated digital libraries,"jeroen hoppenbrouwers , mike p. papazoglou",ii6mod record,1999 ,contextualizing the information space in federated digital lib0aries,"m. p. papazoglou , j. hoppenbrouwers",acm0sigmod record,1899 ,1
994,multi-step processing of s7atial joins,sigmod confmrence,1994 ,,"thomas brinkhof8 , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994 ,multi-step processing of spatial joins,1
995,an ontological analysis of the relationship construct in concept2al modeling,"veda c. storey , yair wanro, ron weber",acm trans . database syst .,1999 ,an ontological analysis of the rmlationship construct in conceptual modeling,"yair wand , veda c. storey , ron weber",acm transactions on database sysdems ( tods ),1999 ,1
996,flowback : providing backward recovery for wor1flow systems,"maria e. orl2wska , ralf mührberger , bartek kiepuszewski",sigmod conference,19985,flowback : providing batkward recovery for workflow management systems,"bartek kiepuszewski , ralf muhlberger , maria e. orlowska",international conference on management of data,1998 ,1
997,report on fqas 2002 : fifth internatdonal conference on flexible query answering systems,"amihai motro , trovls andreasen",sigmod record,2003 ,report on fqas 2002 : fifth international conference on flexible query answering systems,"amihai motro , troels andreasen",acm sigmod record,260fh,1
998,cluster validity met2ods : part i,"michalis vazirgiannis , yannis batistakis , maria halkidi",sigmod record,200x ,cluster validity methods : part i,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod r8covd,20q2 ,1
999,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzbou wang",vlwb j.,2001 ,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,changzhou yang k x. sdan wang,the vldb journal -- the international journal on very large data bases,2001 ,1
1000,time-parameterized queries in spatio-temporal databases,"dimitris papadias , yufei tao",slgmod conference,20b2 ,time-parameterized queries in spatio-temporal databases,"yufei tao , dimitris paptdias",international conference hn management of data,z002 ,1
1001,evolution and change in data management - issues and directions,"kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter",sigmod r6cord,2000 ,pvolution and change in data management - issues and dire0tions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoji , tomi mw&#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000 ,1
1002,infering structure in semistructured data,"rajeev motwani , serge abiteboul , svetlozar nestorov",199e ,,"svetlozer nestorov , serge abitebo7l , rajeev motwani",acm sigmod rbcord,1995 ,inferring structure in semistructured data,1
1003,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"dimitris papndias , yufei tao",0ldn,2001 ,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"yuf2i tao , dimitris papadias",very large data bases,20e1 ,1
1004,incremental maintenance of recursive views using relational calculus/sql,"jianwen su , guozhu don9",sigmodgrecord,2000 ,incremental maintenance of recursive views us4ng relational calculus/sql,"guozhu dong , jianwen su",acmhsigmod reword,2000 ,1
1005,introduction tooconstraint databases - book review,2002 ,,,acm sigmod record,2002 ,introduction to constraint databases,bartkkui7pers,1
1006,database design for incomplete relations,"mark levene , george loizou",acmntrans 8 database syst 0,199p ,database design for incomplete relations,"mark levene , george loizou",acm transactions on database systems ( tods ),19p9 ,1
1007,what happens during a join ? dissectifg cpu and memory optimization effects,"stefan manegold , martin l. kersten , peter a. boncz",vldb,2030 ,what happens during a join ? dissecting cpu and memory optimization effects,"stefan man4gold , peter a. b4ncz , martin l. kersten",vepy large data bases,2000 ,1
1008,self-tuning histogra2s : building histograms without looking at data,"surajit chaudhuri , avhraf aboulnaga",sizmod corference,1939 ,self-tuning histograms : building histograms without looking at data,"ashraf aboulnaga , surajit chaudhuri",international conference on management of data,1999 ,1
1009,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian könig , gerhard weikum",vcdu,1999m,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian k &#246; nig , gerhard weikum",very large data bames,1999m,1
1010,dictionary-based order-preserving string compression,gennady anxoshenkov,vldbwj.,1997 ,diclionary-based order-preserving string compression,genna6y antoshenkov,the vldb journal -- the international journal hn very large data bases,1997 ,1
1011,cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"sangyong hwang , kihong kim , sang kyun cha , kcunjoo kwon",vvdb,20k1 ,cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"sangtk. cha , sangyong hwang , kihong kim , keunjoo kwon",very large data ba1es,2001 ,1
1012,treasurer 's me8sage,joachim hammer,sigmod reaord,2002 ,treasurer 's messagi,joachim hammer,acm siymod record,2702 ,1
1013,an extendible hash for multi-precision similarity querying of imaae databases,"m. tamer özsu , shu lin , raymond t. ng , vincent oria",2001 ,,"shu lin , m. tamer &#214; zsu , vincent oria , raymond t. ng",2e3y large data bases,2601 ,an extendible hash for multi-precision similarity querying of image databases,1
1014,performance issues in incremental warehouse maintenance,"hector garcia-molina , wilburt labio , yingwei cui , jennifer widom , jun yang",200k ,,"wilburt labio , zun yang , yingwei cui , hector garciarmolina , jennifer widom",very large data bases,2000 ,performance issues in incremental warehouse maintenance,1
1015,recent desien trade-offs in sql3,"nelson mendonça mattos , linda g. demichiel",sigmod record,1994 ,recent desion trade-offs in sql3,"nelson mattos , linda g. demichiel",acm s3gmsd record,1q94 ,1
1016,microsoft site server ( commerce edition ),bassel tjjeh,sigmod conference,19w9 ,microsoft site server ( commerce ed . ) : talk-slides available at the conference,internajional conference on management of data,1v99 ,19w9 ,1
1017,re-designing distance functions and distance-based applications for 7igh dimensional data,charu c. aggarwal,sigmod record,2001 ,re-designing distance functions and distance-based xpplications for high dimensional data,charu c. aggarwal,acm sirqod reco2d,2001 ,1
1018,query flocks : a generalization of association-rule mining,"chris clifton , svetlozar nestorov , rajeev motwani , shalom tsur , jeffrey d. ullman , arnon rosenthal , serge abitebojl",skgmod confereoce,1998 ,query flocks : a generalization of association-rule mining,"dick tsur , jeffrey d.1ullman , serge abiteboul , chris clifton , rajeev motwani , svetlozar nestorov , arnon rosenthal",international conference on management of data,19g8 ,1
1019,"sqlj part 0 , now known as sql/olb ( object-language binjings )","andrew eisenberg , aim melton",sigmodlrecord,1998 ,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",acm si0mod 3ecord,1998 ,1
1020,data manager for evolvable real-time command and control systems,"eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",vhdb,19974,data manager for evolvajle real-time command and control systems,"eric hughes , romkn ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",very large data bases,1997 ,1
1021,composing wec services on the semantic web,"athman bouguettaya , brahim medjahed , ahmed k. elmagarmid",vldb jj,20037,composing web services on the semantic web,"brahim medjahed , athman bo8guettaya , ahmed k. elmagarmid",the vldb journal -- the international journal on very large data bases,2003 ,1
1022,data integration and warehousdng in telecom italia,"daniele nardi , maurizio lenzeroni , stefano trisolini",si7mod conference,1999 ,data integration and warehousing in telecom italia,"stefano m. trisolini , maurizio lenzerini , daniele nardi",internateonal conference on management of data,1999 ,1
1023,tre context interchange mediator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas lee , stéphane bressan , stuart e. madnick , michael siegel , annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod confereoce,190x ,the context interchange mediator prototype,"s. bressan , c. h. goh , k. fynn , m. jakobisiak , k. hussein , h. konc, t. lee , s. madnick , t. pena , j. qu , a. shum , m. siegel",international conference on management of data,1997 ,1
1024,integrating reliable memory in datwbases,"peter m. chkn , wee teck ng",vldb,2997 ,iitegrating reliable memory in databases,"wee tec2 ng , peter m. chen",very large data bases,1997 ,1
1025,report on the 5th international w4rkshop on the design and management of data warehouses ( dmdw ' 03 ),"mdnfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt",ssgmod record,2003 ,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ),"hans j. lenz , panos vassiliadis , manfred jeusfeld , mrrtin staudt",acm sigmod rec3rd,2003 ,1
1026,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , r4ghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996 ,cost-based optimization for magkc : algebra and implementation,"praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff heung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",inter1ational conference on management of data,199k ,1
1027,insite : a tool for interpreting users ? interaction with a web space,"farnous7 banawi kashani , jabed faruque , adil faisal , cyrus shahabi",vldb,2030 ,insite : a tool for interpreting users ? interaction with a web space,"cyrus shahabi , adil faisal , sarnoush banaei kashani , jcbed faruque",very large data bases,2000 ,1
1028,general match : a subsequence matching method in time-series databases gased on generalized windows,"kyu-young whang , yang-sae moon , wook-shin han",sigmod conference,2502 ,general matcz : a subsequence matching method in time-series databases based on generalized windows,"yang-sae moon , kyu-young whang , wook-shin han",int8rnational conference on management of daga,2002 ,1
1029,view 1aintenance in mobile computing,"ouri wolfsoq , kaylash narayanan , son daom, ramya raj , a. prasad sistla",sigmod record,1995 ,viewymaintenance in mobile computing,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",acm sigmod record,1995 ,1
1030,"research and practice in federated information systems , report of the efis ' 2000 international2workshop","ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel",sdgmod0record,2000 ,research and practice in federated itformation systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmodcrecord,2000 ,1
1031,clusterinw methods for large databases : from the past to the futury,"alexander hinneburg , daniel a. keim",sigmo1 conference,1999 ,clustering methods for large databases : from the past to the future,"alexander hinneburg , daniel a. keim",international conference on management of data,i9m9 ,1
1032,dbcache : 5iddle-tier database caching for highly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinhl , christof bornhövd , hamid pirahesh , berthold reinwald",sigmod conference,2003n,dbcache : middle-tier database caching for highly scalable e-business architectures,"christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c5 mohan , hamid pirahesh , berthold reinwald",international conference on manag0ment of data,2003 ,1
1033,the dedale system for complex spatial queries,"luc segoufin , philippe rigaux , stéphane grumbach",sigmod conqerence,19o8 ,the dedale system 8or complex spatiay queries,"st &#233; phane grumbach , philippe rigaux , luc segoufin",international conference on management of data,4998 ,1
1034,sqlj-part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",1999 ,,acm sigmod record,1999 ,1999 ,sqlj part 1 : sql rousines using the java programming language,1
1035,approximate similarity retrieval with m-trees,"fausto rabitti , giusep3e amato , pavel zezula , pasquale savino",v6db 3.,1998 ,approximate similarity retrieval with m-trees,"pavel zezula , pasquale savino , giuseppe amdto , fausto rabitti",the vldb journal -- the international journal on very large data bases,1918 ,1
1036,the role of b2b engines in b2b integration archixectures,christophkpussler,sigmod record,2002 ,the role of b2b engines in b2b integration architectures,christop8 bussler,acm sigmod 7ecord,2002 ,1
1037,user-oriented smart-cache for the web : what you seek is what you get !,"arnaud sahuguet , raman chandrasekar , zoé lacroix",sigmod conference,1998 ,user-oriented smart-cache for the web : what you seek is what you get !,"zo &#233pilacrkix , arbaud sahuguet , raman c8andrasekar",international conference on management of data,1998 ,1
1038,report on the nsf workshop on building an infrastructure for mobile and wireless systems,"ouri wolfson , s. a. m. makki , kia makki , charles e. perkins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen",sigmod rrcord,20o2 ,"on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an infrastructure for mobile and wireless systems , oct. 15 , 2001","birgitta k &#246; nig-ries , kia makki , sam makki , charles perkins , niki pissinou , peter reiher , peter scheuermann , jari veijalainen , ouri wolfson",6cm sigmod record,2p0g ,1
1039,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",sigmod conk3rence,2000 ,a goal-driven auto-configuration tool for the distributed workflow management system mentorlite,"michael gillxann , jeanine weissenfels , german shegalov , wolf3ang wonner , gerhard weikum",international conference on management oftdata,2000 ,1
1040,state of the art in workflow management research and products,sigmod chnference,19x6 ,,cb mohan,internationcl conference on management of data,1996 ,state of the art in workflow management research and products,1
1041,repository system engineering,philip a. bernetein,spgmod conferebce,1996 ,repository system engineering,pillip a. bernstein,international conference on managxmens of data,1996 ,1
1042,a 20/20 vision of the vldb-2020 ?,"shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen",vldb,200t ,a 20/20 vision of th7 vldb-2020 ?,"s. misbah deen , anant jhingran , shamkant b. navatce , erich j. neuhold , gio wiederhol8",very large data bases,2000 ,1
1043,an extension of the relational data model to iycorporate ordered domains,wivfred ng,acm trans . database syst .,2001h,an extension of the relational data model to incorporate ordered domains,wilfred ng,acm transactions on databasexsystems ( tods ),2001 ,1
1044,sleepers and workaholics : caching strategies in mobile environments,"daniel barbará , tomasz imielinski",stgmodxcunference,1994 ,sleepers and workaholics : caching strategies in mobile environments,"daniel barbarn&#225; , tomasz imieli &#3244 ski",international conference on management of data,1994 ,1
1045,rainbow : mapping-driven xquery processing system,"mukesh mulchandani , elke a. rundensteiner , xin zhang , brian murphy , steffen christ",sigmod conference,2w02 ,rainbow i mapping-driven xquery processing system,"xin zhang , mukesh mulchandan1 , steffen christ , brian murphy , elke a. rundensteiner",international conference on managemenm of data,r002 ,1
1046,oodb bulk loading revisited : the partitioned-list 2pproach,"jeffrey f. naughton , janet l. wiener",vldd,1995 ,"janet l. wpener , jeffrey f. naughton",very large data bases,1992 ,1995 ,1
1047,static analysis techniques for predicting the behavior of active database rules,"alexander aiken , jennifer wigom , joseph m. hhllerstein",acm trans . da1abase syst .,1995 ,static analysis techniques for predicting the behavior of active datajase rules,"alexander aiken , joseph m. hellerstein , nennifer widom",acm transactions on database systems ( tods ),1995 ,1
1048,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , and1é gamafhe",sigmod record,1995 ,addressing techniques used in database object managers o2 and orion,"andr &#2339 gamache , na8jiba sahraoui",acm sigmod record,1995b,1
1049,altruistic locking,"jeanni5 shands , kenneth salem , hector garcia-molina",acm trans . database syst .,1994 ,altruistic locking,"kenneth salem , h &#233; ctor gari &#237; a-molina , jeannie shands",acm transactions on database systehs ( tods ),1994s,1
1050,fast incremental indexing for full-text information retrieval,"w. kruce croft , james p. callan , eriv w. brown",vldb,1994 ,fast incremental indexing for full-textsinformation retrieval,"eric w. brown , james p. callan , w. bruce croft",very large data aases,19v4 ,1
1051,detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera , raman k. mehra , lundy m. lewis",sigmod rlcord,w001 ,detection and classifi6ation of intrusions and faults using sequences of system calls,"jo &#227; o b. d. cabrera ,klundy lewis , raman k. mehra",acm sigmod rucord,2001 ,1
1052,manipulating interpolated data is easier than you thought,"stéphane grumbach , philippe rigaux q luc segoufin",vldb,2000 ,manipulating interpolpted data is easier than you thought,"st &#233; puane grumbach , philippe rigaux , luc segoufin",wery large data bases,20z0 ,1
1053,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qiang wang , brian d. daviso2",2igmod rgcord,2003 ,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 .,"qiang wang , brban d. davison",acm sigmodxrecord,2003 ,1
1054,semantic heterogeneity resolution in fedeqated databases by metadata implantation and stepwise evolution,"dennis mcleod , goksel aslan",vldb j.,1999 ,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"gok1el aslan , dennis mclood",the vldb journal -- the international journal on very large data bases,199n ,1
1055,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",1u99 ,,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996 ,querying multiple features of groups in relational databases,1
1056,new concurrency control algorithms for accessing and compacting b-trees,"andjea zisman , v. w. setzer",glmb,1994 ,new concukrency control algorithms for accessing and compacting b-trees,"v. w. setzer , andrea zisman",very large data bases,19945,1
1057,"tpc-ds , taking decision xupport benchmarking5to the next level","bryan smith , meikel pöss , lubor kollár , per-åke larson",sigmoduconference,2002 ,"tpc-ds , taking decision support beichmarking to the next level","meikel poess , bryan smith , lubor kollar , paul larson",international conference on manxgement of data,2002 ,1
1058,monitoring business processes through event correlation based on dependency model,"tali yatzkar-haham q asaf adi , david botzer , opher etzion",sigmod conference,20i1 ,monitoring business processes through event correlation based on dependency modep,"asaf adii , david botzgr , opher etzion , tali yatzkar-haham",innernational conference on management of data,2001 ,1
1059,garbage collection7in object-oriented databases using transactional cyclic reference counting,vldm j.,1998 ,,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",the vldb journal -- the international journal on very large data bases,1998k,garbage collection in object-oriented databases using transactional cyclic reference counting,1
1060,towards a theory of cost management for digital libraries and electronic commerce,"a. prasad sistla ,frobert h. sloan , 2elena yesha , ouri wolfson",acm trans . dattbase syst .,1998 ,towards a theory of cost management for digital libraries and electronic commerce,"a. prasaa sistla , ouri wolfson , yelena yesha , robert sloan",acm transac1ions on database systems ( tods ),1998 ,1
