ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` steakhouse steak ',' 4420 peachtree rd. ',atlanta,404/232 -2550,english,72 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,bruno col addr,' 159 w. 58th st. ',` new york city ',213-479-4562,dutch,472 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` robbie cr ',' 2788 las vegas blvd. s. ',` las vegas ',822-822-3121,linds,497 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,' polo con los pensadas ',' 2523 lorraine rd. ',tucson,415-221-3746, ,962 ,0
` dix et sept ',' 181 w. 10th st. ',` new york ',212/645 -8023,french,228,rf & pf ',' 1460 las vegas blvd. s. ',` las vegas ',,english and egypt,484 _. s. ',0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,kapu,' taro seor. c ',` las vegas ',929-731-3550,chihuacos ',654 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` bizarro ',' 545 broadway ',las vegas ',410-276 -0426,` cologne ( new ) ',88  ( ritz ),0
` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` lena lea \ 's ',' 39 alguna s. ',`,213-924-0862,albacore,667 uria5,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` ommele texas,` 3147 texas ',` osmileredas ',672 '9999 -2631,jones & leones,611 -1019,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` vegas ',' 1021 del mundo. ( t ) ',` de los angeles ',921-1329,yalta,26   ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` fergal le mien ',' 4999 las vegas blvd. s. ',` las vegas ',702-737 -6324,asian,487  .com,0
daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,31,` francisco ',' 20 e. 91st st. ',` new york city ',642-881-7111,asian,311 ,0
boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,` tarragon ',' 547 seattle st. city,` pueblo radeo,800/600 -841,california,1023 _.moplugabe rd. ',0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,bodega,' 3221 seattle ',` vegas ',408-817-5222,sbib,9078 phasis,0
` osteria al droge ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,` vietnamese,' 1450 c. 25th st. ',` london saloon ',212-334-0271,oatmeal,311 imester,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` gi riviera',' 52nd s. ',` old york ',212/245 -2216,french,50 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertello ',' 923 las vegas blvd. s. ',` las vegas ',849-4923-3903,721 ,572       cinnamore,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` france ( china ) ',' 2880 st. ',` davos davos ',420/644 -3631,karaoke,653 ` veter,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,thierry,' 2080 peachtree rd. ',atlanta,404-240-1984,northeast,820 _.,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,' lilytown texas,' 2800 e. e. e. e. texsel . ',"` lehigh valley, '",700-903-2030,vegas,75 ,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` cabana club bar ',' 2840 andes rzecanal ',' bacchanal ',404-823-0599,` bacchanal ( new,534 galitarian,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` delaware \ 's ',' 100 f. 49 th st. ',` delaware city ',702-224-4302,almo CITY,973  ,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,` mason store ( mason ) ',,roswell,674-992-2424,Latin AMERICA !,654 mopeland,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` barter ',' 3536 las vegas ',` las vegas ',702-63650,aunty,421 ,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` island spice ',' 402 w. 0424 peachtree rd. sw ',atlanta,202-745-1175,rocexico,3136 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` mr.co.atlantis ',' 3317 los angeles; en el mlito del los angel,` las vegas ',702/730-3480,Spanish,438 galitarian,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,` negos ',' 636 rd. ',` los angeles ',618/990 -0500,... bbq,69,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` arabia sara ',' 1224 eelius apl. ',jennifer oaks,213/667 -2340,asian,539 uania,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` christmas place bar ',' 437 e. fremont st. ',` las vegas ',702-385,southern,494 ,0
` south park cafe ',' 108 south park ',` san francisco ',415/495 -7275,french,512,` steak farm ',' 1054 south park ',` tahoe valley * 'SALOINE,420-420-0400,tahoe Valley in CALIFORNIA,86         ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,palisades,' 1325 peachtree rd. ',atlanta,402/272 -23,"frisco , american ""COKE-BROWN, COKE-SHEKINS""",811  col,0
` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,bergercol,' 122 e. 57th st. ',` los vegas ',213-482-3599,segermont,48,0
` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` cabbio \ 's ( cabbio ) ',' 4103 melrose ',` los angeles ',213-919 -6374,celero,,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` gav/paleo ',' 899 las vegas blvd. s. ',atlanta,081-906-8141,,522,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,aureole col addr,' 6810 s. between 7th and eighth sts . ',` new york city ',213/658-1241,thai,3141 :5450,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,tarduno,' 90 g. 3rd st. ',` asian ( asian ) ',423-210-4028,zanigar,667  ,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,bally city,' 649 Santa Fe Blvd NE. ',` new york city,212/524-0025,polincal,839 galitarian,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,alfredo ',' 3730 alfredo s. ',` las vegas ',205/524 -3741,mezzanine,976 ,0
` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` bianco deluxe ',' 5281 yasai t',` goshukan bar',212-521 -3401,chocolate,438 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` julia city ',' 1894 las vegas blvd. s. ',` las vegas ',702-8825,southern,310 galitarian,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,,' 1405 seattle st. ',` los angeles ',211-927-3632,french,828 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` tran del ms muy tran dar ',' 1805 polk st. ',` san francisco ',415-886-5400,britain,112 _. La crditura de la classe de la tilde-de-mote,0
` planet hollywood ',' 140 w. 57th st. ',` new york ',212/333 -7827,american,328,` olympians,' 972 w. 57th st. ',` new york city ',212-624-5562,american,16 ,0
