,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1030,adaptive filters for continuous queries over distributed data streams,"jennifer widom , chris olston , jing jiang",sigmod conference,2003,a fast and low-cost query engine for web service systems,"rony lang , hanwei roe",acm sigmod conference,2002 ��,1
1031,what can hierarchies do for data warehouses ?,"laks v. s. lakshmanan , h. v. jagadish , divesh srivastava",vldb,1999,query semantics at spatial scale,"gaurav raghaveshwaran garan , nikolas n. wath",sigmod conference,1999 ibaql,1
1032,density biased sampling : an improved method for data mining and clustering,"christopher r. palmer , christos faloutsos",sigmod conference,2000,a query solver for the real-time real-time database system,"josé stéphane parlON, christos p. h.",sigmod conference,1999 ÃÂÃÂ,1
1033,jumping on the nii bandwagon,xiaolei qian,sigmod record,1994,b2k2 : what is it about data mining,"yuwei feng , wang-hao wang",sigmod conference,2003 ��,1
1034,tribeca : a stream database manager for network traffic analysis,mark sullivan,vldb,1996,the sql database indexing system,,sigmod conference,1994 ��,1
1035,similarity based retrieval of pictures using indices on spatial relationships,"chengwen liu , a. prasad sistla , clement t. yu , king liu",vldb,1995,object oriented data mining : for query management,"richard a. berner , beng k. zee",roman,1994 ick,1
1036,a workflow-based electronic marketplace on the web,"ibrahim cingil , nazife dimililer , nesime tatbul , ilker durusoy , asuman dogac , pinar koksal , sena nural arpinar",sigmod record,1998,using database objects and databases to set structured records,"bhugh t. s. s. shakalan , mariana dauf , mary zheng",acm sigmod record,1996,1
1037,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,an efficient approach to query languages,"r. marc james , jean-marc petit , steve theilmann",sigmod conference,2003 ixprt1-1,1
1038,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000,using semantic object identification based on object class resolution,wm. virkus,sigmod conference,2000 iba,1
1039,enhanced hypertext categorization using hyperlinks,"byron dom , piotr indyk , soumen chakrabarti",sigmod conference,1998,new adaptive query languages,"michael m. rocks , john r. dorner , hector j. vittorio",sigmod conference,1998  GOODMAN,1
1040,editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,review articles : a query-based database with view management,yannis ares,international conference on management of data,1994 ޫ1,1
1041,much ado about shared-nothing,"michael g. norman , peter thanisch , thomas zurek",sigmod record,1996,the evolution of real world databases,wilfred shim,sigmod conference,1996 �,1
1042,multimedia streaming in large-scale sensor networks with mobile swarms,"mario gerla , kaixin xu",sigmod record,2003,multi-dimensional multi-dimensional indexing algorithms for web and mobile database systems,tesh v. jim,international,1994 ��,1
1043,a survey and critique of advanced transaction models,c. mohan,sigmod conference,1994,a large database of information-intensive object index systems,bint kennel,sigmod conference,1994 ��,1
1044,boat-optimistic decision tree construction,"wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke",sigmod conference,1999,the vldb database system,zhi-jun han,sigmod conference,1998 �� vldb l.,1
1045,bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994,the new problem,"sudswaran b. raghunathan , daljit d. kuchne , krishnamri rajankar , christian h. jung , john k. huet",international conference on management of data,1996,1
1046,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"stanley y. w. su , javier arroyo , herman lam , yuh-ming shyy",vldb j.,1996,the design of k : a high-level knowledge-base programming language of osam,"stanley y. w. su , javier arroyo , herman lam , yuh-ming shyy",sigmod,1996 ��,1
1047,order-of-magnitude advantage of tpc-c though massive parallelism,charles levine,sigmod conference,1995,scalability and efficient parallel processing,"christian n. yu , thomas h. davies",sigmod conference,2001,1
1048,xrank : ranked keyword search over xml documents,"feng shao , lin guo , chavdar botev , jayavel shanmugasundaram",sigmod conference,2003,efficient optimization in dynamic and spatially constrained query processing,"junwei wang , jiawei oi-yu , kwang yin",sigmod conference,2009 �;,1
1049,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",vldb,1994,parallelism-management of query query languages in,"sui srivastava , alexander y. b. zang , jiwei yandong-wook",sigmod conference,1994 ICK,1
1050,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication","bettina kemme , gustavo alonso",vldb,2000,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication",wil,vldb,2002 ��,1
1051,the complexity of transformation-based join enumeration,"césar a. galindo-legaria , martin l. kersten , arjan pellenkoft",vldb,1997,efficient optimization of hash-modelling,"shaipur algodia , nabil kumar",sigmod conference,2001 iba,1
1052,min-max compression methods for medical image databases,"john m. tyler , kosmas karadimitriou",sigmod record,1997,fast decompression via memory integrity systems : a practical and scalable system for managing large data bases,"jana-jen s. chiu , s. bédiles yaske",sigmod conference,1997 ��,1
1053,towards a richer web object model,frank manola,sigmod record,1998,the internet as an internet server,"jiawei leung , david s. rind , nick dey , jim ross",sigmod conference,1994,1
1054,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996,business decisions toward a database model-based architecture,"michael v. james , jian-hong yang , hu-ming zhao",very large data bases,1998,1
1055,a survey and critique of advanced transaction models,c. mohan,sigmod conference,1994,a survey and review of advanced transaction models,s. bhatt,sigmod conference,1994 ��,1
1056,clustering by pattern similarity in large data sets,"haixun wang , wei wang , philip s. yu , jiong yang",sigmod conference,2002,building and updating information processing systems,"han-wang a. s. jing , wuang li , yongsu lih",sigmod conference,2003 ��,1
1057,analysis of navigation behaviour in web sites integrating multiple information systems,"myra spiliopoulou , bettina berendt",vldb j.,2000,very large data bases,"m. fabri , gergim b. eu , amir al-baghawy",,2003 ��,1
1058,small worlds : the dynamics of networks between order and randomness - book review,jie wu,sigmod record,2002,the euromancer : how applications to large distributed network,"paule a. roß , maria cbaldwin o. härz , nagoya arachne",international conference on management of data,2002,1
1059,concurrent garbage collection in o2,"marcin skubiszewski , patrick valduriez",vldb,1997,using a dynamic method to determine the presence of a new database,terence c. jensen,sigmod conference,1996 ��,1
1060,networked data management design points,james r. hamilton,vldb,1999,a scalable approach to data management with spatial information,h. g. e. y. c. ritzmann,sigmod conference,1998 ��,1
1061,decision tables : scalable classification exploring rdbms capabilities,"hongyan liu , hongjun lu",vldb,2000,decision tables : scalable classification exploring rdbms capabilities,"jayve hajbiran , sugree ramayuk",sigmod conference,1999,1
1062,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,the problem of relational query management,"jian-wei zhou , shuoyu yu",sigmod conference,2001,1
1063,tribeca : a stream database manager for network traffic analysis,mark sullivan,vldb,1996,query optimization : data mining techniques for large data bases,hongmin geng,sigmod record,1997 ��,1
1064,curio : a novel solution for efficient storage and indexing in data warehouses,"helen m. thomas , krithi ramamritham , anindya datta",vldb,1999,database systems: a unified solution for efficient web application management,"kenyan wuncol , chih-wei chu",sigmod conference,2014,1
1065,catching the boat with strudel : experiences with a web-site management system,"jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",sigmod conference,1998,query mining in a query-rich and semantic-preserving database,"juan-meixing han , han-bao gi . li hu , thomi sun , yong rong",very large data bases,1994 �ICLE#852,1
1066,enhanced abstract data types in object-relational databases,praveen seshadri,vldb j.,1998,improved object caching on persistent query-centric ( persistent-soup ) systems,rajesh shastri,vldb j.,2009,1
1067,caching technologies for web applications,c. mohan,vldb,2001,querying and querying web pages,"l. davis , r. f. stork",sigmod record,2003,1
1068,flexible and scalable digital library search,"peter m. g. apers , milan petkovic , roelof van zwol , menzo windhouwer , henk ernst blok , martin l. kersten , willem jonker",vldb,2001,an alternative semantic web service,"philip m. j. dekotte , michael j. shannon , frank o'nell",vldb (wkd,1995,1
1069,unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,"ken smith , leo obrst",sigmod record,1999,the query-based database-view from an object retrieval and retrieval system,kei l,sigmod conference,2002 avis a. j. mathers,1
1070,an early look at xquery,"andrew eisenberg , jim melton",sigmod record,2002,an early look at xquery,"andrew eisenberg , jim melton",sigmod record,2002 so far,1
1071,processing set expressions over continuous update streams,"sumit ganguly , minos n. garofalakis , rajeev rastogi",sigmod conference,2003,efficient database system for adaptive indexing and retrieval,"ixia li , kerry hams , christiana j. nass , wenneth yang",sigmod conference,2002 ÃÂÃÂ,1
1072,caprera : an activity framework for transaction processing on wide-area networks,"suresh kumar , eng-kee kwang , divyakant agrawal",vldb,1997,a semantic management system in memory,"krishnamurthy srivastava , anshuva a. rameswamy , eukaryya krithy , s. darshan , harshal paasala",sigmod conference,2003,1
1073,materialized views selection in a multidimensional database,"ernest teniente , elena baralis , stefano paraboschi",vldb,1997,very large data bases,"yannis martins , brian p. schneider , c. e. moss , yannis k. carthos",sigmod conference,1999 �� very large-scale data bases,1
1074,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,the zendia-mql object database,"robert marek , abhavam kurtani",acm sigmod record,2003,1
1075,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,the x-tree : an index structure for high-dimensional data,"peter schmitt , hans-peter kriegel",s. s. peter,1995 omen,1
1076,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,data abstraction through adaptive object-relational memory,"takeshi fukuda , yasu wakubo , ismael p. claire , huwan shao , shao li",sigmod record,1995,1
1077,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,the web-based database of user-defined objects,"ramesh shukla , marcel m. hares , fernando z. hollart , anand muthison",acm sigmod record,2000 �,1
1078,"the new locking , logging , and recovery architecture of microsoft sql server 7.0",david campbell,vldb,1999,scalable databases and technologies,david campbell,icsetri lassa,2002 ��246,1
1079,netcube : a scalable tool for fast data mining and compression,"dimitris margaritis , christos faloutsos , sebastian thrun",vldb,2001,web-based web caching,shikum m. yuriyama,very large data bases,1995,1
1080,conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,2002,eq a scalable indexing approach to query optimization and retrieval,"joseph w. p. yale , christian o. berg",very large database systems and the history of database systems,2003 ��,1
1081,data bubbles : quality preserving performance boosting for hierarchical clustering,"jörg sander , hans-peter kriegel , peer kröger , markus m. breunig",sigmod conference,2001,information mining of data using the rst package system : an alternative to rst with extensible parallel processing,"stefan ross , steffen wiegand , eugen v. haan",an international meeting on management ( multidisciplinary symposium ),2002 ޸,1
1082,metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,integration with system,"daniel p. tan , christoph fuchs",sigmod conference,2001 �,1
1083,"world wide database - integrating the web , corba , and databases","kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah",sigmod conference,1999,information visualization for rich multilevel data,"abdulrahman hagiri , a. haris , b. yam , suzi kuhmani",sigmod conference,1998 ��,1
1084,object fusion in mediator systems,"yannis papakonstantinou , hector garcia-molina , serge abiteboul",vldb,1996,"object-specific fusion algorithms for object relational databases by simm , sridhar ashman , christoph jeffrey , s. marnier &#228;",jonathan a. m. k. thosmann,sigmod conference,1999 ��col title,1
1085,information gathering in the world-wide web : the w3ql query language and the w3qs system,"david konopnicki , oded shmueli",acm trans . database syst .,1998,the sql-constraint constraint on query data,peter r. zabner,"sjodie , wilfred k. jones",,1
1086,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,a high-performance high-dimensional sparse data warehouse with multi-layer caching and query optimization,"david b. b. chern , nadez a. e-molhem , peter c. reuschewmann",vldb,1998 ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ,1
1087,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998,psql : query language,"david bohannig , kathy-t. shu , wesley karl , matthew r. daniel , hans häkkel , thomas hundmayer , wen-mani geng",sigmod conference,1994 ޹,1
1088,on relational support for xml publishing : beyond sorting and tagging,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",sigmod conference,2003,the world's first object database system,"cynthia d. carneill , jayveer sudde , johannes geyer , eric nelson , anadol y. kossberg",sigmod conference,1998,1
1089,"information visualization , guest editors ' foreword","tiziana catarci , isabel f. cruz",sigmod record,1996,parallel database management for dynamic queries,synerdal b. gordon,sigmod conference,2001 ��,1
1090,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001,rich semantic processing of information,"g. raymond , krishna j. krishnan",acm sigmod record,1997,1
1091,warlock : a data allocation tool for parallel warehouses,"thomas stöhr , erhard rahm",vldb,2001,warlock : a data allocation tool for parallel warehouses,jorge martin s. scoll,,2001 ��,1
1092,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,querying multi-dimensional databases : the art of querying efficiently,"dan e. j. van den Loon , karl kramer",acm sigmod record,"1998 ikasa brenn , yannis leckis",1
1093,clustering by pattern similarity in large data sets,"haixun wang , wei wang , philip s. yu , jiong yang",sigmod conference,2002,performance of the very large-dns database,"jean b. s. siegelberga , luis f. tuss , erwin k",very large data bases,1998 ��-2,1
1094,a complete temporal relational algebra,"debabrata dey , veda c. storey , terence m. barron",vldb j.,1996,a database of dynamic indexes using mappings : relational data bases,peter s. buchard,sigmod conference,1996,1
1095,french government activity in the conservation of data and electronic documents,serge novaretti,vldb,2001,information systems and data,"kurt schrader , svetsk srednikov",acm trans . database syst .,2001 修,1
1096,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,scalable and flexible query management using query trees,"karen p. albergo , raghu ramaraman , chen shan",sig,1997 ޸�,1
1097,efficiently supporting ad hoc queries in large datasets of time sequences,"h. v. jagadish , christos faloutsos , flip korn",sigmod conference,1997,efficiently supporting ad hoc queries in large data bases,s. b. y. zhang,sigmod conference,1994 ÃÂÃÂ,1
1098,the impress ddt : a database design toolbox based on a formal specification language,"jacek skowronek , maurice van keulen , jan flokstra",sigmod conference,1994,the persistent data record in the database system : a conceptual model,kebab chaudhuri,acm sigmod conference,1997 ��,1
1099,self-similarity in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar",vldb,2001,the web,"stephen dill , abdula piyottyi , krishnamurthy bishwanar",sigmod conference,2001,1
1100,semantic data caching and replacement,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,1996,semantic text retrieval for relational data,nick a. o. k. lei,acm sigmod,2000 ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ,1
1101,sql multimedia and application packages ( sql/mm ),"jim melton , andrew eisenberg",sigmod record,2001,system-based and system-wide parallel database management system,dan harrey,large data warehouses : performance,2003,1
1102,integrating dynamically-fetched external information into a dbms for semistructured data,"jennifer widom , jason mchugh",sigmod record,1997,web-based clustering in real-time databases,"yimou-nan hu , yongqing lwan , stelius shu",sigmod conference,1999 ��,1
1103,efficiently supporting ad hoc queries in large datasets of time sequences,"h. v. jagadish , christos faloutsos , flip korn",sigmod conference,1997,an efficient query manager for databases,"michael e. schindler , daniel a. haan , lein ,",acm sigmod conference,1995 ICK,1
1104,sprint : a scalable parallel classifier for data mining,"john c. shafer , rakesh agrawal , manish mehta",vldb,1996,a database system for managing dynamic image data,"philip philip chia , gharath kajla , andrew r. h. w. bittner",the vldb journal -- the international journal on very large data bases,1994 ރ,1
1105,coordinating backup/recovery and data consistency between database and file systems,"c. mohan , inderpal narang , suparna bhattacharya , karen brannon , hui-i hsiao , mahadevan subramanian",sigmod conference,2002,using query languages to query the database of large data bases,"krystal bohl , sux v. e. s. tung",acm sigmod conference,1997,1
1106,leo - db2 's learning optimizer,"volker markl , mokhtar kandil , guy m. lohman , michael stillger",vldb,2001,bibliographical access in query languages,"philip c. pascalis , nick t. m",vldb at the large metacenter,2003 �,1
1107,catching the boat with strudel : experiences with a web-site management system,"jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",sigmod conference,1998,a framework for a semantic model,"han v. kenneman , paul t. siegel , eileen d",sigmod conference,"1997 ick , david h. r. phillip , david j. stenwald",1
1108,on the computation of relational view complements,"gottfried vossen , jens lechtenbörger",acm trans . database syst .,2003,efficient decision support of relational query techniques for multi-dimensional data,"m. d. luijs , michael mani , leon p. p.",very large data bases,2003,1
1109,the impact of technology on commercial transaction processing,edward e. cobb,vldb j.,1997,an object and object-oriented algorithm for complex object-,"t. y. lea , h. s. haley",international conference on management of data,1996 ��,1
1110,"powerbookmarks : a system for personalizable web information organization , sharing , and management","kazuyuki shimazu , sougata mukherjea , yi-leh wu , divyakant agrawal , kyoji hirata , yukiyoshi saito , quoc vu , corey bufi , wen-syan li , kevin chen-chuan chang , edward y. chang , reiko ito , yoshinori hara , yutaka kimura",sigmod conference,1999,large data bases,"philippe p. ewen , richard wang , yuhui seung",sigmod conference,1997 󁓶,1
1111,data page layouts for relational databases on deep memory hierarchies,"david j. dewitt , mark d. hill , anastassia ailamaki",vldb j.,2002,using sparse multi-tier data for multiple-dimensional databases on shared memory management to support fast performance on persistent multi-language systems,"s. caronio , acm sigmod , raju jajantseh",sigmod conference,2003 ޸,1
1112,peer-to-peer research at stanford,"mayank bawa , sergio marti , sepandar d. kamvar , brian cooper , mario t. schlosser , neil daswani , qi sun , hector garcia-molina , arturo crespo , beverly yang , patrick vinograd , prasanna ganesan",sigmod record,2003,using information processing system to search data in a non-satellite database,"krishna phule , jessica e. lorrison",sigmod conference,1998 �� ( trans . ),1
1113,using sql to build new aggregates and extenders for object - relational systems,"haixun wang , carlo zaniolo",vldb,2000,the query management framework : object-oriented design & semantics,"kathryn s. hector , james m. hansbrough , stausser",acm sigmod conference,1995 ixv pg 2,1
1114,"db2 common server : technology , progress , & directions",bruce g. lindsay,vldb,1995,the cisco data mining and optimization system for web applications,rishabed b. chen,very large data bases,1997 ��,1
1115,global transaction support for workflow management systems : from formal specification to practical implementation,"paul w. p. j. grefen , peter m. g. apers , jochem vonk",vldb j.,2001,database query optimization : the vlada,"anand prahal , arvind bhattacharyya , gugliya chaudhuri",acm sigmod conference,1997 ��,1
1116,biodiversity informatics infrastructure : an information commons for the biodiversity community,"barbara t. bauldock , gladys a. cotter",vldb,2000,a method for improving time management in,"chengyong kang , thomas buss , dennis z. chen , s. b. bresch , e. gonzales",international conference on management of data,2001 ��,1
1117,a framework for change diagnosis of data streams,charu c. aggarwal,sigmod conference,2003,a framework for change diagnosis of data streams,charu c. aggarwal,sigmod conference,2003 ��,1
1118,distributing a search tree among a growing number of processors,"brigitte kröll , peter widmayer",sigmod conference,1994,the distributed search indexer,"brian w. shahman , jed-johung hwan , n. heng , liang jing",sigmod conference,1994 ��,1
1119,research issues in federated database systems : report of efdbs '97 workshop,"fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad",sigmod record,1997,the efficient retrieval of data,"lg hern , matthew m. g. thomas , kerry l. muhl , dan yokos",sigmod conference,1997,1
1120,unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,"ken smith , leo obrst",sigmod record,1999,search optimization of large data bases,"joseph clayton , aban chen",sig,1997 ��1,1
1121,boat-optimistic decision tree construction,"wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke",sigmod conference,1999,object-relational database design with scalability,"yannis giannoulis , gerhard zaglini , christopher steeg",sigmod conference,1999 ��,1
1122,"cosima - your smart , speaking e-salesperson","werner kießling , thorsten ehm , stefan holland , stefan fischer 0003",sigmod conference,2001,integrating schema analysis using multi-dimensional data,johannes sch,sigmod conference,2001 �,1
1123,hyper-programming in java,"graham n. c. kirby , ronald morrison , evangelos zirintsis",vldb,1999,an efficient and modular system for database management and querying,peter rydlinde,sigmod conference,1996 ��,1
1124,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,indexing adaptive database-driven web sites,"birkhard leiter , david sunder , johannes stapelman , ciuse lokovic , cio goulart",very large data bases,2001 iba,1
1125,"temporal coalescing with now , granularity , and incomplete information",curtis e. dyreson,sigmod conference,2003,system-wide data visualization using data,"shannon i. pugh , david d. naughton",sigmod conference,2002 ��,1
1126,act-net - the active database management system manifesto : a rulebase of adbms features,?,sigmod record,1996,the very efficient use of large database systems for scalable processing-intensive query processing,"david shapiro , kenneme ixer",very large data bases,1996 �� abstract,1
1127,index nesting - an efficient approach to indexing in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",vldb j.,1996,clustering: a novel approach to multi-dimensional multi-level approach,kimberly clapp,very large data bases,1998 ÃÂÃÂ 2003 ÃÂÃÂ,1
1128,a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001 �,1
1129,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,efficient semantic searching and selection,carlos vengas,sigmod conference,1996 ural,1
1130,density biased sampling : an improved method for data mining and clustering,"christopher r. palmer , christos faloutsos",sigmod conference,2000,"the cost of using object hierarchies , and other data warehousing issues","c. c. f. fern , w. g. b. sigmundsson",acm trans.,1995 ÃÂÃÂ,1
1131,v-trees - a storage method for long vector data,"maurício r. mediano , marcelo dreux , marco a. casanova",vldb,1994,indexing for the web,alexis s. s. szakulska,libc indexing,1998 �,1
1132,global optimization of histograms,"h. v. jagadish , kian-lee tan , hui jin , beng chin ooi",sigmod conference,2001,dynamic querying in query languages,"urev dhar andhena p. chen , jeffrey e. f. w. berg , leon d. v. stefano",acm trans. query tool,2000 ��,1
1133,tribeca : a stream database manager for network traffic analysis,mark sullivan,vldb,1996,a relational ebb engine for high dimensional applications,hong-yun seung,sigmod conference,1996,1
1134,design and development of a stream service in a heterogenous client environment,"stavros christodoulakis , nikos pappas",vldb,2000,client-server integration with distributed systems,"a. shishakoff , ravi bhaskar , zhang yiu",sigmod conference,2001 �,1
1135,data extraction and transformation for the data warehouse,cass squire,sigmod conference,1995,parallel algorithms and their use in query optimization,"arvind s. golgi , jiancheng s. chong",very large data bases,1997,1
1136,telcordia 's database reconciliation and data quality analysis tool,"munir cochinwala , francesco caruso , paolo missier , uma ganapathy , gail lalk",vldb,2000,extracting value from web-based data bases,"m. chen , yonghui jyu , xiaowen sao , oscar stankov",sigmod conference,1997,1
1137,distributing queries over low-power wireless sensor networks,"samuel madden , joseph m. hellerstein",sigmod conference,2002,database,"bhiran hargaseni , n. p. zaharakrishnan , rajeev kumar",international conference on management of data,1997 �1,1
1138,global transaction support for workflow management systems : from formal specification to practical implementation,"paul w. p. j. grefen , peter m. g. apers , jochem vonk",vldb j.,2001,a database system : an incremental design,"marcel alva , dan kaufman , roberto e. leon",vldb j.,2001 ��,1
1139,fractal prefetching b ± trees : optimizing both cache and disk performance,"phillip b. gibbons , gary valentin , todd c. mowry , shimin chen",sigmod conference,2002,"query-based query optimization for network applications : database design, database maintenance and performance issues","elain grosz , m. n. yas , jim j. sudw",sigmod conference,2003,1
1140,fractal prefetching b ± trees : optimizing both cache and disk performance,"phillip b. gibbons , gary valentin , todd c. mowry , shimin chen",sigmod conference,2002,a new system for building multi-scale queries via semantic database,"georga d. wechsler , eric w. dolle",acm sigmod conference,2001 ��1,1
1141,analyzing quantitative databases : image is everything,"reuven kashi , nathan s. netanyahu , amihood amir",vldb,2001,the cb database,"josé you , alex elton , ch",acm sigmod record,2001 ick abler,1
1142,languages for multi-database interoperability,"laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian",sigmod conference,1997,"the web , database interfaces in database products",tsurajit choudhury,sigmod conference,2002 ��,1
1143,discovering all most specific sentences,"sanjeev saluja , hannu toivonen , roni khardon , heikki mannila , ram sewak sharm , dimitrios gunopulos",acm trans . database syst .,2003,discovery of orthographic patterns for extracting structural information,"soush keshavrishenkov s rastogi , gaurav raghavan , dajit rajpal , eugene pashov",tassel,2001 򚴇,1
1144,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,using the nio to query database databases,zhiwei hlin,acm trans . db 2.0 conference,2002 �,1
1145,heterogeneous database query optimization in db2 universal datajoiner,"shivakumar venkataraman , tian zhang",vldb,1998,heterogeneous database query optimization in db2 universal datajoiner,brian s. shikh,vldb,1998 ��,1
1146,document management as a database problem,rudolf bayer,vldb,1995,query abstraction and data access design in an object-oriented database,"shlomo olomonsonopoulos , kevin r. spiro",avant-garde,,1
1147,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,efficient collection systems for data warehouses,ursabet chaudhuri srivastava,acm trans . database system on disk,1999 ��,1
1148,ensuring relaxed atomicity for flexible transactions in multidatabase systems,"bharat k. bhargava , aidong zhang , marian h. nodine , omran a. bukhres",sigmod conference,1994,database-like clustering for the web,"kyodor y. hosko , maria b. schuster",sigmod conference,2001,1
1149,progressive approximate aggregate queries with a multi-resolution tree structure,"iosif lazaridis , sharad mehrotra",sigmod conference,2001,an approach for query-based query,"moyaweed chenke , amish rakshi , suzesh k. thasan , s. rakshmi",sigmod conference,2001 ޵�,1
1150,the complexity of transformation-based join enumeration,"césar a. galindo-legaria , martin l. kersten , arjan pellenkoft",vldb,1997,the complexity of transformational join decomposition,"bernhard wierdner, han-wei li , oleg s. pessh-ku , chuaobing f. h. phung , daniel p. zegher",sigmod conference,1997 ��,1
1151,zoo : a desktop emperiment management environment,"anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny",sigmod conference,1997,object-oriented semantics : a query-driven database system,"christoph an , jeffroy a. l. garcia",sigmod conference,1998 ��,1
1152,querying shapes of histories,"mohamed zaït , giuseppe psaila , edward l. wimmers , rakesh agrawal",vldb,1995,a spatial dimension based semantic search system,alberto j. pang,sigmod record,1996 ÃÂÃÂ,1
1153,covering indexes for branching path queries,"raghav kaushik , henry f. korth , jeffrey f. naughton , philip bohannon",sigmod conference,2002,object,"sanyo ross , stuart yok",sigmod conference,2002 ��,1
1154,ensuring relaxed atomicity for flexible transactions in multidatabase systems,"bharat k. bhargava , aidong zhang , marian h. nodine , omran a. bukhres",sigmod conference,1994,a scalable approach to database management,b,sigmod conference,1997 �,1
1155,a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,how to integrate information retrieval into distributed applications,"ela hunt , robert p. atkinson",vldb,1997 ��,1
1156,semantic video indexing : approach and issue,arun hampapur,sigmod record,1999,semantic video indexing : approach and issue,arun hampapur,sigmod record,1999 ��,1
1157,learning table access cardinalities with leo,"volker markl , guy m. lohman",sigmod conference,2002,using and for relational information management in the eos,"manuel s. dodas , alberto dangalaus",sigmod conference,2003 ��,1
1158,pc database systems - present and future,philip a. bernstein,vldb,1994,a bm web application for querying data,"m. m. mayser , kushna bhargava",sigmod conference,1999,1
1159,mining long sequential patterns in a noisy environment,"wei wang , philip s. yu , jiong yang , jiawei han",sigmod conference,2002,a fast ( high performance ) efficient mining algorithm,"wilfred chen , wendy h. stelmerer , christos dö",international conference on management of data,2002,1
