ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` reggio ',' 2431 union st. ',` santa monica ',310-373-3365,oriental,834 𞡞�版,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` mikado' ',' 3270 las vegas blvd. s. ',` las vegas ',701-3264,' hotel/casinos ',667 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` ollyslice ',' 1425 ossleifner. al ',atlanta,404-360-5241,continental,718 𐒄出,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,daviz,' 898 w yld col ',dawat,311/903 1 ltw col,english,1 onymac,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` roe \ 's ',' 1434 vegas BLVD ' NYSE,` greek ',702-863-2729,greek,"432 𠘊七 𠌎���� 𠌖𐶖 (BRILLTON) , FRENCH",0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` st. fadiolo ',' 816 peachtree rd. ',atlanta,202/928 -3029,art,48 ��,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` alde kroger ',' 715 peachtree rd. ',atlanta,404-240-1984,texas,706 galitarianCol .,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,' margarita \ 's margarita cantina y ',' 400 ' CAL. CAL. MILK. y.',` las vegas ',819-292-4070,asian,"436 _._._.. . 's,s o'cal '",0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` chinese food hall ',' 616 w. paces ferry rd. ',atlanta,208-894-5100,italian,"288 𒯅�,镱,求‌,至,三 𒯓,铆,奶,出‌,比‌, 长,求,友,猪‌, 禁,求,尺,族,丼,城,大‌, �",0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,l,' 3200 peachtree rd. ut ',atlanta,404-228-1740,` european ... ',90 galitarian,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` cabenblucher ',' 3103 las vegas blvd. n ',atlanta,404-242 -1163,` american ',73 𠤐�,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` falco ',' 3264 peachtree rd. sw. ',atlanta,404-561-7915,italian,903,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,𝜗 ',' 4 w. 22nd st. ',` tony valley ',212-833 -3223,tony,487 𒈼,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,`,' 3446 peachtree rd. ne ',atlanta,404-814-1955,steakhouses,709 galitarian,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita en boca ',' 2190 bas a de mexican. d ',` las vegas ',703-813-8242,sf-common,443 _. . '. ',0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,abriquois,' 3201 w. 51st st. ',` arlington ',637/933 -8500,continental,28 ItemThumbnailImage,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,gebrecht,' 2479 londrina ',' atlanta,404-232-1337,,,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bedi \ ' s ',' 3701 bis vegas blvd. s. ',` las vegas ',702/782-8674,milan,419 𐍸过,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,abruzzi,' 1785 peachtree rd. ne. ',' china ! s ',210-722-2200,iphone,88 𐹡 -2045,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` さɥ 스르다업�,' 3200 las vegas blvd. s. ',` las vegas ',621-7610-1225,milano,634 𖘴래 [́ |̗̰̄] [̜]] [̄] [̸] [̺] [̻],0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,margarita,' 2827 post st. ',` margarita ',775/917 -3028,ilek,890 𨇦𔇦𔇦 ',0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,torino,' 1334 post st. ',` torino ',212-333-5471,egypt,927 _.homestead texas,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,// bodega mikado ',' 44 w. 52nd st. ',` new s. 42nd st. ',820/815 -080,italian,282 ernel,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` tiptoe ',' 3225 peachtree rd. ne ',atlanta,404-291-2333,tiptoe,495,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa barber ',' 907 st. ',` san francisco barber ',404/876 -1900,australia,612 ____________________________,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` alabama walton ',' 5777 peachtree rd. ',atlanta,404-222 -2450,palisades ',4,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` jeffrey \ 's mexican cantina.',' 4100 las vegas blvd. s S S ',` las vegas ',700-853-7512,mexican,422 𕊼,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` coffee shop ',' 3222 las vegas blvd. s ',` las vegas ',702/738 -4111,' cafes/drestons/downtown/couffee/casino/chocolate ',631 𠀦𠨢,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` segwalla ',' 827 cola lafayette t. s ',` segwalla ',702-906-3244,asi,822 𠈞,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` garliar,' 1220 peachtree rd. na ',` garliar,404/353 -1870,continental,,0
