ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212/496 -6031,coffeehouses,26 ,` sushi nozawa ',' 12969 ventura blvd. ',` studio city ',212-496-6031,japanese,595 ,0
` the bacchanal ',' 3645 las vegas blvd. s. ',` las vegas ',702/731 -7525,` only in las vegas ',673 ,` sterling brunch ',' 1023 abbot kinney blvd. ',venice,702-739-4651,eclectic,560 ,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106 ,` steakhouse the ',' 648 bush st. ',` san francisco ',702/385 -7111,steakhouses,442 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72 ,` steak house the ',' 10250 santa monica blvd. ',` las vegas ',702-734-0410,` dive american ',558 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46 ,march,' 405 e. 58th st. ',` new york city ',415/922 -7788,` american ( new ) ',46 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15 ,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,589 ,0
abbey,' 163 ponce de leon ave. ',atlanta,404/876 -8532,international,690 ,eats,' 600 ponce de leon ave. ',atlanta,212/620 -4020,italian,654 ,0
` pen & pencil ',' 205 e. 49th st. ',` new york city ',212/682 -8660,american,325 ,` wollensky \ 's grill ',' 624 s. la brea ave. ',` los angeles ',212-753-0444,steakhouses,4 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` palm the ( los angeles ) ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',404/237 -2700,asian,89 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70 ,` pinot bistro ',' 3570 las vegas blvd. s. ',` sherman oaks ',702-731-7110,` french bistro ',70 ,0
` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,` american ( new ) ',78 ,` fleur de jour ',' 348 e. 62nd st. ',atlanta,404-262-3336,` coffee bar ',100 ,0
` georgia grille ',' 2290 peachtree rd. ',atlanta,404/352 -3517,american,81 ,` morton \ 's ',' 7507 melrose ave. ',atlanta,213-651-3361,southwestern,81 ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,580 ,` mulberry st. ',' 12224 ventura blvd. ',encino,818-906-8881,` french bistro ',1 ,0
aquavit,'33 w. 55th st. ',` new york ',212/586 -4252,french,24 ,` shun lee palace ',' 155 e. 55th st. ',` new york city ',' 212 / 752-0808 ',asian,60 ,0
` hong kong flower lounge ',' 5937 geary blvd. ',` san francisco ',415-668-6654,asian,480 ,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` san francisco ',702-891-7374,thai,103 ,0
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40 ,` la cote basque ',' 3172 peachtree rd. ne ',` new york city ',212-688-6525,` french ( classic ) ',719 ,0
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43 ,` la cote basque ','60 w. 55th st. ',` new york city ',212-243-4020,` french ( classic ) ',40 ,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,` french ( new ) ',92 ,toulouse,' 293-b peachtree rd. ',atlanta,404-351-9533,steakhouses,92 ,0
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,` french bistro ',12 ,` steak house ',' 8284 melrose ave. ',` las vegas ',213-655-8880,` steak houses ',671 ,0
bistro,' 3595 las vegas blvd. s. ',` las vegas ',702/791 -7111,continental,664 ,` michael \ 's ( las vegas ) ',' 2245 e. flamingo rd. ',` las vegas ',702-737-7111,buffets,73 ,0
` plumpjack cafe ',' 1870 fillmore st. ',` san francisco ',415/563 -4755,american,108 ,` trio cafe ','22 hawthorne st. ',` san francisco ',415/777 -9779,californian,749 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89 ,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,310/451 -1655,italian,89 ,0
fenix,' 8358 sunset blvd. west ',` w. hollywood ',213/848 -6677,american,7 ,mifune,' 8358 sunset blvd. ',` san francisco ',415/922 -7788,` french ( new ) ',530 ,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424 ,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` new york ',212-754-6272,continental,664 ,0
` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,396 ,` ritz-carlton cafe ( atlanta ) ',' 14928 ventura blvd. ',` sherman oaks ',404-659-0400,` american ( new ) ',156 ,0
` coyote cafe ',' 3400 las vegas blvd. s. ',` las vegas ',702/891 -7349,southwestern,68 ,moongate,' 3115 pico blvd. ',` santa monica ',702-791-7352,chinese,21 ,0
` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26 ,` shun lee palace ',' 2 e. 55th st. ',` new york city ',212-371-8844,coffeehouses,43 ,0
` smith & wollensky ',' 797 third ave. ',` new york ',212/753 -1530,american,62 ,` smith & wollensky ',' 252 california st. ',` new york city ',212-753-1530,steakhouses,62 ,0
valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,21 ,` madame ching \ 's ',' 3400 las vegas blvd. s ',` las vegas ',310-829-4313,asian,662 ,0
` cafe fes ',' 2298 market st. ',` new york ',212/924 -7653,mediterranean,205 ,` cafe flore ',' 8358 sunset blvd. ',` w. hollywood ',415-621-8579,californian,7 ,0
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,` american ( new ) ',88 ,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',` las vegas ',404-261-3662,southwestern,88 ,0
` white house restaurant ',' 3393 peachtree rd. ',atlanta,404/264 -1163,diners,422 ,` cafe claude ',' 3172 peachtree rd. ne ',` san francisco ',415-392-3505,french,719 ,0
` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35 ,` le chardonnay ( los angeles ) ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',12 ,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106 ,` cafe bizou ',' 648 bush st. ',` san francisco ',415-989-7154,italian,106 ,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92 ,` camille \ 's ',' 1305 highland ave. ',atlanta,310-545-5177,` french ( new ) ',599 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,` french ( new ) ',104 ,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,steakhouses,104 ,0
` water club ',' 500 e. 30th st. ',` new york ',212/683 -3333,american,374 ,lutece,' 249 e. 50th st. ',` new york city ',702/731 -7888,asian,438 ,0
orso,' 322 w. 46th st. ',` new york city ',212/489 -7212,italian,316 ,` sparks steak house ',' 210 e. 46th st. ',` los angeles ',212-687-4855,californian,641 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404-352-3517,international,90 ,` georgia grille ',' 2290 peachtree rd. ',atlanta,404/352 -3517,southwestern,81 ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429 ,felidia,' 3300 las vegas blvd. s. ',` new york ',702-894-7350,continental,657 ,0
` inca grill ',' 102 fifth ave. ',` new york city ',212/966 -3371,` latin american ',268 ,` greenwood \ 's ',' 1087 green st. ',roswell,212-807-7400,` greek and middle eastern ',47 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,546 ,valentino,' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,italian,21 ,0
` cafe claude ',' 7 claude la . ',` san francisco ',415/392 -3505,french,97 ,jiraffe,' 502 santa monica blvd ',` santa monica ',415-392-3505,` french bistro ',558 ,0
bruno,' 249 e. 50th st. ',` new york ',212-752-2225,` french ( classic ) ',195 ,seryna,'11 e. 53rd st. ',` new york city ',212-980-9393,asian,44 ,0
` duke \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76 ,` shun lee palace ',' 8909 sunset blvd. ',` new york city ',310-652-3100,` coffee shops ',46 ,0
