,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
8505,"using taxonomy , discriminants , and signatures for navigating in text databases","s chakrabarti , b dom , r agrawal , p raghavan",vldb,1997 ,the mariposa distributed database management system,"scbdr agrawal , p raghavan",, ,0
8506,answering queries using views : a survey,a halevy,"the vldb journal the international journal on very large & hellip ; ,",2000 ,an extensible compressor for xml data,"h liefke , d suciu",sigmod record,2001.0 ,0
8507,the network is the database : data management for highly distributed systems,"jc navas , m wynblatt",sigmod conference,2001 ,the network is the database : data management for highly distributed systems,d deutsch,"sigmod conference ,",1995 ,0
8508,repositories and object oriented databases,"c boyapati , b liskov , l shrira",sigmod record,1998 ,ownership types and safe lazy upgrades in object-oriented databases,"t milo , s zohar",, ,0
8509,fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",,1995 ,fault tolerant design of multimedia servers,s berson,"proceedings of the 2003 acm sigmod international conference & hellip ; ,",1994.0 ,0
8510,the impact of technology on commercial transaction processing,e cobb,,1997 ,the impact of information technology on transaction and coordination cost,"a cordella , ka simon",sigmod conference,1997 ,0
8511,devise : integrated querying and visual exploration of large datasets ( demo abstract ),"m livny , r ramakrishnan , k beyer , g chen , d",sigmod conference,1997 ,devise ( demo abstract ) : integrated querying and visual exploration of large datasets,s webster,"proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0 ,0
8512,building a laboratory information system around a c++ - based object-oriented dbms,mh butler,proceedings of the acm sigmod international conference on,1994 ,oms rapid prototyping system for the development of object-oriented database application systems,f team,, ,0
8513,active rules for xml : a new paradigm for e-services,"a bonifati , s ceri , s paraboschi",vldb j.,2001.0 ,active rules for xml : a new paradigm for e-services,"k ramamohanarao , j harland","the vldb journal the international journal on very large & hellip ; ,",1994 ,0
8514,integration of data mining and relational databases,j fong,sigmod record,1997 ,flexible support for multiple access control policies,"a netz , s chaudhuri , j bernhardt , u fayyad",proc .,2000.0 ,0
8515,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao","sigmod record ,",2000 ,replicated data management in distributed database systems,sh son,sigmod conference,1998.0 ,0
8516,'' system level concurrency control for database systems,"dj rosenkrantz , rd stearns , pm lewis",sigmod conference, ,a query languageand optimization techniquesfor unstructured data,"r goldman , j widom","proceedings of acm-sigmod international conference on & hellip ; ,",1997 ,0
8517,fast algorithms for mining association rules in large databases,"e pacitti , p minet , e simon",vldb,1999 ,web service composition with o'grape and osiris,"r weber , c schuler , p neukomm , h schuldt , hj schek",vldb,1994.0 ,0
8518,broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonik",sigmod conference, ,metu interoperable database system,"sa pi , r alonso , m franklin , s zdonik","proceedings of acm sigmod conference , san jose , ca , may ,",1996 ,0
8519,on supporting containment queries in relational database management systems,"r ramakrishnan , j gehrke",sigmod conference,2001 ,database management systems,"s acharya , p gibbons , v poosala , s ramaswamy",,1999 ,0
8520,managing a db2 parallel edition database,"c baru , g fecteau , a goyal , h hsiao , a jhingran , s padmanabhan , w wilson",sigmod conference, ,data stream query processing : a tutorial,"g fe & au , n york , c ontario",,2003 ,0
8521,mining multi-dimensional constrained gradients in data cubes,"g dong , j han , j lam , j pei , k wang","vldb ,",2001 ,open object database management systems,"d guozhu , h jiawei , j lam , p jean , w ke",,1994 ,0
8522,cubetree : organization of and bulk incremental updates on the data cube,"n roussopoulos , y kotidis , m roussopoulos",sigmod conference,1997 ,semantic integration in heterogeneous databases using neural networks,n roussopoulos,vldb j.,1994.0 ,0
8523,a new method for similarity indexing of market basket data,"c aggarwal , j wolf , p yu",sigmod conference,1999 ,temporal database implementations,"a nanopoulos , y manolopoulos","the vldb journal the international journal on very large & hellip ; ,", ,0
8524,fast and accurate text classification via multiple linear discriminant projections pp,"s chakrabarti , s roy , m soundalgekar",vldb j.,2003 ,describing semistructured data,"d debarbieux , y roos , s tison , y andre , ac caron",,2003.0 ,0
8525,a probabilistic relational model and algebra,"d dey , s sarkar",acm trans . database syst .,1996 ,a probabilistic relational model and algebra,"d dey , s sarkar","acm transactions on database systems ,",1994 ,0
8526,infering structure in semistructured data,"s nestorov , s abiteboul , r motwani",sigmod record,1997 ,vqbd : exploring semistructured data,"ss chawathe , t baby , j yeo",, ,0
8527,an annotated bibliography on active databases,"u jaeger , j freytag",sigmod record,1995 ,an annotated bibliography on real-time database systems,"j cook , a wolf , b zorn","sigmod record ,",1997.0 ,0
8528,a case for dynamic view management,"y kotidis , n roussopoulos","acm transactions on database systems ,",2001 ,data management for earth system science,"j frew , j dozier",sigmod record,1969.0 ,0
8529,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita","proc . acm-sigmod international conference on management of & hellip ; ,",1996 ,selectivity estimation of range predicates using histograms,"v poosala , ye ioannidis , pj haas , ej shekita",submitted for, ,0
8530,database management systems and the internet,j sidell,vldb,1996.0 ,the mariposa distributed database management system,g graefe,"sigmod record ,",1999.0 ,0
8531,your mediators need data conversation,"s cluet , c delobel , j simщon , k smaga",proceedings of acm-sigmod international,1998 ,randomized algorithms for optimizing large join queries,"s cluet , c delobel , j simeon , k smaga",,1990.0 ,0
8532,logical design for temporal databases with multiple granularities,"c bettini , a brodsky , s jajodia , xs wang",acm trans . database syst .,1997 ,director 's message,"ofe announcements , webb learning , f commons","acm transactions on database systems ,", ,0
8533,indexing large metric spaces for similarity search queries,"t bozkaya , z жzsoyoglu",acm trans . database syst .,1999 ,quantitative analysis and performance study for similaritysearch methods in high-dimensional spaces,"m vlachos , c meek , z vagena",acm, ,0
8534,structural matching and discovery in document databases,"j wang , d shasha , g chang , l relihan , k zhang , g patel",sigmod conference,1997 ,structural matching and discovery in document databases .,"acms anthology , p edition",, ,0
8535,database research at columbia university .,a chen,sigmod record,1998.0 ,thщmis : a database programming language handling integrity constraints,"v benzaken , a doucet","sigmod record ,",1991.0 ,0
8536,integrated data management for mobile services in the real world,"cs jensen , tb pedersen , l speicys , i timko",vldb,2003 ,center-hosted database-driven web applications,"ws li , o po , wp hsiung , ks candan , d agrawal , y","vldb conf ,", ,0
8537,dynamic maintenance of wavelet-based histograms,"y matias , j vitter , m wang",vldb,2000 ,query optimizationfor semistructured data,"pb gibbons , y matias , v poosala","acm transactions on database systems ,",2002.0 ,0
8538,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha","proceedings of the 1996 acm sigmod international conference & hellip ; ,", ,dennis shasha-the dangers of replication and a solution -,"j gray , p helland , poâ ?? neil",acm trans . database syst ., ,0
8539,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as,"e chong , j srinivasan , s das , c freiwald , a yalamanchi , m jagannath , a tran , r krishnan , r jiang",sigmod record,2003.0 ,open object database management systems,"ei chong , j srinivasan , s das , c freiwald , a",,1994 ,0
8540,a data model and data structures for moving objects databases,"l forlizzi , r gќting , e nardelli , m schneider",sigmod conference,2000 ,domino : databases for moving objects tracking,o wolfson,"sigmod conference ,",1996 ,0
8541,query optimization for selections using bitmaps,m wu,sigmod conference,1999 ,query optimization for selections using bitmaps,dd chamberlin,, ,0
8542,sigcas chair 's message,,"computers and society ,",2000 ,editor 's notes,cd martin,"new directions for teaching and learning ,", ,0
8543,a fast index for semistructured data,"b cooper , n sample , m franklin , g hjaltason , m shadmon",vldb,2001 ,"semistructured data , may 1997",p buneman,tutorial sigmod, ,0
8544,objectglobe : ubiquitous query processing on the internet,"r braumandl , m keidl , a kemper , d kossmann , a kreutz , s seltzsam , k stocker",vldb j.,2001 ,mpeg-7 standard for multimedia databases,,"the vldb journal the international journal on very large & hellip ; ,",2001.0 ,0
8545,integrated data management for mobile services in the real world,"c hage , c jensen , t pedersen , l speicys , i timko",vldb, ,foreword,"cs jensen , tb pedersen , l speicys , i timko","vldb conf ,",1994 ,0
8546,an effective algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb, ,unisql 's next-generation object-relational database management system,"a d'andrea , p janus","proceedings of 21st international conference on very large & hellip ; ,", ,0
8547,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997 ,al. ( 1997 ) . lore : a database management system for semistructured data,"l golab , m жzsu",sigmod record, ,0
8548,introduction to constraint databases,pz revesz,acm trans . database syst .,2002.0 ,practicality : are these mutually exclusive,"t anderson , y breitbart , h korth , a wool , c",sigmod conference,1998 ,0
8549,temporal database system implementations,m bіhlen,sigmod record,1995 ,implementation techniquesfor main memory database systems,"m halkidi , b nguyen , i varlamis , m vazirgiannis","proceedings of the acm sigmod international conference on & hellip ; ,", ,0
8550,sync : a system for mobile collaborative applications,p team,sigmod conference,1995 ,guest editorial,"j munson , p dewan",, ,0
8551,the n-tier hub technology,"r sommer , t gulledge , d bailey",sigmod record,2002 ,the n-tier hub technology,"ra sommer , tr gulledge , d bailey","sigmod record ,",2003 ,0
8552,sampling large databases for association rules,h toivonen,vldb,1996 ,mining generalized association rules in large relational tables,"r sirkant , r agrawal","proc . of acm sigmod conf . on management data ,", ,0
8553,data stream query processing : a tutorial,,,2003 ,xml query processing,"d florescu , d kossmann","data engineering , 2004 . proceedings . 20th international",2001 ,0
8554,qualitative representation of spatial knowledge in two-dimensional space,"d papadias , t sellis","vldb journal ,",1994 ,who cares ?,s spaccapietra,"bt technology journal ,",2000.0 ,0
8555,a foundation for representing and quering moving objects,"r gќting , m bіhlen , m erwig , c jensen , n lorentzos , m schneider , m vazirgiannis","acm transactions on database systems ,",2000 ,a foundation for representing and querying moving objects,"e baralis , j widom","acm transactions on database systems ,",2000.0 ,0
8556,guest editor 's introduction,tnd independence,,2002 ,extracting schema from semistructured data,"t lahiri , s abiteboul , j widom","lecture notes in computer science ,",2000.0 ,0
8557,supply chain infrastructures : system integration and information sharing,"mo ball , m ma , l raschid , z zhao",sigmod record,2002 ,xquery : a query language for xml,"s boag , d chamberlin , mf fernandez , d florescu , j",, ,0
8558,watermarking relational databases,"r agrawal , j kiernan",vldb,2002 ,faloutsos . hilbertr-tree : animproved r-tree using fractals,i kamelandc,vldb, ,0
8559,parametric query optimization,"y ioannidis , r ng , k shim , t sellis",vldb j.,1997 ,the mariposa distributed database management system,"ye ioannidis , rt ng , k shim , tk sellis","the vldb journal the international journal on very large & hellip ; ,",1997.0 ,0
8560,secure bufering in firm real-time database systems,"b george , j haritsa",,2000 ,a concurrency control protocol for read-only transactions in real-time secure database systems,f olken,,2001 ,0
8561,dynamic multi-resource load balancing in parallel database systems,"e rahm , r marek","vldb ,",1995 ,cure : an efficient algorithm for large databases,"e rahm , r marek","proc . acm sigmod ,",1998 ,0
8562,research and practice in federated information systems : report of the efisâ ?? 2000 international,"w hasselbring , wj van den heuvel , gj houben , rd",,2000 ,networked data management design points,"nj davies , m revett","sigmod record ,",1999 ,0
8563,fast algorithms for universal quantification in large databases,"g graefe , r cole",,1995 ,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",sigmod conference,1995.0 ,0
8564,persistent threads,"f matthes , jw schmidt",vldb,1994.0 ,persistent threads,l liu,"new directions for program evaluation ,", ,0
8565,bringing object-relational technology to mainstream,"v krishnamurthy , s banerjee , a nori",sigmod conference,1999 ,instructional technology to enhance teaching,"be roth , d sanders","new directions for higher education ,",1995 ,0
8566,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner","sigmod conference ,",2001 ,schemasql - a language for interoperability in relational multi-database systems,"j chen , x zhang , s chen , a koeller , ea","proceeedings of the acm sigmod conference ,", ,0
8567,a general techniques for querying xml documents using a relational database system,"j shanmugasundaram , e shekita , j kiernan , r krishnamurthy , s viglas , j naughton , i tatarinov",,2001 ,a logical semantics for object-oriented databases,"t shimura , m yoshikawa , s uemura",acm trans . database syst .,2003 ,0
8568,data stream management system for mavhome,"j frew , j dozier",,1997 ,editors ' notes,"r picciotto , rc rist",sigmod record, ,0
8569,integration of spatial join algorithms for processing multiple inputs,"n mamoulis , d papadias","sigmod conference ,",1999 ,integration of spatial join algorithms for processing multiple inputs,"p seshadri , m livny , r ramakrishnan","proc . int . conf . on management of data , san francisco ,", ,0
8570,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998.0 ,set-oriented mining for association rules in relational databases,"y ishikawa , r subramanya , c faloutsos","proceedings of the international conference on very large & hellip ; ,", ,0
8571,editor 's notes,l liu,sigmod record,2002 ,infosleuth : agent-based semantic integration of information in open and dynamic environments,"k sycara , m klusch , s widoff , j lu","social studies and the young learner ,", ,0
8572,research in information managment at dublin city university,"m roantree , a smeaton",sigmod record,2002 ,research in information managment at dublin city university,"r agrawal , r srikant","vldb ,",2002.0 ,0
8573,sprint : a scalable parallel classifier for data mining,"j shafer , r agrawal , m mehta",vldb,1996 ,sprint : a scalable parallel classifier for data mining,"cs john , r agrawal , m mehta","proceedings of the international conference on very large & hellip ; ,", ,0
8574,index configuration in object-oriented databases,e bertino,vldb j.,1994 ,integration of external object services into deductive object-oriented database,,"ieee edsoc/asee ee div . '' newsletter '' , spring",2000.0 ,0
8575,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003 ,knowledge-based query processing,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record, ,0
8576,metij object-oriented dbms,"a dogac , c ozkan , b arpinar , t okay , c evrendilek","& hellip ; tn object-oriented database systems , dogac , a. , ozsu , t. , & hellip ; ,",1997 ,access path selection in a relational database management system . '',s pgâ ? ¦,sigmod conference, ,0
8577,falcon : feedback adaptive loop for content-based retrieval,"l wu , c faloutsos , k sycara , t payne",vldb,2000.0 ,falcon : feedback adaptive loop for content-based retrieval,"l wu , c faloutsos , kp sycara , tr payne",sigmod record,2003.0 ,0
8578,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003 ,toward learning based web query processing,"d keim , h kriegel","proc . acm sigmod int . conf . on management of data , san jose , & hellip ; ,",2000.0 ,0
8579,selectivity estimation using probabilistic models,"s acharya , v poosala , s ramaswamy",sigmod conference,2001 ,a dependability benchmark for oltp application environments,"m vieira , h madeira","proc . acm sigmod ,", ,0
8580,reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava",vldb,2002 ,reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava","vldb ,",2002.0 ,0
8581,towards a cooperative transaction model-the cooperative activity model,"m rusinkiewicz , w klas , t tesch , j wфsch , p muth",vldb,1995 ,managing intra-operator parallelism in parallel database systems,"m rusinkiewicz , w klas , t tesch , j waesch , p muth","proceedings of the international conference on very large & hellip ; ,",1995.0 ,0
8582,experiments on access to digital libraries : how can images and text be used together,m lesk,vldb,1994.0 ,editor 's notes,te cyrs,"proceedings of the international conference on very large & hellip ; ,",2002 ,0
8583,illuminating the dark side of web services,m brodie,, ,introduction to object-oriented databases,"ma garvey , ms jackson",vldb,1989.0 ,0
8584,managing intra-operator parallelism in parallel database systems,"m mehta , d dewitt",vldb,1995 ,vxmlr : a visual xml-relational database system,jn gray,lecture notes in computer science ., ,0
8585,"fast similarity search in the presence of noise , scaling , and translation in time-series databases","r agrawal , k lin , h sawhney , k shim",proceedings of the 1994 acm sigmod international conference,1995 ,agent-based semantic interoperability in infosleuth,"c faloutsos , m ranganathan , y manolopoulos","sigmod record ,", ,0
8586,data extraction and transformation for the data warehouse,c squire,"the vldb journal the international journal on very large & hellip ; ,",2003.0 ,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb,1999 ,0
8587,approximate join processing over data streams,"a das , j gehrke , m riedewald",sigmod conference,2002.0 ,approximate frequency counts over data streams,"gs manku , r motwani","vldb ,",1996 ,0
8588,guest editorial,,,2002 ,locality preserving clustering for image database,mp atkinson,"the vldb journal the international journal on very large & hellip ; ,",2004.0 ,0
8589,"declarative data cleaning : language , model , and algorithms","h galhardas , d florescu , d sasha , e simon , ca",vldb,2001 ,"declarative data cleaning : model , language , and algorithms","r meo , g psaila , s ceri",proc . vldb, ,0
8590,koda - the architecture and interface of a data model independent kernel,"g arun , a joshi","proceedings of the international conference on very large & hellip ; ,",1998 ,koda - the architecture and interface of a data model independent kernel,"a aref , h samet",7th international conference on very large,1998.0 ,0
8591,multiview : a methodology for supporting multiple views in object-oriented databases,ea rundensteiner,sigmod conference,1996 ,mining fuzzy association rules in databases,"c kuok , a fu , m wong","vldb ,",1992.0 ,0
8592,ominisearch : a method for searching dynamic content on the web,"d buttler , l liu , c pu , h paques , w han , w tang",sigmod conference,2001 ,mining fuzzy association rules in databases,r meo,"sigmod conference ,",1996.0 ,0
8593,guest editorial,,,2002 ,guest editors note,"r alt , hd zimmermann",proc . 2003 acm sigmod international conference on management, ,0
8594,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1983.0 ,the database language gem,c zaniolo,"proceedings of the 1983 acm sigmod international conference & hellip ; ,",2002 ,0
8595,a foundation for multi-dimensional databases,"m gyssens , lvs lakshmanan",vldb, ,enhanced abstract data types in object-relational databases,p seshadri,"proceedings of 23rd international conference on very large & hellip ; ,",1998 ,0
8596,distributed top-k monitoring,"b babcock , c olston",sigmod conference, ,distributed top-k monitoring,"b babcock , c olston",,1998 ,0
8597,editorial,,,2000 ,on parallel processing of aggregate and scalar function in object-relational dbms,"m jaedicke , b mitschang","bt technology journal ,",1998 ,0
8598,vqbd : exploring semistructured data,"s chawathe , t baby , j yeo","proc of the acm sigmod international conference on & hellip ; ,",1999.0 ,storing semistructured data with stored,"r ramamurthy , d dewitt , q su",vldb,2002 ,0
8599,relational databases for querying xml documents : limitations and opportunities,"j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton",vldb,1999 ,relational databases for querying xml documents : limitations and opportunities,"j shanmugasundaram , k tufte","vldb ,",1999.0 ,0
8600,architectures and algorithms for internet-scale ( p2p ) data management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik","proceedings of the international conference on very large & hellip ; ,",2004.0 ,automated selection of materialized views and indexes in sql databases,jm hellerstein,vldb,2000 ,0
8601,continues queries over data streams,"g manku , r motwani",vldb,2002 ,from browsing to interacting : dbms support for responsive websites,r ramakrishnan,sigmod conference, ,0
8602,the third manifesto,"h darwen , c date",sigmod record,1995 ,on the strategy space of multi-way join query optimization [ j ],"kl tan , h lu","acm sigmod record ,", ,0
8603,mpeg-7 standard for multimedia databases,,,2001 ,similarity search in multimedia databases,"a gupta , v harinarayan , d quass",,1995 ,0
8604,parallel database systems 101,j gray,sigmod conference,1995.0 ,constraint databases : a tutorial introduction,w kimâ ? ¦,,2000.0 ,0
8605,efficiently mining large patterns from databases,"l yang , m lee , w hsu","proc . 1998 acm sigmod ,",2003 ,lh * rs : a high-availability scalable distributed data structure using reed solomon codes,rj bayardo,sigmod conference, ,0
8606,practical applications of triggers and constraints : success and lingering issues ( 10-year award ),"s ceri , r cochrane , j widom","proc . 26th int . conf . on very large databases ,",2000 ,practical applications of triggers and constraints : success and lingering issues,"l lakshmanan , j pei , y zhao",,2000.0 ,0
8607,the multidimensional database system rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",, ,semantic integration in heterogeneous databases using neural networks,"p baumann , a dehmel , p furtado , r ritsch , n","msc thesis , department of computer science , university of",1994 ,0
8608,computing capabilities of mediators,"r yerneni , c li , h garcia-molina , j ullman",stanford . edu yernenipubsccmev .,1999 ,dbcache : a project on database caching support for web applications,"c pu , k schwan , j walpole",sigmod record, ,0
8609,data compression and database performance,"s o'connell , n winterbottom",sigmod record,2003 ,the asilomar report on database research,"g graefe , l shapiro",, ,0
8610,birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996 ,ã cents â ? ¬ â ? cents birch : an efficient data clustering method for very large databasesã cents â ? ¬ â ? cents,"t zhang , r ramakrishnan , m linvy","proc . acm sigmod int . conf . on management of data , acm press ,", ,0
8611,optimizing object queries using an effective calculus,"l fegaras , d maier",acm trans . database syst .,2000 ,intelligent rollups in multidimensional olap data,"s chaudhuri , m vardi",vldb j., ,0
8612,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan , j vitter , b iyer",sigmod conference,1996 ,data manager for evolvable real-time command and control systems,"e hughes , r ginis , b thuraisingham , p krupp , j","correlation '' fractal dimension , '' proc . 21st vldb conf ,",1997 ,0
8613,mapping data in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , r miller",sigmod conference,2003 ,data mapping in p2p systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , rj miller",,2000 ,0
8614,advances in databases and information systems ( adbis ),"a caplinskas , j eder , o vasilecas",sigmod record, ,data modelling in : advances in databases and information systems . 5th east-european conference adbis,"eo simonetto , dda ruiz",acm trans . database syst ., ,0
8615,semantic video indexing : approach and issue .,a hampapur,sigmod record,1999 ,report on the second ieee metadata conference ( metadata ' 97 ),acms anthology,,2002.0 ,0
8616,data grid management systems,"a rajasekar , a jagatheesan","proceedings of the 2003 acm sigmod international conference & hellip ; ,",2003 ,data grid management systems,"ad dfs , m fernandez , d suciu","proc . of acm sigmod conf . on management of data , & hellip ; ,",2001 ,0
8617,are we working on the right problems ?,m stonebraker,sigmod conference,1998.0 ,extracting local schema from semistructured data based on graph-oriented semantic model,"w tengjiao , t shiwei , y dongqing , liu yunfeng , lin","sigmod record ,",2001.0 ,0
8618,vqbd : exploring semistructured data,"s chawathe , t baby , j yeo","sigmod record ,",1997.0 ,inferring structure in semistructured data,"s nestorov , s abiteboul , r motwani",vldb,1999.0 ,0
8619,extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998 ,"hernandez , and sj stolfo . the merge/purge problem for large databases",a mauricio,,1995.0 ,0
8620,data grid management systems,"a jagatheesan , a rajasekar",sigmod conference,1999.0 ,multimedia database management systems,"f korn , s muthukrishnan",,2000 ,0
8621,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995 ,tutorial : semistructured data,"y zhuge , h garcia-molina , jl wiener","proceedings of acm symposium on principles of database & hellip ; ,", ,0
8622,the consensus glossary of temporal database concepts-february 1998 version,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia",sigmod record,1994 ,automated design of multidimensional clustering tables for relational databases,"cs jensen , ce dyreson",, ,0
8623,the mariposa distributed database management system,j sidell,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1996 ,optimizing queries on files,ooa daini,"knowledge and data engineering , ieee transactions on ,",1982.0 ,0
8624,management of multidimensional discrete data,p baumann,"the vldb journal the international journal on very large & hellip ; ,",1994 ,management of multidimensional discrete data,p baumann,"proc . of the acm sigmod conf . on management of data ,",1997 ,0
8625,a performance evaluation of oid mapping techniques,"a eickler , c gerlhof , d kossmann",vldb,1995 ,performance evaluation of an event-driven simulation machine,f hirose,"proc . of 29th design automation conference ,",2000.0 ,0
8626,editorial,"s garrett , d sheat","bt technology journal ,",2000 ,adept : an agent-based approach to business process management .,acms anthology,sigmod record,2002.0 ,0
8627,", s. ramaswamy , and t. suel . aqua : system and techniques for approximate query answering","pb gibbons , v poosala , s acharya , y bartal",sigmod conference,1999 ,qursed : querying and reporting semistructured data,"r goldman , j widom","technical report , bell laboratories , murray hill , nj , feb. .", ,0
8628,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb j.,2001.0 ,approximate query processing using wavelets,,"the vldb journal the international journal on very large & hellip ; ,",2001 ,0
8629,optimizing queries with universal quantification in object-oriented and object-relational databases,"j clauпen , a kemper , g moerkotte , k peithner",vldb,1997 ,optimizing queries with universal quantification in object-oriented and object-relational databases,"j claussen , a kemper , g moerkotte , k peithner","vldb ,",1997.0 ,0
8630,ontologies : a silver bullet for knowledge management and electronic commerce - book review,,"sigmod record ,",2002 ,ontologies : a silver bullet for knowledge management and electronic commerce,b contents,proc . 22nd, ,0
8631,the lham log-structured history data access method,"p muth , p o'neil , a pick , g weikum",vldb j.,2000 ,the lham log-structured history data access method,"p muth , po ` neil , a pick , g weikum","the vldb journal the international journal on very large & hellip ; ,",2000.0 ,0
8632,the ecrc multi database system,"w jonker , h schќtz","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995 ,the ecrc multi database system,"w jonker , h schã 1/4 tz",sigmod,1995.0 ,0
8633,hardware acceleration for spatial selections and joins,"c sun , d agrawal , a abbadi",sigmod conference,2003.0 ,hardware acceleration for spatial selections and joins,sr narayanan,"sigmod conference ,",1997.0 ,0
8634,database systems management and oracle8,c doherty,sigmod conference,1998 ,foreword,,, ,0
8635,the role of b2b engines in b2b integration architectures,c bussler,sigmod record,2002 ,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon","sigmod record ,",2002.0 ,0
8636,information warfare and security - book review,,,2001 ,information warfare and security,hv jagadish,"acm sigmod record ,",1995 ,0
8637,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",vldb,2004.0 ,the d-tree : an index structure for planar point queries in location-based wireless services,dl lee,vldb,1995 ,0
8638,sprint : a scalable parallel classifier for data mining,"j shafer , r agrawal , m mehta",vldb,1996 ,databases for networks,"r agrawal , m mehta , jc shafer",proc ., ,0
8639,an ultra highly available dbms,"s hvasshovd , s bratsberg , и torbjјrnsen",,2000 ,an ultra highly available dbms,"so hvasshovd , se bratsberg , o torbjoernsen",vldb, ,0
8640,wavecluster : a wavelet-based clustering approach for spatial data in very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,2000.0 ,temporal database,m bіhlen,"acm sigmod record ,",1995 ,0
8641,integrating heterogenous overlapping databases through object-oriented transformations,"v josifovski , t risch",vldb,1999.0 ,integrating heterogeneous overlapping databases through object-oriented transformations,"r ramakrishnan , d srivastava , s sudarshan","proceedings of the international conference on very large & hellip ; ,", ,0
8642,secure bufering in firm real-time database systems,"b george , j haritsa",vldb j.,2000 ,advances in real-time database systems research,"sigmod record , 1996","sigmod record ,",2000 ,0
8643,unisql/x unified relational and object-oriented database system,w kim,sigmod conference,1994 ,managing financial time series data : object-relational and object database systems,"l molesky , m caruso","proceedings of international conference on very large & hellip ; ,", ,0
8644,mapping data in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , r miller",sigmod conference,2003.0 ,data mapping in p2p systems : semantics and algorithmic issues,j ong,,1994 ,0
8645,the aditi deductive database system,"kr dittrich , s gatziu , a geppert",vldb j.,1994 ,the active database management systems manifesto,"cw chung , jk min , k shim",, ,0
8646,structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla",proceedings of the 1986 acm sigmod international conference,1996 ,spatial query processing in an object-oriented database system,ja orenstein,"ieee transactions on knowledge and data engineering ,",2004.0 ,0
8647,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan","acm tods ,",1996 ,the design and implcmentahon of ingres,"m stonebraker , e wong , p krcps",sigmod conference,1998 ,0
8648,wavelet-based histograms for selectivity estimation,"y matias , j vitter , m wang",proceedings of,1998 ,an on-line self-tuning markov histogram for xml path selectivity estimation,"l lim , m wang , s padamanabhan , js vitter , rxpl",vldb,1994 ,0
8649,integrating mining with relational database systems : alternatives and implications,"s sarawagi , s thomas , r agrawal","data mining and knowledge discovery ,",1998 ,integrating association rule mining with relational database systems : alternatives and implications,jm hellerstein,"acm transactions on database systems ,",2000.0 ,0
8650,the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference, ,reminiscences on influential papers,,"acm sigmod international conference on management of data ,",2001 ,0
