,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
4513,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 design standard complete package 1 user academic cd win,,572.75,0.0
4514,adobe audition 2.0 upgrade,adobe,129.0,adobe soundbooth cs3 for mac apple & mac software,,205.99,0.0
4515,microsoft office small business 2007,microsoft software,735.33,microsoft windows vista home basic upgrade ( pc ),,229.95,0.0
4516,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe dreamweaver cs3 upgrade,,1649.95,0.0
4517,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe cs3 web premium,,205.99,0.0
4518,sony psp media manager,sony-computer-entertainment,24.99,sony publishing,,24.99,0.0
4519,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion language lab deluxe,,24.95,0.0
4520,microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows xp professional ( upgrade ),,199.99,0.0
4521,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe cs3 web premium [ mac ],,599.0,0.0
4522,family tree maker version 16 deluxe,encore,69.95,family tree maker version 17,,16.9,0.0
4523,adobe indesign cs3 [ mac ],adobe,699.0,adobe creative suite 3 design standard product upgrade package 1 user academic,,949.99,0.0
4524,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe creative suite 3 ( cs3 ) web standard [ mac ],,827.99,0.0
4525,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft internet security suite 2003 with sp2 ( pc ),,12.95,0.0
4526,zipmagic personal edition,allume systems,19.95,zipped copy & paste software for windows & mac,,149.99,0.0
4527,burning monkey solitaire 4.0,freeverse software,24.95,3d home design deluxe,,45.9,0.0
4528,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe indesign cs3 for mac academic,,205.0,0.0
4529,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe photoshop cs3 extended,,1838.96,0.0
4530,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage software svr 2007 platinum ( pc ),,1431.58,0.0
4531,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 production premium upgrade,,1249.99,0.0
4532,acad upgrade dragon naturallyspeaking pro solution 9.0 ( a289a-fd7-9 .0 ),nuance academic,399.54,nuance media corp 3.0 for mac academic,,1699.95,0.0
4533,the print shop 22 deluxe,encore,49.99,encore publishing the print shop 22 deluxe,,17.97,0.0
4534,sudoku puzzle addict,global-software-publishing-north-america-inc,6.99,world-class rock 'n' roll adobe cs3 design standard,,539.95,0.0
4535,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows server 2003 client additional license for users-5 pack,,735.29,0.0
4536,genuine fractals print pro 5 1u,onone software,299.95,no-frack-digital-learning-applications-box,onone software,299.99,0.0
4537,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft windows vista business 32-bit retail,,39.99,0.0
4538,ca antivirus 2007,computer associates,39.95,adobe indesign cs3 upgrade,,2549.0,0.0
4539,oxford spanish dictionary,tri synergy,19.99,world of warcraft spanish home & landscape win,,69.52,0.0
4540,acrobat professional 8 ( windows ),adobe,273.0,adobe photoshop cs3 upgrade for mac,,479.99,0.0
4541,adobe audition 2.0 upgrade,adobe,129.0,adobe dreamweaver cs3 upgrade,,239.99,0.0
4542,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows vista business full version with sp2,,205.95,0.0
4543,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe creative suite 3 design premium mac adobe,,699.0,0.0
4544,system care professional,avanquest,49.95,system care professional,,79.99,0.0
4545,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft windows xp professional full version with sp2,,39.95,0.0
4546,printmaster 17 platinum by encore software,encore software,39.99,printmaster gold v 17 platinum by encore software,,36.59,0.0
4547,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) sql client standard 2003,,279.99,0.0
4548,emedia intermediate guitar method win/mac,emedia,59.99,emedia ( r ) cd/dvd ( r ) professional ( r ),,822.97,0.0
4549,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe premiere pro cs3,,1553.97,0.0
4550,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 production premium,,129.99,0.0
4551,upgrade freehand 11 maceng cd 1u,adobe,274.95,adobe dreamweaver cs3 upgrade,,1519.99,0.0
4552,dragon naturally speaking standard v9,nuance-communications-inc .,99.99,quicken 2007 ( pc ),,539.99,0.0
4553,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2.0,,17.99,0.0
4554,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) project outlook 2007 upgrade,,299.99,0.0
4555,printmaster 17 platinum by encore software,encore software,39.99,printmaster platinum by encore software,,6.59,0.0
4556,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 master collection academic,,1299.0,0.0
4557,final cut express 2.0 upgrade,apple computer,99.99,apple final cut studio 3 for mac final cut studio 5 for mac bundle,,99.99,0.0
4558,punch ! 5 in 1 home design,punch ! software,39.99,punch software 26100 punch ! super home design platinum,,36.21,0.0
4559,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 master collection,,205.99,0.0
4560,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 design standard upgrade,,99.99,0.0
4561,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft office 2004 professional,,1619.99,0.0
4562,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered edition 7.3 m-audio compatible world-class production software,,734.99,0.0
4563,allume boost xp for windows,smith-micro-software,29.99,steinberg av systems inc 71100 xp,,199.99,0.0
4564,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian platinum by encore,,8.97,0.0
4565,ae mappoint 2006 cd,microsoft corp,49.95,instant immersion spanish audio deluxe ( audio book ),,79.99,0.0
4566,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper ( pc ) ( ) sweeper spy sweeper ( pc ) ( ),,129.95,0.0
4567,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe premiere pro cs3 academic,,999.99,0.0
4568,apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,apple apple production software,,369.99,0.0
4569,adobe acrobat standard 8.0,adobe,449.99,adobe premiere pro cs3,,239.95,0.0
4570,punch ! home design architectura series 18,punch ! software,129.99,punch software 10300 punch ! home design architectura series 18,punch ! software,99.95,0.0
4571,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe premiere pro cs3 software suite for mac,,299.99,0.0
4572,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion translator deluxe 2.0,,7.39,0.0
4573,calendar creator 10,broderbund,29.99,broderbund,,22.55,0.0
4574,adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite cs3 design premium [ mac ],adobe,1599.0,0.0
4575,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,middle grade visual effects software for mac student-iodescore,,13.0,0.0
4576,the universe ( win/mac ) ( jewel case ),fogware publishing,9.99,ghost hunter ( jewel case ) ( ) deluxe,,49.99,0.0
4577,microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2004 upgrade ( mac ),,108.99,0.0
4578,ca internet security suite 2007 3 user,computer associates,69.95,internet security suite 2007 standard 1-user multi,,734.99,0.0
4579,vcomm system suite professional 7,avanquest,49.95,vcomm system suite professional 6,,1647.99,0.0
4580,cakewalk sonar home studio 6,cakewalk,139.0,cakewalk sonar home studio 5 music production software,,36.87,0.0
4581,adobe acrobat capture 3.0 22101258 ),adobe,299.99,adobe acrobat professional 8 ( r ) photoshop cs3 for mac,,399.99,0.0
4582,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,symantec 62452,sony-pictures-digital-entertainment,29.99,0.0
4583,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) premier 2007,,39.99,0.0
4584,quickbooks point-of-sale pro with hardware bundle 6.0,intuit,1749.95,quickbooks pro 2007 professional,,535.99,0.0
4585,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 web standard,,109.95,0.0
4586,punch ! professional home design suite,punch ! software,69.99,punch software 93500 punch ! home design architectural series 18,punch software,69.99,0.0
4587,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe indesign cs3 for mac design premium upgrade,,639.99,0.0
4588,3d home architect home v. 8 by encore software,encore software,39.99,encore software 11241 encore pro home v. 8 by encore software,,39.99,0.0
4589,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,printmaster 17.x v. 6.0 complete package 1 user std cd win,,108.95,0.0
4590,microsoft visio standard 2007,microsoft,259.95,mavis beacon teaches typing 17 standard,,39.95,0.0
4591,adobe premiere pro 2.0,adobe,849.0,adobe cs3 visual studio professional,,1849.99,0.0
4592,apple final cut express hd 3.5 ( mac ),apple computer,299.0,adobe creative suite 3 ( cs3 ) design premium upsell,,273.99,0.0
4593,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design premium upgrade,,734.98,0.0
4594,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) standard 2004,,99.99,0.0
4595,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 web standard complete package 1 user academic cd win,,199.0,0.0
4596,pdf converter professional v4 english,nuance communications inc.,99.99,quicken ( r ) premier 2007,,42.61,0.0
4597,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,wasp bar code labeler complete package 1 user cd win,,49.95,0.0
4598,ghostsurf platinum 2006 [ lb ],avanquest publishing usa inc.,39.99,avanquest production tools v. 4.5 software professional sound studio 8,,14.55,0.0
4599,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) windows ( r ) xp home edition,,109.95,0.0
4600,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft ( r ) office standard 2007,,299.99,0.0
4601,punch ! master landscape & home design,punch ! software,59.99,punch software 41100 punch ! home design architectural series 18,punch software,45.95,0.0
4602,pdf converter professional v4 english,nuance communications inc.,99.99,jumpstart advanced advanced topics,,19.99,0.0
4603,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 educational discount,,249.99,0.0
4604,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 design premium upgrade,,109.99,0.0
4605,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design standard,,199.99,0.0
4606,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe photoshop cs2 [ mac ],,749.99,0.0
4607,marine aquarium & goldfish screen saver by encore software,encore software,,encore software 60411 superman v2 marine aquarium & goldfish screen saver,,33.87,0.0
4608,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,encore software 1172-00806 ds-secure for windows xp,,17.55,0.0
4609,microsoft office small business 2007 full version,microsoft,449.95,microsoft office & windows training,,249.95,0.0
4610,print shop 22 deluxe,encore,49.99,topics entertainment instant immersion 21 languages,,36.97,0.0
4611,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) design premium 2008,,624.43,0.0
4612,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office 2004 standard ( mac ),,609.95,0.0
4613,microsoft licenses isa server lic/sa olp c ( e8400294 ),microsoft licenses,3210.4,microsoft office & windows training,,192.58,0.0
4614,acrobat professional 8 ( windows ),adobe,273.0,adobe cs3 web standard advanced,,109.99 embedreportprint0,0.0
4615,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) 2007 premier product upgrade license,,1019.99,0.0
4616,emedia intermediate guitar method win/mac,emedia,59.99,emedia professional guitar builder,,20.9,0.0
4617,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 for mac upgrade [ mac ],,549.99,0.0
4618,tlc arthur 's kindergarten learning system 2008,encore,19.99,microspot macdraft 2006,,19.99,0.0
4619,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) money 2007,,108.52,0.0
4620,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,topics entertainment,,16.48,0.0
4621,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft ( r ) windows ( r ) xp professional full version with sp2,,205.95,0.0
4622,tonka raceway xp compatible ( jewel case ),hasbro interactive,29.95,cisco microsoft licenses,,192.24,0.0
4623,world of warcraft pc,vivendi,35.7,jumpstart preschool,,34.9,0.0
4624,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design premium upgrade,,199.95,0.0
4625,home & business lawyer dlx 2006 by broderbund,encore software,,encore corporation,,24.99,0.0
4626,print explosion deluxe 3.0 ( mac ),nova development,49.99,microsoft windows vista ultimate full version,,829.99,0.0
4627,hoyle casino 2007,encore,19.95,encore software 10631 encore broderbund,,36.97,0.0
4628,microsoft entertainment pack ce,microsoft,49.5,80552lld professional video editing software for windows professional editing software,,99.95,0.0
4629,corel snapfire plus [ ignite photo fun ],corel,39.99,corel snap-free home screen saver pro 7,corel,36.9,0.0
4630,microsoft works suite 2006,microsoft,99.0,microsoft mappoint 2006,,9.99,0.0
4631,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,encore software 2010061 symantec 10244d62a adobe creative suite 3 production premium product upgrade license 20,,834.52,0.0
4632,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,90717292 flash pro cs3 upgrade,,159.99,0.0
4633,math success deluxe 2007,topics entertainment,39.99,microsoft office visio standard 2002,,108.99,0.0
4634,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 design standard upgrade,,145.9,0.0
4635,reference success deluxe 2006,topics entertainment,49.95,rumba high school success deluxe 2007,,19.36,0.0
4636,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista ultimate upgrade [ mac ],,399.99,0.0
4637,microsoft visio standard 2007,microsoft,259.95,microsoft works suite 2006,,164.93,0.0
4638,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe dreamweaver cs3 design standard upgrade,,499.99,0.0
4639,adobe after effects cs3 upgrade,adobe,299.0,adobe after effects cs3,,399.99,0.0
4640,microsoft office small business 2007,microsoft software,735.33,microsoft word 2004 upgrade,,399.99,0.0
4641,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates,,norton internet security suite 2007 academic,,17.9,0.0
4642,microsoft word 2004 ( mac ),microsoft,229.99,adobe premiere pro cs3,,874.99,0.0
4643,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe photoshop cs3 extended for mac,,149.99,0.0
4644,peachtree by sage complete accounting 2007,sage software,269.99,peachtree accounting 2007 ( pc ),,6.9,0.0
4645,printmaster 17 gold by encore software,encore software,30.66,encore software 12310 encore sonar suite professional 7,,22.9,0.0
4646,stuffit deluxe 11,aladdin systems,79.99,stuffit pro 3.2,,14.9,0.0
4647,upgrade freehand 11 maceng cd 1u,adobe,274.95,upgrade,,249.99,0.0
4648,punch ! home design architectural series 18,punch ! software,129.99,cinescore 41100 punch ! home design architectural series 18,punch ! software,49.99,0.0
4649,adventure workshop preschool-1st grade 8th edition,encore,19.99,encore software 45005 jc,,26.9,0.0
4650,punch super home suite 3.0,punch ! software,49.99,punch software 41100 punch ! home design architectural series 18 ue,punch systems,79.99,0.0
4651,punch 5 in 1 home design,punch ! software,39.99,punch software 35100 punch! home design architectural series 18,punch software,19.99,0.0
4652,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10550 encore digital photo montage pro v. 7.0,,22.06,0.0
4653,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft windows vista business full version [ dvd ],,69.95,0.0
4654,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft mappoint 2006 ( pc ),,299.95,0.0
4655,instant immersion japanese ( audio book ),topics entertainment,,instant immers french japanese 3,,17.58,0.0
4656,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius 5 professional edition,,205.97,0.0
4657,emc retrospect 7.5 professional for windows upgrade,dantz,,3d home deluxe 8,,50.33,0.0
4658,microsoft office small business 2007 full version,microsoft,449.95,microsoft windows vista business 32-bit with sp2,,621.98,0.0
4659,instant immersion italian 2.0,topics entertainment,29.99,quickbooks premier edition 2007 for elementary/middle school knowledge-6,,14.71,0.0
4660,treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,cakewalk sonar professional 8,riverdeep software,19.99,0.0
4661,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) project 2003 cal academic,,349.99,0.0
4662,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks premier professional services edition 2008,,299.95,0.0
4663,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 9140312 home architect landscape v. 8 by encore software,,14.59,0.0
4664,pc tools spyware doctor 2007,encore,29.95,encore software 100100 redhat ios 2007 win 98 me 2000 xp,,12.71,0.0
4665,the print shop 22 deluxe,encore,49.99,encore software 141100 printmaster sb cs by the print shop,,27.97,0.0
4666,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe cs3 design standard [ mac ],,159.99,0.0
4667,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft virtual pc for mac ( mac ),,99.99,0.0
4668,g7 kontakt edition,sibelius-software-ltd .,99.99,sibelius 4 professional edition,,205.99,0.0
4669,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion spanish dlx 2.0,,79.99,0.0
4670,adventure workshop preschool-1st grade 8th edition,encore,19.99,broderbund ( r ) word mac 2007 upgrade,,13.99,0.0
4671,emc retrospect 7.5 professional for windows upgrade,dantz,,retrospect 10.4 software ( pc ),,49.99,0.0
4672,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft office pro cal v. 8.0 software for windows,,752.57,0.0
4673,adobe fireworks cs3 [ mac ],adobe,299.0,adobe indesign cs3 [ mac ],,1499.0,0.0
4674,microsoft entertainment pack ce,microsoft,49.5,microsoft office software mappoint 2007,,179.95,0.0
4675,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) premier edition 2007,,809.99,0.0
4676,microsoft publisher 2007 version upgrade,microsoft,99.95,605535 microsoft word 2004 desktop,,349.99,0.0
4677,peachtree by sage complete accounting 2007,sage software,269.99,9250121 sage software oem cal t24 software accounting pro 2005,sage software,159.99,0.0
4678,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 master collection academic,,209.0,0.0
4679,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,295822 adobe creative suite 3 design standard product upgrade package 1 user academic cd mac,,129.99,0.0
4680,microsoft office 2004 professional ( mac ),microsoft,499.99,intuit quickbooks pro 2007 for mac academic,,413.95,0.0
4681,the printshop 20 professional publisher,broderbund,69.99,broderbund,,17.97,0.0
4682,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper antispyware 5.0 bundle,,39.99,0.0
4683,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe photoshop cs3 [ mac ],,399.99,0.0
4684,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper ( v. 5.0 ) full version license and publisher individual academic worksheets,,34.95,0.0
4685,instant immersion japanese ( audio book ),topics entertainment,,instant immers italian ( audio book ),,37.99,0.0
4686,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 42100 punch ! home design architectural series 4000 v10 .0,punch software,39.99,0.0
4687,snap ! spelling ( jewel case ),topics entertainment,19.95,photoshop ( r ) premier elements 3.0,,17.33,0.0
4688,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,apple final cut studio 2 master collection,,129.99,0.0
4689,sonicwall gms standard edition 10 node license,sonicwall,,zonealarm internet security suite 2006 w/ sbs win software,,124.99,0.0
4690,symc backup exec sbs prm 11d win small business server,symantec,885.83,sony creative suite 2 web design premium macosx mac apple & mac software,,119.99,0.0
4691,microsoft office & windows training professional,topics entertainment,49.95,windows professional,,19.95,0.0
4692,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft office productivity suite 2004 basic [ mac ],,69.99,0.0
4693,adventure workshop preschool ( jewel case ),encore software,29.99,encore software 103110 brightstor arcserve backup for windows upgrade,,119.95,0.0
4694,printmaster 17 platinum by encore software,encore software,39.99,encore software 10955 encore essentials for windows 8 .,,17.9,0.0
4695,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 software suite,,834.99,0.0
4696,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,microsoft office project 2003,,349.95,0.0
4697,symc backup exec aofo 11d win advanced open file option,symantec,769.49,symantec d48-01458 symantec backup exec 3x standard,,859.95,0.0
4698,symc backup exec sbs prm 11d win small business server,symantec,885.83,encore software 29580195 symantec 10248-0051 sbp 5pk dsp 5pk ),,439.55,0.0
4699,palo alto business plan pro 2007,palo-alto-software,99.95,palo-alto software powerpoint software suite platinum 2006 version upgrade,palo-alto-software,99.99,0.0
4700,punch ! home design architectura series 18,punch ! software,129.99,punch software 14100 punch ! home design architectural series 18,,229.95,0.0
4701,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 ( mac ),,449.99,0.0
4702,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe acrobat v10 .0 professional for mac upgrade,,205.99,0.0
4703,symc backup exec aofo 11d win advanced open file option,symantec,769.49,wackyman t8e,,17.95,0.0
4704,microsoft word 2007 version upgrade,microsoft,109.95,7-user microsoft windows xp professional full version ( upgrade ),,145.59,0.0
4705,total training for adobe creative suite 3 : design premium bundle,total training,299.99,adobe dreamweaver cs3 design premium bundle,,36.99,0.0
4706,typing instructor deluxe ( jewel case ),individual software,9.99,individual software ltd. cd '06,individual software,29.99,0.0
4707,microsoft office & windows training professional,topics entertainment,49.95,microsoft office frontpage 2003,,39.99,0.0
4708,apple garageband jam pack : remix tools,apple,99.0,apple garageband jam pack software : lojack for d58,,20.9,0.0
4709,burning monkey solitaire 4.0,freeverse software,24.95,adobe creative suite 3 web premium,nero,735.0,0.0
4710,microsoft outlook 2007,microsoft,109.95,microsoft powerpoint 2007 professional,,89.95,0.0
4711,art explosion t-shirt factory deluxe 3.0,nova development,29.99,instant immers sound forge 2.0,,19.95,0.0
4712,adobe after effects cs3 upgrade,adobe,299.0,adobe acid pro cs3 upgrade,,929.0,0.0
4713,corel wordperfect office 12 standard upgrade,corel,149.99,adobe photoshop elements 4.0 elements 1.0 elements,adobe-education-box,229.99,0.0
4714,high school advantage 2007,encore software,29.95,encore software 11058 quicken 2007 win,,39.99,0.0
4715,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe cs3 web standard,,1799.0,0.0
4716,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks premier professional edition 2007 ( pc ),,59.99,0.0
4717,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe indesign cs3 for mac academic,,854.95,0.0
4718,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere pro cs3,,819.99,0.0
4719,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 web premium upsell,,129.99,0.0
4720,vcomm system suite professional 7,avanquest,49.95,adobe creative suite 3 design premium product upgrade package 1 user academic cd win,,4.917,0.0
4721,netgear vpn01l vpn client software,netgear,89.99,netgear vpn client software 5.1 for mac/en,,609.95,0.0
4722,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) office small business 2008,,109.95,0.0
4723,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3,,199.99,0.0
4724,microsoft data analyzer 2002,microsoft,179.0,microsoft office 2003 academic edition,,822.97,0.0
4725,hoyle : classic collection 2006,encore,19.99,encore software 11052 platinum encore v2.0 professional edition,,9.59,0.0
4726,family tree maker version 16 deluxe,encore,69.95,instant immers french dlx-12 complete package 1 user academic cd win,,17.95,0.0
4727,sonicwall gms standard edition 10 node license,sonicwall,,sony v. 4 security,,33.48,0.0
4728,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft outlook 2007,,16.72,0.0
4729,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft ( r ) project 2002,,399.95,0.0
4730,i transfer dvds 2 ipod edition ( win/mac ),me-too-software,29.99,norton internet security 2007 ( pc ),,29.99,0.0
4731,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 flash professional video editing software for windows video editing software,,299.99,0.0
4732,airline tycoon deluxe,topware interactive,19.99,airline tycoon: deluxe,,6.9,0.0
4733,family tree maker version 16 collectors edition,encore software,,dmcb cs by the print shop,,18.97,0.0
4734,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft word 2005 upgrade ( pc ),,69.95,0.0
4735,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista business 32-bit for the mac,,108.99,0.0
4736,apple final cut studio 2 ( mac ),apple,1299.0,final cut studio 2 professional ( apple mac ),,1634.95,0.0
4737,sims 2 pets expansion pack,aspyr media,34.99,sage premier corp sage pro pro inc sage pro cs3 upgrade,,145.99,0.0
4738,cluefinders 3rd grade,the learning company,,logiccore pro 4.5 mini bundle,,69.99,0.0
4739,quake 4 ( mac ),aspyr media,39.99,adobe creative suite 3 design standard complete package 1 user academic pc,,145.49,0.0
4740,super solvers mission t.h.i.n.k 25 user site license,learning company,399.95,m-audio pro win tm-audio 3 users cd mac,,299.0,0.0
4741,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upgrade,,413.99,0.0
4742,oxford spanish dictionary,tri synergy,19.99,tri synergy dictionary 6 platinum edition,,17.99,0.0
4743,emedia intermediate guitar method win/mac,emedia,59.99,emedia method professional music production software,,69.99,0.0
4744,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,microsoft word 2004 expansion pack with sp2,,7.52,0.0
4745,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft word 2004 professional ( mac ),,17.95,0.0
4746,adobe premiere elements 3.0,adobe,99.99,adobe fireworks cs3,,799.0,0.0
4747,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista business 32-bit for business license 90570-00488,,206.0,0.0
4748,the printshop 20,broderbund,29.99,encore digital art director,,19.99,0.0
4749,steinberg cubase studio 4,steinberg,499.99,steinberg cubase studio 3 software music production software,,779.99,0.0
4750,sound forge audio studio 9,sony media,69.59,audio explosion ( audio book ) ( w ) ( win 98 me 2000 xp ),,89.99,0.0
4751,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 design standard mac,,399.99,0.0
4752,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx2,,69.99,0.0
4753,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) windows vista ultimate ( tm ) upgrade ( tm ),,249.99,0.0
4754,instant immersion spanish ( audio book ),topics entertainment,,instant immersion 33 languages,,9.99,0.0
4755,punch ! professional home design suite,punch ! software,69.99,punch software 35100 punch ! home design architectural series 4000 platinum,punch software,69.99,0.0
4756,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,microsoft ( r ) windows ( r ) xp pro w/msdn 2007,,1741.59,0.0
4757,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,microsoft licenses,,14.97,0.0
4758,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft works suite 2003 professional,,49.95,0.0
4759,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers italian dlux 2,,29.99,0.0
4760,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion japanese ( audio book ),,6.25,0.0
4761,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian ( r ) deluxe 2.0,,36.9,0.0
